gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('che_che_SCONJ', 'era_essere_AUX', 'il_il_DET')	7	che era il	che	era	il	che	essere	il	SCONJ	AUX	DET	that was the (masculine)
('dalla_da_ADP', 'voglia_voglia_NOUN', 'di_di_ADP')	7	dalla voglia di	dalla	voglia	di	da	voglia	di	ADP	NOUN	ADP	from the desire to
"(""l'_lo_PRON"", 'ho_avere_AUX', 'appena_appena_ADV')"	7	l'ho appena	l'	ho	appena	lo	avere	appena	PRON	AUX	ADV	I just have it
('ha_avere_AUX', 'fatto_fare_VERB', 'arrabbiare_arrabbiare_VERB')	7	ha fatto arrabbiare	ha	fatto	arrabbiare	avere	fare	arrabbiare	AUX	VERB	VERB	has made someone angry
('gioca_giocare_VERB', 'a_a_ADP', 'pallacanestro_pallacanestro_NOUN')	7	gioca a pallacanestro	gioca	a	pallacanestro	giocare	a	pallacanestro	VERB	ADP	NOUN	plays basketball
('il_il_DET', 'suo_suo_DET', 'cellulare_cellulare_NOUN')	7	il suo cellulare	il	suo	cellulare	il	suo	cellulare	DET	DET	NOUN	his/her (masculine) cellphone
('con_con_ADP', 'le_il_DET', 'mani_mano_NOUN')	7	con le mani	con	le	mani	con	il	mano	ADP	DET	NOUN	with the hands
('pensa_pensare_VERB', 'di_di_ADP', 'riuscire_riuscire_VERB')	7	pensa di riuscire	pensa	di	riuscire	pensare	di	riuscire	VERB	ADP	VERB	thinks he/she can succeed
('lui_lui_PRON', 'ha_avere_AUX', 'perso_perdere_VERB')	7	lui ha perso	lui	ha	perso	lui	avere	perdere	PRON	AUX	VERB	he has lost
('ho_avere_AUX', 'dato_dare_VERB', 'un_uno_DET')	7	ho dato un	ho	dato	un	avere	dare	uno	AUX	VERB	DET	I gave a
"('è_essere_AUX', ""l'_il_DET"", 'ambasciata_ambasciata_NOUN')"	7	è l'ambasciata	è	l'	ambasciata	essere	il	ambasciata	AUX	DET	NOUN	it is the embassy
"('film_film_NOUN', ""dell'_di_ADP"", 'orrore_orrore_NOUN')"	7	film dell'orrore	film	dell'	orrore	film	di	orrore	NOUN	ADP	NOUN	horror movie
('a_a_ADP', 'tutte_tutto_DET', 'noi_noi_PRON')	7	ancato a tutte noi	a	tutte	noi	a	tutto	noi	ADP	DET	PRON	to all of us
('a_a_ADP', 'carte_carta_NOUN', 'con_con_ADP')	7	a carte con	a	carte	con	a	carta	con	ADP	NOUN	ADP	at cards with
('di_di_ADP', 'essere_essere_AUX', 'troppo_troppo_ADV')	7	di essere troppo	di	essere	troppo	di	essere	troppo	ADP	AUX	ADV	of being too
('la_il_DET', 'sua_suo_DET', 'pistola_pistola_NOUN')	7	la sua pistola	la	sua	pistola	il	suo	pistola	DET	DET	NOUN	his/her (feminine) gun
('ho_avere_VERB', 'niente_niente_PRON', 'da_da_ADP')	7	ho niente da	ho	niente	da	avere	niente	da	VERB	PRON	ADP	I have nothing to
('tua_tuo_DET', 'moglie_moglie_NOUN', 'è_essere_AUX')	7	tua moglie è	tua	moglie	è	tuo	moglie	essere	DET	NOUN	AUX	your (feminine) wife is
('del_di_ADP', 'tuo_tuo_DET', 'lavoro_lavoro_NOUN')	7	del tuo lavoro	del	tuo	lavoro	di	tuo	lavoro	ADP	DET	NOUN	of your (masculine) job
('è_essere_AUX', 'solamente_solamente_ADV', 'un_uno_DET')	7	è solamente un	è	solamente	un	essere	solamente	uno	AUX	ADV	DET	it is only a
('ancora_ancora_ADV', 'arrabbiato_arrabbiare_VERB', 'con_con_ADP')	7	ancora arrabbiato con	ancora	arrabbiato	con	ancora	arrabbiare	con	ADV	VERB	ADP	still angry with
"(""l'_il_DET"", 'aiuto_aiuto_NOUN', 'di_di_ADP')"	7	l'aiuto di	l'	aiuto	di	il	aiuto	di	DET	NOUN	ADP	the help of
