gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('sto_stare_AUX', 'aspettando_aspettare_VERB', 'le_il_DET')	5	sto aspettando le	sto	aspettando	le	stare	aspettare	il	AUX	VERB	DET	
('vi_vi_PRON', 'siete_essere_AUX', 'divertite_divertire_VERB')	5	vi siete divertite	vi	siete	divertite	vi	essere	divertire	PRON	AUX	VERB	
('mi_mi_PRON', 'sento_sentire_VERB', 'piuttosto_piuttosto_ADV')	5	mi sento piuttosto	mi	sento	piuttosto	mi	sentire	piuttosto	PRON	VERB	ADV	
('che_che_SCONJ', 'tu_tu_PRON', 'venga_venire_VERB')	5	che tu venga	che	tu	venga	che	tu	venire	SCONJ	PRON	VERB	
('loro_loro_PRON', 'e_e_CCONJ', 'basta_bastare_VERB')	5	loro e basta	loro	e	basta	loro	e	bastare	PRON	CCONJ	VERB	
('con_con_ADP', 'loro_loro_PRON', 'e_e_CCONJ')	5		con	loro	e	con	loro	e	ADP	PRON	CCONJ	
('il_il_DET', 'computer_computer_NOUN', 'è_essere_AUX')	5	il computer è	il	computer	è	il	computer	essere	DET	NOUN	AUX	
('è_essere_AUX', 'felice_felice_ADJ', 'qua_qua_ADV')	5	è felice qua	è	felice	qua	essere	felice	qua	AUX	ADJ	ADV	
('ha_avere_AUX', 'bevuto_bere_VERB', 'il_il_DET')	5	ha bevuto il	ha	bevuto	il	avere	bere	il	AUX	VERB	DET	
('e_e_CCONJ', 'un_uno_DET', 'quarto_quarto_ADJ')	5	eno alle sette e un quarto	e	un	quarto	e	uno	quarto	CCONJ	DET	ADJ	
('di_di_ADP', 'potere_potere_AUX', 'vincere_vincere_VERB')	5	di potere vincere	di	potere	vincere	di	potere	vincere	ADP	AUX	VERB	
('chi_chi_PRON', 'è_essere_AUX', 'quella_quello_DET')	5	chi è quella	chi	è	quella	chi	essere	quello	PRON	AUX	DET	
"('dietro_dietro_ADP', ""l'_il_DET"", 'angolo_angolo_NOUN')"	5	dietro l'angolo	dietro	l'	angolo	dietro	il	angolo	ADP	DET	NOUN	
('ci_ci_PRON', 'è_essere_AUX', 'voluto_volere_VERB')	5	ci è voluto	ci	è	voluto	ci	essere	volere	PRON	AUX	VERB	
('io_io_PRON', 'preferisco_preferire_VERB', 'il_il_DET')	5	io preferisco il	io	preferisco	il	io	preferire	il	PRON	VERB	DET	
('in_in_ADP', 'un_uno_DET', 'bar_bar_NOUN')	5	in un bar	in	un	bar	in	uno	bar	ADP	DET	NOUN	
('noi_noi_PRON', 'abbiamo_avere_AUX', 'visto_vedere_VERB')	5	noi abbiamo visto	noi	abbiamo	visto	noi	avere	vedere	PRON	AUX	VERB	
('pensate_pensare_VERB', 'che_che_SCONJ', 'a_a_ADP')	5	pensa	pensate	che	a	pensare	che	a	VERB	SCONJ	ADP	
('entro_entro_ADP', 'una_uno_DET', 'settimana_settimana_NOUN')	5	entro una settimana	entro	una	settimana	entro	uno	settimana	ADP	DET	NOUN	
('non_non_ADV', 'mi_mi_PRON', 'lascerà_lascare_VERB')	5	non mi lascerà	non	mi	lascerà	non	mi	lascare	ADV	PRON	VERB	
('a_a_ADP', 'golf_golf_NOUN', 'con_con_ADP')	5	avete mai giocato a golf con	a	golf	con	a	golf	con	ADP	NOUN	ADP	
('contare_contare_VERB', 'su_su_ADP', 'di_di_ADP')	5	contare su di	contare	su	di	contare	su	di	VERB	ADP	ADP	
"('che_che_SCONJ', ""l'_lo_PRON"", 'avrei_avere_AUX')"	5	che l'avrei	che	l'	avrei	che	lo	avere	SCONJ	PRON	AUX	
('ti_ti_PRON', 'fidi_fidare_VERB', 'di_di_ADP')	5	ti fidi	ti	fidi	di	ti	fidare	di	PRON	VERB	ADP	
