gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('la_il_DET', 'moglie_moglie_NOUN', 'di_di_ADP')	28	la moglie di	la	moglie	di	il	moglie	di	DET	NOUN	ADP	the wife of
('detto_dire_VERB', 'che_che_SCONJ', 'lo_lo_PRON')	28	detto che lo	detto	che	lo	dire	che	lo	VERB	SCONJ	PRON	said that it
('è_essere_AUX', 'un_uno_DET', 'bravo_bravo_ADJ')	28	è un bravo	è	un	bravo	essere	uno	bravo	AUX	DET	ADJ	is a good (masculine)
('dice_dire_VERB', 'di_di_ADP', 'essere_essere_AUX')	27	dice di essere	dice	di	essere	dire	di	essere	VERB	ADP	AUX	says he/she is
('è_essere_AUX', 'molto_molto_ADV', 'più_più_ADV')	27	è molto più	è	molto	più	essere	molto	più	AUX	ADV	ADV	is much more
('ha_avere_AUX', 'dato_dare_VERB', 'un_uno_DET')	27	ha dato un	ha	dato	un	avere	dare	uno	AUX	VERB	DET	he/she gave a
('penso_pensare_VERB', 'che_che_SCONJ', 'tu_tu_PRON')	27	penso che tu	penso	che	tu	pensare	che	tu	VERB	SCONJ	PRON	I think that you
('a_a_ADP', 'tutti_tutto_PRON', 'che_che_SCONJ')	27	a tutti che	a	tutti	che	a	tutto	che	ADP	PRON	SCONJ	to everyone that
('dove_dove_ADV', 'ha_avere_AUX', 'preso_prendere_VERB')	27	dove ha preso	dove	ha	preso	dove	avere	prendere	ADV	AUX	VERB	where he/she got
('ho_avere_AUX', 'detto_dire_VERB', 'loro_loro_PRON')	27	ho detto loro	ho	detto	loro	avere	dire	loro	AUX	VERB	PRON	I told them
('la_il_DET', 'settimana_settimana_NOUN', 'scorsa_scorso_ADJ')	27	la settimana scorsa	la	settimana	scorsa	il	settimana	scorso	DET	NOUN	ADJ	last week
('tu_tu_PRON', 'hai_avere_AUX', 'mai_mai_ADV')	27	tu hai mai	tu	hai	mai	tu	avere	mai	PRON	AUX	ADV	have you ever
"('un_uno_DET', 'altro_altro_ADJ', ""po'_poco_PRON"")"	27	un altro po'	un	altro	po'	uno	altro	poco	DET	ADJ	PRON	another bit
('ha_avere_AUX', 'perso_perdere_VERB', 'la_il_DET')	27	ha perso la	ha	perso	la	avere	perdere	il	AUX	VERB	DET	he/she lost the (feminine)
('voglio_volere_AUX', 'andare_andare_VERB', 'a_a_ADP')	27	voglio a	voglio	andare	a	volere	andare	a	AUX	VERB	ADP	I want to go to
('la_il_DET', 'mia_mio_DET', 'amica_amico_NOUN')	27	la mia amica	la	mia	amica	il	mio	amico	DET	DET	NOUN	my (feminine) friend
('non_non_ADV', 'mi_mi_PRON', 'importa_importare_VERB')	27	non mi importa	non	mi	importa	non	mi	importare	ADV	PRON	VERB	I don't care
('è_essere_AUX', 'andato_andare_VERB', 'in_in_ADP')	27	è andato in	è	andato	in	essere	andare	in	AUX	VERB	ADP	has gone to
('detto_dire_VERB', 'che_che_SCONJ', 'sono_essere_AUX')	27	detto che sono	detto	che	sono	dire	che	essere	VERB	SCONJ	AUX	said that I am
