gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('non_non_ADV', 'ha_avere_VERB', 'abbastanza_abbastanza_ADV')	6	non ha abbastanza	non	ha	abbastanza	non	avere	abbastanza	ADV	VERB	ADV	does not have enough
('il_il_DET', 'mio_mio_DET', 'ufficio_ufficio_NOUN')	6	il mio ufficio	il	mio	ufficio	il	mio	ufficio	DET	DET	NOUN	my (masculine) office
('cosa_cosa_PRON', 'vuol_volere_AUX', 'dire_dire_VERB')	6	cosa vuol dire	cosa	vuol	dire	cosa	volere	dire	PRON	AUX	VERB	what does it mean
('avrò_avere_VERB', 'bisogno_bisogno_NOUN', 'di_di_ADP')	6	avrò bisogno di	avrò	bisogno	di	avere	bisogno	di	VERB	NOUN	ADP	I will need to
('riesco_riuscire_VERB', 'ancora_ancora_ADV', 'a_a_ADP')	6	riesco a	riesco	ancora	a	riuscire	ancora	a	VERB	ADV	ADP	I can
"('è_essere_AUX', ""l'_il_DET"", 'auto_auto_NOUN')"	6	è l'auto	è	l'	auto	essere	il	auto	AUX	DET	NOUN	it is the (feminine; before a vowel) car
('penso_pensare_VERB', 'che_che_SCONJ', 'sarò_essere_AUX')	6	penso che sarò	penso	che	sarò	pensare	che	essere	VERB	SCONJ	AUX	I think that I will be
('hanno_avere_AUX', 'perso_perdere_VERB', 'la_il_DET')	6	hanno perso la	hanno	perso	la	avere	perdere	il	AUX	VERB	DET	they lost the (feminine)
('ho_avere_AUX', 'ricevuto_ricevere_VERB', 'una_uno_DET')	6	ho ricevuto una	ho	ricevuto	una	avere	ricevere	uno	AUX	VERB	DET	I received a
('non_non_ADV', 'si_si_PRON', 'sta_stare_AUX')	6	non si sta	non	si	sta	non	si	stare	ADV	PRON	AUX	he/she is not
('lavare_lavare_VERB', 'la_il_DET', 'sua_suo_DET')	6	lavare la sua	lavare	la	sua	lavare	il	suo	VERB	DET	DET	to wash his/her (feminine)
('ci_ci_PRON', 'sono_essere_VERB', 'in_in_ADP')	6	ci sono in	ci	sono	in	ci	essere	in	PRON	VERB	ADP	there are in
