gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('avendo_avere_VERB', 'dei_di_ADP', 'problemi_problema_NOUN')	11	avendo dei problemi	avendo	dei	problemi	avere	di	problema	VERB	ADP	NOUN	having some problems
('la_il_DET', 'sua_suo_DET', 'risposta_risposta_NOUN')	11	la sua risposta	la	sua	risposta	il	suo	risposta	DET	DET	NOUN	his/her answer (feminine)
('il_il_DET', 'libro_libro_NOUN', 'di_di_ADP')	11	il libro di	il	libro	di	il	libro	di	DET	NOUN	ADP	the book of
('sono_essere_AUX', 'un_uno_DET', 'uomo_uomo_NOUN')	11	sono un uomo	sono	un	uomo	essere	uno	uomo	AUX	DET	NOUN	I am a man
('giocare_giocare_VERB', 'a_a_ADP', 'pallavolo_pallavolo_NOUN')	11	giocare a pallavolo	giocare	a	pallavolo	giocare	a	pallavolo	VERB	ADP	NOUN	to play volleyball
('è_essere_AUX', 'piena_pieno_ADJ', 'di_di_ADP')	11	è piena di	è	piena	di	essere	pieno	di	AUX	ADJ	ADP	is full of
('sono_essere_AUX', 'abituata_abituato_VERB', 'a_a_ADP')	11	sono a	sono	abituata	a	essere	abituato	a	AUX	VERB	ADP	I am used to
('il_il_DET', 'mio_mio_DET', 'cuore_cuore_NOUN')	11	il mio cuore	il	mio	cuore	il	mio	cuore	DET	DET	NOUN	my (masculine) heart
('non_non_ADV', 'era_essere_AUX', 'colpa_colpa_NOUN')	11	non era colpa	non	era	colpa	non	essere	colpa	ADV	AUX	NOUN	was not to blame
('non_non_ADV', 'aveva_avere_VERB', 'paura_paura_NOUN')	11	non aveva paura	non	aveva	paura	non	avere	paura	ADV	VERB	NOUN	was not afraid
('io_io_PRON', 'non_non_ADV', 'mangio_mangiare_VERB')	11	io non mangio	io	non	mangio	io	non	mangiare	PRON	ADV	VERB	I do not eat
('ha_avere_AUX', 'preso_prendere_VERB', 'un_uno_DET')	11	ha preso un	ha	preso	un	avere	prendere	uno	AUX	VERB	DET	he/she took a
('lei_lei_PRON', 'non_non_ADV', 'ha_avere_AUX')	11	lei non ha	lei	non	ha	lei	non	avere	PRON	ADV	AUX	she does not have
('non_non_ADV', 'sono_essere_AUX', 'la_il_DET')	11	non sono la	non	sono	la	non	essere	il	ADV	AUX	DET	I am not the (feminine)
('non_non_ADV', 'sono_essere_AUX', 'andata_andare_VERB')	11	non sono andata	non	sono	andata	non	essere	andare	ADV	AUX	VERB	I did not go (feminine)
('suonare_suonare_VERB', 'il_il_DET', 'pianoforte_pianoforte_NOUN')	11	suonare il pianoforte	suonare	il	pianoforte	suonare	il	pianoforte	VERB	DET	NOUN	to play the piano
('dovrebbe_dovere_AUX', 'andare_andare_VERB', 'a_a_ADP')	11	dovrebbe a	dovrebbe	andare	a	dovere	andare	a	AUX	VERB	ADP	should go to
('suo_suo_DET', 'nuovo_nuovo_ADJ', 'impiego_impiego_NOUN')	11	suo nuovo impiego	suo	nuovo	impiego	suo	nuovo	impiego	DET	ADJ	NOUN	his/her new (masculine) job
('è_essere_AUX', 'una_uno_DET', 'questione_questione_NOUN')	11	è una questione	è	una	questione	essere	uno	questione	AUX	DET	NOUN	it is a matter
('non_non_ADV', 'sono_essere_AUX', 'bravo_bravo_ADJ')	11	non sono bravo	non	sono	bravo	non	essere	bravo	ADV	AUX	ADJ	I am not good
"('bicchiere_bicchiere_NOUN', ""d'_di_ADP"", 'acqua_acqua_NOUN')"	11	bicchiere d'acqua	bicchiere	d'	acqua	bicchiere	di	acqua	NOUN	ADP	NOUN	glass of water
('è_essere_AUX', 'sempre_sempre_ADV', 'stato_essere_AUX')	11	è sempre stato	è	sempre	stato	essere	sempre	essere	AUX	ADV	AUX	has always been
('mi_mi_PRON', 'ha_avere_AUX', 'insegnato_insegnare_VERB')	11	mi ha insegnato	mi	ha	insegnato	mi	avere	insegnare	PRON	AUX	VERB	he/she taught me
('a_a_ADP', 'leggere_leggere_VERB', 'il_il_DET')	11	ato a leggere il	a	leggere	il	a	leggere	il	ADP	VERB	DET	to read the (masculine)
('la_il_DET', 'nostra_nostro_DET', 'casa_casa_NOUN')	11	la nostra casa	la	nostra	casa	il	nostro	casa	DET	DET	NOUN	our (feminine) house
('il_il_DET', 'suo_suo_DET', 'coltello_coltello_NOUN')	11	il suo coltello	il	suo	coltello	il	suo	coltello	DET	DET	NOUN	his/her (masculine) knife
('io_io_PRON', 'ero_essere_AUX', 'in_in_ADP')	11	io ero in	io	ero	in	io	essere	in	PRON	AUX	ADP	I was in
