gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('una_uno_DET', 'macchina_macchina_NOUN', 'fotografica_fotografico_ADJ')	5	una macchina fotografica	una	macchina	fotografica	uno	macchina	fotografico	DET	NOUN	ADJ	a camera
('mi_mi_PRON', 'sento_sentire_VERB', 'un_uno_DET')	5	mi sento un	mi	sento	un	mi	sentire	uno	PRON	VERB	DET	I feel like a (masculine)
('ha_avere_AUX', 'ringraziato_ringraziare_VERB', 'per_per_ADP')	5	ha ringraziato per	ha	ringraziato	per	avere	ringraziare	per	AUX	VERB	ADP	he/she thanked for
('si_si_PRON', 'sta_stare_AUX', 'lavando_lavare_VERB')	5	si sta lavando	si	sta	lavando	si	stare	lavare	PRON	AUX	VERB	is washing himself/herself
('ciò_ciò_PRON', 'che_che_PRON', 'gli_gli_PRON')	5	ciò che gli	ciò	che	gli	ciò	che	gli	PRON	PRON	PRON	that which to him
('per_per_ADP', 'la_il_DET', 'musica_musica_NOUN')	5	per la musica	per	la	musica	per	il	musica	ADP	DET	NOUN	for the music
('in_in_ADP', 'questo_questo_DET', 'fiume_fiume_NOUN')	5	in questo fiume	in	questo	fiume	in	questo	fiume	ADP	DET	NOUN	in this river
('ha_avere_AUX', 'sparato_sparare_VERB', 'a_a_ADP')	5	ha	ha	sparato	a	avere	sparare	a	AUX	VERB	ADP	has shot at
('polizia_polizia_NOUN', 'ha_avere_AUX', 'arrestato_arrestare_VERB')	5	polizia ha arrestato	polizia	ha	arrestato	polizia	avere	arrestare	NOUN	AUX	VERB	police arrested
('abbiamo_avere_VERB', 'intenzione_intenzione_NOUN', 'di_di_ADP')	5	abbiamo intenzione di	abbiamo	intenzione	di	avere	intenzione	di	VERB	NOUN	ADP	we intend to
('voi_voi_PRON', 'piacciono_piacere_VERB', 'i_il_DET')	5	voi	voi	piacciono	i	voi	piacere	il	PRON	VERB	DET	you (plural) like the (masculine plural)
('lì_lì_ADV', 'per_per_ADP', 'parlare_parlare_VERB')	5	lì per parlare	lì	per	parlare	lì	per	parlare	ADV	ADP	VERB	there to talk
('promesso_promettere_VERB', 'che_che_SCONJ', 'sarebbe_essere_AUX')	5	promesso che sarebbe	promesso	che	sarebbe	promettere	che	essere	VERB	SCONJ	AUX	promised that he/she would
('è_essere_AUX', 'colui_colui_PRON', 'che_che_PRON')	5	è colui che	è	colui	che	essere	colui	che	AUX	PRON	PRON	is the one who
