gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('il_il_DET', 'suo_suo_DET', 'computer_computer_NOUN')	35	il suo computer	il	suo	computer	il	suo	computer	DET	DET	NOUN	his/her (masculine) computer
('mi_mi_PRON', 'chiedo_chiedere_VERB', 'se_se_SCONJ')	35	mi chiedo se	mi	chiedo	se	mi	chiedere	se	PRON	VERB	SCONJ	I wonder if
('ragione_ragione_NOUN', 'per_per_ADP', 'cui_cui_PRON')	34	ragione per cui	ragione	per	cui	ragione	per	cui	NOUN	ADP	PRON	reason why
('la_il_DET', 'sua_suo_DET', 'vita_vita_NOUN')	34	la sua vita	la	sua	vita	il	suo	vita	DET	DET	NOUN	his/her (feminine) life
('io_io_PRON', 'non_non_ADV', 'penso_pensare_VERB')	34	io non penso	io	non	penso	io	non	pensare	PRON	ADV	VERB	I do not think
('per_per_ADP', 'tutto_tutto_DET', 'il_il_DET')	34	per tutto il	per	tutto	il	per	tutto	il	ADP	DET	DET	throughout the (masculine)
('andare_andare_VERB', 'a_a_ADP', 'scuola_scuola_NOUN')	34	andare a scuola	andare	a	scuola	andare	a	scuola	VERB	ADP	NOUN	go to school
('è_essere_AUX', 'un_uno_DET', 'insegnante_insegnante_NOUN')	34	è un insegnante	è	un	insegnante	essere	uno	insegnante	AUX	DET	NOUN	he/she is a teacher
('la_il_DET', 'prima_primo_ADJ', 'volta_volta_NOUN')	34	la prima volta	la	prima	volta	il	primo	volta	DET	ADJ	NOUN	the first time
('io_io_PRON', 'ho_avere_AUX', 'fatto_fare_VERB')	34	io ho fatto	io	ho	fatto	io	avere	fare	PRON	AUX	VERB	I have done
('su_su_ADP', 'di_di_ADP', 'lei_lei_PRON')	34	su di lei	su	di	lei	su	di	lei	ADP	ADP	PRON	about her
('ho_avere_VERB', 'voglia_voglia_NOUN', 'di_di_ADP')	34	ho voglia di	ho	voglia	di	avere	voglia	di	VERB	NOUN	ADP	I feel like
('di_di_ADP', 'quello_quello_PRON', 'che_che_PRON')	34	di quello che	di	quello	che	di	quello	che	ADP	PRON	PRON	of what
('la_il_DET', 'mia_mio_DET', 'vita_vita_NOUN')	34	la mia vita	la	mia	vita	il	mio	vita	DET	DET	NOUN	my (feminine) life
('il_il_DET', 'suo_suo_DET', 'telefono_telefono_NOUN')	33	il suo telefono	il	suo	telefono	il	suo	telefono	DET	DET	NOUN	his/her (masculine) phone
('a_a_ADP', 'giocare_giocare_VERB', 'a_a_ADP')	33	a	a	giocare	a	a	giocare	a	ADP	VERB	ADP	to play at
('detto_dire_VERB', 'che_che_SCONJ', 'aveva_avere_VERB')	33	detto che aveva	detto	che	aveva	dire	che	avere	VERB	SCONJ	VERB	said that he/she had
"('che_che_DET', ""cos'_cos'_PRON"", 'è_essere_AUX')"	33	che cos'è	che	cos'	è	che	cos'	essere	DET	PRON	AUX	what is it
('non_non_ADV', 'ci_ci_PRON', 'sono_essere_VERB')	33	non ci sono	non	ci	sono	non	ci	essere	ADV	PRON	VERB	there are not
('sono_essere_AUX', 'andata_andare_VERB', 'a_a_ADP')	33	sono a	sono	andata	a	essere	andare	a	AUX	VERB	ADP	I went (feminine) to
('a_a_ADP', 'me_me_PRON', 'piacerebbe_piacere_VERB')	33	a me piacerebbe	a	me	piacerebbe	a	me	piacere	ADP	PRON	VERB	I would like
('lei_lei_PRON', 'ha_avere_VERB', 'un_uno_DET')	33	lei ha un	lei	ha	un	lei	avere	uno	PRON	VERB	DET	she has a
('lui_lui_PRON', 'mi_mi_PRON', 'ha_avere_AUX')	33	lui mi ha	lui	mi	ha	lui	mi	avere	PRON	PRON	AUX	he has me
('la_il_DET', 'mia_mio_DET', 'casa_casa_NOUN')	33	la mia casa	la	mia	casa	il	mio	casa	DET	DET	NOUN	my (feminine) house
('la_il_DET', 'ragione_ragione_NOUN', 'per_per_ADP')	33	la ragione per	la	ragione	per	il	ragione	per	DET	NOUN	ADP	the reason for
('prendere_prendere_VERB', 'in_in_ADP', 'prestito_prestito_NOUN')	33	prendere in prestito	prendere	in	prestito	prendere	in	prestito	VERB	ADP	NOUN	to borrow
('io_io_PRON', 'mi_mi_PRON', 'sento_sentire_VERB')	33	io mi sento	io	mi	sento	io	mi	sentire	PRON	PRON	VERB	I feel
('dice_dire_VERB', 'di_di_ADP', 'non_non_ADV')	33	dice di non	dice	di	non	dire	di	non	VERB	ADP	ADV	he/she says not to
('con_con_ADP', 'la_il_DET', 'sua_suo_DET')	32	con la sua	con	la	sua	con	il	suo	ADP	DET	DET	with his/her (feminine)
('perché_perché_PRON', 'non_non_ADV', 'lo_lo_PRON')	32	perché non lo	perché	non	lo	perché	non	lo	PRON	ADV	PRON	why not him
('me_me_PRON', 'piace_piacere_VERB', 'il_il_DET')	32	me piace il	me	piace	il	me	piacere	il	PRON	VERB	DET	I like the (masculine)
('ho_avere_AUX', 'mai_mai_ADV', 'visto_vedere_VERB')	32	ho mai visto	ho	mai	visto	avere	mai	vedere	AUX	ADV	VERB	I have ever seen
('a_a_ADP', 'casa_casa_NOUN', 'con_con_ADP')	32	a casa con	a	casa	con	a	casa	con	ADP	NOUN	ADP	at home with
('è_essere_AUX', 'ciò_ciò_PRON', 'che_che_PRON')	32	è ciò che	è	ciò	che	essere	ciò	che	AUX	PRON	PRON	it is what
('a_a_ADP', 'me_me_PRON', 'piacciono_piacere_VERB')	32	a me piacciono	a	me	piacciono	a	me	piacere	ADP	PRON	VERB	I like them
('noi_noi_PRON', 'non_non_ADV', 'siamo_essere_AUX')	32	noi non siamo	noi	non	siamo	noi	non	essere	PRON	ADV	AUX	we are not
('la_il_DET', 'mia_mio_DET', 'famiglia_famiglia_NOUN')	32	la mia famiglia	la	mia	famiglia	il	mio	famiglia	DET	DET	NOUN	my (feminine) family
('è_essere_AUX', 'la_il_DET', 'ragione_ragione_NOUN')	32	è la ragione	è	la	ragione	essere	il	ragione	AUX	DET	NOUN	it is the reason
('dissero_dire_VERB', 'che_che_SCONJ', 'non_non_ADV')	31	dissero che non	dissero	che	non	dire	che	non	VERB	SCONJ	ADV	they said that not
"(""l'_lo_PRON"", 'ho_avere_AUX', 'vista_vedere_VERB')"	31	l'ho vista	l'	ho	vista	lo	avere	vedere	PRON	AUX	VERB	I saw her
('che_che_PRON', 'ha_avere_AUX', 'detto_dire_VERB')	31	che ha detto	che	ha	detto	che	avere	dire	PRON	AUX	VERB	that he/she said
('i_il_DET', 'miei_mio_DET', 'genitori_genitore_NOUN')	31	i miei genitori	i	miei	genitori	il	mio	genitore	DET	DET	NOUN	my (masculine plural) parents
('voi_voi_PRON', 'avete_avere_AUX', 'mai_mai_ADV')	31	voi avete mai	voi	avete	mai	voi	avere	mai	PRON	AUX	ADV	you (plural) have ever
('la_la_PRON', 'smetta_smettere_VERB', 'di_di_ADP')	31	la smetta di	la	smetta	di	la	smettere	di	PRON	VERB	ADP	stop it
('lei_lei_PRON', 'mi_mi_PRON', 'ha_avere_AUX')	31	lei mi ha	lei	mi	ha	lei	mi	avere	PRON	PRON	AUX	she has me
('dice_dire_VERB', 'che_che_SCONJ', 'è_essere_AUX')	31	dice che è	dice	che	è	dire	che	essere	VERB	SCONJ	AUX	he/she says that it is
('il_il_DET', 'suo_suo_DET', 'nuovo_nuovo_ADJ')	31	il suo nuovo	il	suo	nuovo	il	suo	nuovo	DET	DET	ADJ	his/her new (masculine)
"(""l'_lo_PRON"", 'ha_avere_AUX', 'detto_dire_VERB')"	31	l'ha detto	l'	ha	detto	lo	avere	dire	PRON	AUX	VERB	he/she said it
('una_uno_DET', 'bottiglia_bottiglia_NOUN', 'di_di_ADP')	31	una bottiglia di	una	bottiglia	di	uno	bottiglia	di	DET	NOUN	ADP	a bottle of
('ad_a_ADP', 'andare_andare_VERB', 'a_a_ADP')	31		ad	andare	a	a	andare	a	ADP	VERB	ADP	to go to
('è_essere_AUX', 'stato_essere_AUX', 'un_uno_DET')	30	è stato un	è	stato	un	essere	essere	uno	AUX	AUX	DET	it was a
('bottiglia_bottiglia_NOUN', 'di_di_ADP', 'vino_vino_NOUN')	30	bottiglia di vino	bottiglia	di	vino	bottiglia	di	vino	NOUN	ADP	NOUN	bottle of wine
('scritto_scrivere_VERB', 'una_uno_DET', 'lettera_lettera_NOUN')	30	scritto una lettera	scritto	una	lettera	scrivere	uno	lettera	VERB	DET	NOUN	written a letter
('è_essere_AUX', 'probabile_probabile_ADJ', 'che_che_SCONJ')	30	è probabile che	è	probabile	che	essere	probabile	che	AUX	ADJ	SCONJ	it is likely that
"('di_di_ADP', 'un_uno_DET', ""po'_poco_PRON"")"	30	di un po'	di	un	po'	di	uno	poco	ADP	DET	PRON	of a bit
('i_il_DET', 'suoi_suo_DET', 'soldi_soldo_NOUN')	30	i suoi soldi	i	suoi	soldi	il	suo	soldo	DET	DET	NOUN	his/her (masculine plural) money
('ha_avere_AUX', 'visto_vedere_VERB', 'il_il_DET')	30	ha visto il	ha	visto	il	avere	vedere	il	AUX	VERB	DET	he/she saw the (masculine)
('è_essere_AUX', 'a_a_ADP', 'casa_casa_NOUN')	30	è a casa	è	a	casa	essere	a	casa	AUX	ADP	NOUN	he/she is at home
