gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('ho_avere_VERB', 'una_uno_DET', 'figlia_figlio_NOUN')	6	ho una figlia	ho	una	figlia	avere	uno	figlio	VERB	DET	NOUN	
('di_di_ADP', 'venire_venire_VERB', 'qui_qui_ADV')	6	di venire qui	di	venire	qui	di	venire	qui	ADP	VERB	ADV	
"('sapete_sapere_VERB', ""cos'_cos'_PRON"", 'è_essere_AUX')"	6	sapete cos'è	sapete	cos'	è	sapere	cos'	essere	VERB	PRON	AUX	
('ha_avere_AUX', 'già_già_ADV', 'fatto_fare_VERB')	6	ha già fatto	ha	già	fatto	avere	già	fare	AUX	ADV	VERB	
('non_non_ADV', 'importa_importare_VERB', 'se_se_SCONJ')	6	non importa se	non	importa	se	non	importare	se	ADV	VERB	SCONJ	
('appartiene_appartenere_VERB', 'a_a_ADP', 'me_me_PRON')	6	appartiene a me	appartiene	a	me	appartenere	a	me	VERB	ADP	PRON	
('di_di_ADP', 'nuovo_nuovo_ADJ', 'con_con_ADP')	6	di nuovo con	di	nuovo	con	di	nuovo	con	ADP	ADJ	ADP	
('il_il_DET', 'suo_suo_DET', 'castello_castello_NOUN')	6	il suo castello	il	suo	castello	il	suo	castello	DET	DET	NOUN	
('il_il_DET', 'tè_tè_NOUN', 'al_a_ADP')	6	il tè al	il	tè	al	il	tè	a	DET	NOUN	ADP	
('gioco_gioco_NOUN', 'di_di_ADP', 'me_me_PRON')	6	gioco di me	gioco	di	me	gioco	di	me	NOUN	ADP	PRON	
('voglio_volere_AUX', 'essere_essere_AUX', 'una_uno_DET')	6	voglio essere una	voglio	essere	una	volere	essere	uno	AUX	AUX	DET	
('nel_in_ADP', 'suo_suo_DET', 'lavoro_lavoro_NOUN')	6	nel suo lavoro	nel	suo	lavoro	in	suo	lavoro	ADP	DET	NOUN	
('molto_molto_DET', 'tempo_tempo_NOUN', 'fa_fa_ADV')	6	molto tempo fa	molto	tempo	fa	molto	tempo	fa	DET	NOUN	ADV	
('lo_lo_PRON', 'sapeva_sapere_VERB', 'che_che_SCONJ')	6	lo sapeva che	lo	sapeva	che	lo	sapere	che	PRON	VERB	SCONJ	
('sa_sapere_VERB', 'che_che_SCONJ', 'sono_essere_AUX')	6	sa che sono	sa	che	sono	sapere	che	essere	VERB	SCONJ	AUX	
('vorrei_volere_AUX', 'parlare_parlare_VERB', 'con_con_ADP')	6	vorrei parlare con	vorrei	parlare	con	volere	parlare	con	AUX	VERB	ADP	
('mi_mi_PRON', 'ha_avere_AUX', 'scritto_scrivere_VERB')	6	mi ha scritto	mi	ha	scritto	mi	avere	scrivere	PRON	AUX	VERB	
"(""l'_lo_PRON"", 'hai_avere_AUX', 'visto_vedere_VERB')"	6	l'hai visto	l'	hai	visto	lo	avere	vedere	PRON	AUX	VERB	
('ero_essere_AUX', 'a_a_ADP', 'casa_casa_NOUN')	6	ero a casa	ero	a	casa	essere	a	casa	AUX	ADP	NOUN	
('di_di_ADP', 'mio_mio_DET', 'zio_zio_NOUN')	6	di mio zio	di	mio	zio	di	mio	zio	ADP	DET	NOUN	
('ha_avere_AUX', 'accettato_accettare_VERB', 'la_il_DET')	6	ha accettato la	ha	accettato	la	avere	accettare	il	AUX	VERB	DET	
('il_il_DET', 'ristorante_ristorante_NOUN', 'di_di_ADP')	6	il ristorante di	il	ristorante	di	il	ristorante	di	DET	NOUN	ADP	
"(""l'_lo_PRON"", 'ha_avere_AUX', 'dato_dare_VERB')"	6	l'ha dato	l'	ha	dato	lo	avere	dare	PRON	AUX	VERB	
('dirò_dire_VERB', 'loro_loro_PRON', 'che_che_SCONJ')	6	dirò loro che	dirò	loro	che	dire	loro	che	VERB	PRON	SCONJ	
('in_in_ADP', 'più_più_ADV', 'di_di_ADP')	6	in più di	in	più	di	in	più	di	ADP	ADV	ADP	
('la_il_DET', 'sua_suo_DET', 'propria_proprio_DET')	6	la sua propria	la	sua	propria	il	suo	proprio	DET	DET	DET	
('io_io_PRON', 'apprezzo_apprezzare_VERB', 'il_il_DET')	6	io apprezzo il	io	apprezzo	il	io	apprezzare	il	PRON	VERB	DET	
