gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('sta_stare_AUX', 'indossando_indossare_VERB', 'un_uno_DET')	14	sta indossando un	sta	indossando	un	stare	indossare	uno	AUX	VERB	DET	
('io_io_PRON', 'voglio_volere_VERB', 'un_uno_DET')	14	io voglio un	io	voglio	un	io	volere	uno	PRON	VERB	DET	
('tu_tu_PRON', 'hai_avere_VERB', 'un_uno_DET')	14	tu hai un	tu	hai	un	tu	avere	uno	PRON	VERB	DET	
('riesco_riuscire_VERB', 'a_a_ADP', 'trovare_trovare_VERB')	14	riesco a trovare	riesco	a	trovare	riuscire	a	trovare	VERB	ADP	VERB	
('avevo_avere_VERB', 'idea_idea_NOUN', 'che_che_SCONJ')	14	avevo idea che	avevo	idea	che	avere	idea	che	VERB	NOUN	SCONJ	
('quello_quello_PRON', 'che_che_PRON', 'avete_avere_AUX')	14	quello che avete	quello	che	avete	quello	che	avere	PRON	PRON	AUX	
('il_il_DET', 'padre_padre_NOUN', 'di_di_ADP')	14	il padre di	il	padre	di	il	padre	di	DET	NOUN	ADP	
('mi_mi_PRON', 'sono_essere_AUX', 'sentito_sentire_VERB')	14	mi sono sentito	mi	sono	sentito	mi	essere	sentire	PRON	AUX	VERB	
('lei_lei_PRON', 'è_essere_AUX', 'stata_essere_AUX')	14	lei è stata	lei	è	stata	lei	essere	essere	PRON	AUX	AUX	
('andare_andare_VERB', 'con_con_ADP', 'lei_lei_PRON')	14	andare con lei	andare	con	lei	andare	con	lei	VERB	ADP	PRON	
('è_essere_AUX', 'morto_morire_VERB', 'di_di_ADP')	14	è morto di	è	morto	di	essere	morire	di	AUX	VERB	ADP	
('a_a_ADP', 'sua_suo_DET', 'moglie_moglie_NOUN')	14	a sua moglie	a	sua	moglie	a	suo	moglie	ADP	DET	NOUN	
('lei_lei_PRON', 'ha_avere_AUX', 'fatto_fare_VERB')	14	lei ha fatto	lei	ha	fatto	lei	avere	fare	PRON	AUX	VERB	
('bisogno_bisogno_NOUN', 'del_di_ADP', 'tuo_tuo_DET')	14	bisogno del tuo	bisogno	del	tuo	bisogno	di	tuo	NOUN	ADP	DET	
"('detto_dire_VERB', 'che_che_SCONJ', ""l'_lo_PRON"")"	14	detto che l'	detto	che	l'	dire	che	lo	VERB	SCONJ	PRON	
('detto_dire_VERB', 'che_che_SCONJ', 'vuole_volere_AUX')	14	detto che vuole	detto	che	vuole	dire	che	volere	VERB	SCONJ	AUX	
('giocare_giocare_VERB', 'a_a_ADP', 'calcio_calcio_NOUN')	14	giocare a calcio	giocare	a	calcio	giocare	a	calcio	VERB	ADP	NOUN	
('andata_andare_VERB', 'a_a_ADP', 'scuola_scuola_NOUN')	14	andata a scuola	andata	a	scuola	andare	a	scuola	VERB	ADP	NOUN	
('che_che_SCONJ', 'lo_lo_PRON', 'farà_fare_VERB')	14	che lo farà	che	lo	farà	che	lo	fare	SCONJ	PRON	VERB	
('sei_essere_AUX', 'mai_mai_ADV', 'stato_essere_AUX')	14	sei mai stato	sei	mai	stato	essere	mai	essere	AUX	ADV	AUX	
('dove_dove_ADV', 'ha_avere_AUX', 'comprato_comprare_VERB')	14	dove ha comprato	dove	ha	comprato	dove	avere	comprare	ADV	AUX	VERB	
('ha_avere_AUX', 'dato_dare_VERB', 'a_a_ADP')	14	ha	ha	dato	a	avere	dare	a	AUX	VERB	ADP	
('finito_finire_VERB', 'il_il_DET', 'suo_suo_DET')	14	finito il suo	finito	il	suo	finire	il	suo	VERB	DET	DET	
('il_il_DET', 'treno_treno_NOUN', 'è_essere_AUX')	14	il treno è	il	treno	è	il	treno	essere	DET	NOUN	AUX	
('che_che_SCONJ', 'era_essere_AUX', 'veramente_veramente_ADV')	14	che era veramente	che	era	veramente	che	essere	veramente	SCONJ	AUX	ADV	
('quanti_quanto_DET', 'anni_anno_NOUN', 'ha_avere_VERB')	14	quanti anni ha	quanti	anni	ha	quanto	anno	avere	DET	NOUN	VERB	
('mio_mio_DET', 'nome_nome_NOUN', 'è_essere_AUX')	14	mio nome è	mio	nome	è	mio	nome	essere	DET	NOUN	AUX	
('le_le_PRON', 'ho_avere_AUX', 'viste_vedere_VERB')	14	le ho viste	le	ho	viste	le	avere	vedere	PRON	AUX	VERB	
('si_si_PRON', 'ricorda_ricordare_VERB', 'di_di_ADP')	14	si ricorda di	si	ricorda	di	si	ricordare	di	PRON	VERB	ADP	
('ho_avere_VERB', 'idea_idea_NOUN', 'di_di_ADP')	14	ho idea di	ho	idea	di	avere	idea	di	VERB	NOUN	ADP	
('tutte_tutto_DET', 'le_il_DET', 'mie_mio_DET')	14	tutte le mie	tutte	le	mie	tutto	il	mio	DET	DET	DET	
('non_non_ADV', 'è_essere_AUX', 'colpa_colpa_NOUN')	14	non è colpa	non	è	colpa	non	essere	colpa	ADV	AUX	NOUN	
"(""n'_ne_PRON"", 'è_essere_AUX', 'andato_andare_VERB')"	14	n'è andato	n'	è	andato	ne	essere	andare	PRON	AUX	VERB	
('non_non_ADV', 'andate_andare_VERB', 'a_a_ADP')	14	non a	non	andate	a	non	andare	a	ADV	VERB	ADP	
('il_il_DET', 'suo_suo_DET', 'cappello_cappello_NOUN')	14	il suo cappello	il	suo	cappello	il	suo	cappello	DET	DET	NOUN	
('fareste_fare_VERB', 'meglio_meglio_ADV', 'a_a_ADP')	14	fa	fareste	meglio	a	fare	meglio	a	VERB	ADV	ADP	
('ha_avere_VERB', 'i_il_DET', 'capelli_capello_NOUN')	14	ha i capelli	ha	i	capelli	avere	il	capello	VERB	DET	NOUN	
('voi_voi_PRON', 'non_non_ADV', 'siete_essere_AUX')	14	voi non siete	voi	non	siete	voi	non	essere	PRON	ADV	AUX	
