gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
"('bene_bene_ADV', ""l'_il_DET"", 'inglese_inglese_NOUN')"	8	bene l'inglese	bene	l'	inglese	bene	il	inglese	ADV	DET	NOUN	english well (before a vowel)
"('dove_dove_ADV', ""l'_lo_PRON"", 'ha_avere_AUX')"	8	dove l'ha	dove	l'	ha	dove	lo	avere	ADV	PRON	AUX	where he/she has it (before a vowel)
('stato_essere_AUX', 'un_uno_DET', 'errore_errore_NOUN')	8	stato un errore	stato	un	errore	essere	uno	errore	AUX	DET	NOUN	was a mistake
('sono_essere_AUX', 'ancora_ancora_ADV', 'in_in_ADP')	7	sono ancora in	sono	ancora	in	essere	ancora	in	AUX	ADV	ADP	i am still in
('tutti_tutto_DET', 'i_il_DET', 'nostri_nostro_DET')	7	tutti i nostri	tutti	i	nostri	tutto	il	nostro	DET	DET	DET	all our (masculine plural)
('di_di_ADP', 'tempo_tempo_NOUN', 'per_per_ADP')	7	di tempo per	di	tempo	per	di	tempo	per	ADP	NOUN	ADP	time to
('o_o_CCONJ', 'contro_contro_ADP', 'il_il_DET')	7	o o contro il	o	contro	il	o	contro	il	CCONJ	ADP	DET	either against the
('andare_andare_VERB', 'con_con_ADP', 'voi_voi_PRON')	7	andare con voi	andare	con	voi	andare	con	voi	VERB	ADP	PRON	to go with you (plural)
"('ce_ce_PRON', ""l'_lo_PRON"", 'hai_avere_VERB')"	7	ce l'hai	ce	l'	hai	ce	lo	avere	PRON	PRON	VERB	you have it (before a vowel)
('non_non_ADV', 'possiamo_potere_AUX', 'essere_essere_AUX')	7	non possiamo essere	non	possiamo	essere	non	potere	essere	ADV	AUX	AUX	we cannot be
('prima_prima_ADV', 'o_o_CCONJ', 'poi_poi_ADV')	7	prima o poi	prima	o	poi	prima	o	poi	ADV	CCONJ	ADV	sooner or later
('con_con_ADP', 'lei_lei_PRON', 'per_per_ADP')	7	con lei per	con	lei	per	con	lei	per	ADP	PRON	ADP	with her for
('che_che_PRON', 'abita_abitare_VERB', 'a_a_ADP')	7		che	abita	a	che	abitare	a	PRON	VERB	ADP	who lives in
('un_uno_DET', 'computer_computer_NOUN', 'nuovo_nuovo_ADJ')	7	un computer nuovo	un	computer	nuovo	uno	computer	nuovo	DET	NOUN	ADJ	a new computer
('non_non_ADV', 'mi_mi_PRON', 'posso_potere_AUX')	7	non mi posso	non	mi	posso	non	mi	potere	ADV	PRON	AUX	i cannot
('le_il_DET', 'mie_mio_DET', 'figlie_figlia_NOUN')	7	le mie figlie	le	mie	figlie	il	mio	figlia	DET	DET	NOUN	my (feminine plural) daughters
('sei_essere_AUX', 'andato_andare_VERB', 'a_a_ADP')	7	sei a	sei	andato	a	essere	andare	a	AUX	VERB	ADP	you went to
('non_non_ADV', 'aveva_avere_VERB', 'molto_molto_DET')	7	non aveva molto	non	aveva	molto	non	avere	molto	ADV	VERB	DET	did not have much
"(""l'_lo_PRON"", 'ha_avere_AUX', 'comprato_comprare_VERB')"	7	l'ha comprato	l'	ha	comprato	lo	avere	comprare	PRON	AUX	VERB	he/she bought it (before a vowel)
('i_il_DET', 'loro_loro_DET', 'compiti_compito_NOUN')	7	inirono i loro compiti	i	loro	compiti	il	loro	compito	DET	DET	NOUN	finished their homework
('non_non_ADV', 'dimenticare_dimenticare_VERB', 'di_di_ADP')	7	non di	non	dimenticare	di	non	dimenticare	di	ADV	VERB	ADP	do not forget to
('andare_andare_VERB', 'con_con_ADP', 'loro_loro_PRON')	7	andare con loro	andare	con	loro	andare	con	loro	VERB	ADP	PRON	to go with them
"(""com'_come_ADV"", 'è_essere_AUX', 'il_il_DET')"	7	com'è il	com'	è	il	come	essere	il	ADV	AUX	DET	what is the (before a vowel)
('sta_stare_AUX', 'facendo_fare_VERB', 'per_per_ADP')	7	sta facendo per	sta	facendo	per	stare	fare	per	AUX	VERB	ADP	is doing for
('non_non_ADV', 'era_essere_AUX', 'sicuro_sicuro_ADJ')	7	non era sicuro	non	era	sicuro	non	essere	sicuro	ADV	AUX	ADJ	was not sure
('il_il_DET', 'ponte_ponte_NOUN', 'è_essere_AUX')	7	il ponte è	il	ponte	è	il	ponte	essere	DET	NOUN	AUX	the bridge is
('dove_dove_ADV', 'le_le_PRON', 'hai_avere_AUX')	7	dove le hai	dove	le	hai	dove	le	avere	ADV	PRON	AUX	where did you get them
('una_uno_DET', 'brava_bravo_ADJ', 'persona_persona_NOUN')	7	una brava persona	una	brava	persona	uno	bravo	persona	DET	ADJ	NOUN	a good person
('è_essere_AUX', 'già_già_ADV', 'stato_essere_AUX')	7	è già stato	è	già	stato	essere	già	essere	AUX	ADV	AUX	has already been
"('ancora_ancora_ADV', 'un_uno_DET', ""po'_poco_ADV"")"	7	ancora un po'	ancora	un	po'	ancora	uno	poco	ADV	DET	ADV	a little more
('di_di_ADP', 'non_non_ADV', 'venire_venire_VERB')	7	di non venire	di	non	venire	di	non	venire	ADP	ADV	VERB	not to come
('non_non_ADV', 'le_le_PRON', 'posso_potere_AUX')	7	non le posso	non	le	posso	non	le	potere	ADV	PRON	AUX	i cannot to her
