gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('voleva_volere_AUX', 'parlare_parlare_VERB', 'con_con_ADP')	17	voleva parlare con	voleva	parlare	con	volere	parlare	con	AUX	VERB	ADP	wanted to talk with
('hanno_avere_VERB', 'bisogno_bisogno_NOUN', 'di_di_ADP')	17	hanno bisogno di	hanno	bisogno	di	avere	bisogno	di	VERB	NOUN	ADP	they need to
('per_per_ADP', 'il_il_DET', 'lavoro_lavoro_NOUN')	17	per il lavoro	per	il	lavoro	per	il	lavoro	ADP	DET	NOUN	for the job
('noi_noi_PRON', 'non_non_ADV', 'possiamo_potere_AUX')	17	noi non possiamo	noi	non	possiamo	noi	non	potere	PRON	ADV	AUX	we cannot
('quella_quello_PRON', 'è_essere_AUX', 'la_il_DET')	17	quella	quella	è	la	quello	essere	il	PRON	AUX	DET	that is the
"(""l'_lo_PRON"", 'ho_avere_AUX', 'già_già_ADV')"	17	l'ho già	l'	ho	già	lo	avere	già	PRON	AUX	ADV	i already have it
('casa_casa_NOUN', 'a_a_ADP', 'piedi_piede_NOUN')	17	casa a piedi	casa	a	piedi	casa	a	piede	NOUN	ADP	NOUN	home on foot
('ammise_ammettere_VERB', 'che_che_SCONJ', 'era_essere_AUX')	17	ammise che era	ammise	che	era	ammettere	che	essere	VERB	SCONJ	AUX	admitted that he was
"(""l'_il_DET"", 'amore_amore_NOUN', 'è_essere_AUX')"	17	l'amore è	l'	amore	è	il	amore	essere	DET	NOUN	AUX	love is
('sapeva_sapere_VERB', 'che_che_SCONJ', 'ero_essere_AUX')	17	sapeva che ero	sapeva	che	ero	sapere	che	essere	VERB	SCONJ	AUX	knew that i was
('hai_avere_AUX', 'detto_dire_VERB', 'a_a_ADP')	17	ha	hai	detto	a	avere	dire	a	AUX	VERB	ADP	you have said to
('non_non_ADV', 'voglio_volere_AUX', 'andare_andare_VERB')	17	non voglio andare	non	voglio	andare	non	volere	andare	ADV	AUX	VERB	i do not want to go
('suo_suo_DET', 'nome_nome_NOUN', 'è_essere_AUX')	17	suo nome è	suo	nome	è	suo	nome	essere	DET	NOUN	AUX	his/her name is
('ci_ci_PRON', 'ha_avere_AUX', 'detto_dire_VERB')	17	ci ha detto	ci	ha	detto	ci	avere	dire	PRON	AUX	VERB	he/she told us
('dove_dove_ADV', 'le_le_PRON', 'avete_avere_AUX')	17	dove le avete	dove	le	avete	dove	le	avere	ADV	PRON	AUX	where have you (plural) them
('io_io_PRON', 'sono_essere_AUX', 'ancora_ancora_ADV')	17	io sono ancora	io	sono	ancora	io	essere	ancora	PRON	AUX	ADV	i am still
('spero_sperare_VERB', 'che_che_SCONJ', 'non_non_ADV')	17	spero che non	spero	che	non	sperare	che	non	VERB	SCONJ	ADV	i hope that not
('io_io_PRON', 'non_non_ADV', 'sarò_essere_AUX')	17	io non sarò	io	non	sarò	io	non	essere	PRON	ADV	AUX	i will not be
('ho_avere_VERB', 'bisogno_bisogno_NOUN', 'del_di_ADP')	17	ho bisogno del	ho	bisogno	del	avere	bisogno	di	VERB	NOUN	ADP	i need the
('sarò_essere_AUX', 'di_di_ADP', 'ritorno_ritorno_NOUN')	17	sarò di ritorno	sarò	di	ritorno	essere	di	ritorno	AUX	ADP	NOUN	i will be back
('riesco_riuscire_VERB', 'a_a_ADP', 'vedere_vedere_VERB')	17	riesco a vedere	riesco	a	vedere	riuscire	a	vedere	VERB	ADP	VERB	i can see
('a_a_ADP', 'lei_lei_PRON', 'piacciono_piacere_VERB')	17	a lei piacciono	a	lei	piacciono	a	lei	piacere	ADP	PRON	VERB	she likes
('a_a_ADP', 'scuola_scuola_NOUN', 'in_in_ADP')	17	a a scuola in	a	scuola	in	a	scuola	in	ADP	NOUN	ADP	at school in
('che_che_SCONJ', 'ci_ci_PRON', 'avrebbe_avere_AUX')	17	che ci avrebbe	che	ci	avrebbe	che	ci	avere	SCONJ	PRON	AUX	that would have us
('lo_lo_PRON', 'sa_sapere_VERB', 'che_che_SCONJ')	17	lo sa che	lo	sa	che	lo	sapere	che	PRON	VERB	SCONJ	he/she knows that
"(""l'_il_DET"", 'ultima_ultimo_ADJ', 'volta_volta_NOUN')"	17	l'ultima volta	l'	ultima	volta	il	ultimo	volta	DET	ADJ	NOUN	the last time
('venire_venire_VERB', 'con_con_ADP', 'noi_noi_PRON')	17	venire con noi	venire	con	noi	venire	con	noi	VERB	ADP	PRON	come with us
('è_essere_AUX', 'il_il_DET', 'nome_nome_NOUN')	17	è il nome	è	il	nome	essere	il	nome	AUX	DET	NOUN	is the name
('non_non_ADV', 'lo_lo_PRON', 'so_sapere_VERB')	17	non lo so	non	lo	so	non	lo	sapere	ADV	PRON	VERB	i do not know it
('che_che_PRON', 'è_essere_AUX', 'successo_succedere_VERB')	17	che è successo	che	è	successo	che	essere	succedere	PRON	AUX	VERB	what happened
"('è_essere_AUX', ""l'_il_DET"", 'uomo_uomo_NOUN')"	17	è l'uomo	è	l'	uomo	essere	il	uomo	AUX	DET	NOUN	is the man
('cosa_cosa_PRON', 'ne_ne_PRON', 'pensi_pensare_VERB')	17	cosa ne pensi	cosa	ne	pensi	cosa	ne	pensare	PRON	PRON	VERB	what do you think
('che_che_SCONJ', 'lui_lui_PRON', 'sia_essere_AUX')	17	che lui sia	che	lui	sia	che	lui	essere	SCONJ	PRON	AUX	that he is
('le_le_PRON', 'ha_avere_AUX', 'detto_dire_VERB')	17	le ha detto	le	ha	detto	le	avere	dire	PRON	AUX	VERB	he/she told her
('è_essere_AUX', 'un_uno_DET', 'grande_grande_ADJ')	17	è un grande	è	un	grande	essere	uno	grande	AUX	DET	ADJ	is a great
('ha_avere_AUX', 'dato_dare_VERB', 'una_uno_DET')	17	ha dato una	ha	dato	una	avere	dare	uno	AUX	VERB	DET	gave a
('felice_felice_ADJ', 'di_di_ADP', 'essere_essere_AUX')	17	felice di essere	felice	di	essere	felice	di	essere	ADJ	ADP	AUX	happy to be
('non_non_ADV', 'è_essere_AUX', 'per_per_ADP')	17	non è per	non	è	per	non	essere	per	ADV	AUX	ADP	is not for
('io_io_PRON', 'non_non_ADV', 'vi_vi_PRON')	17	io non vi	io	non	vi	io	non	vi	PRON	ADV	PRON	i do not you (plural)
('ha_avere_AUX', 'scritto_scrivere_VERB', 'una_uno_DET')	17	ha scritto una	ha	scritto	una	avere	scrivere	uno	AUX	VERB	DET	wrote a
('che_che_PRON', 'non_non_ADV', 'va_andare_VERB')	17	che non va	che	non	va	che	non	andare	PRON	ADV	VERB	that is not right
('il_il_DET', 'modo_modo_NOUN', 'in_in_ADP')	17	il modo in	il	modo	in	il	modo	in	DET	NOUN	ADP	the way in
('il_il_DET', 'tuo_tuo_DET', 'nome_nome_NOUN')	17	il tuo nome	il	tuo	nome	il	tuo	nome	DET	DET	NOUN	your name
('la_il_DET', 'vita_vita_NOUN', 'di_di_ADP')	17	la vita di	la	vita	di	il	vita	di	DET	NOUN	ADP	the life of
('è_essere_AUX', 'successo_succedere_VERB', 'a_a_ADP')	17		è	successo	a	essere	succedere	a	AUX	VERB	ADP	it happened to
('non_non_ADV', 'piace_piacere_VERB', 'la_il_DET')	17	non piace la	non	piace	la	non	piacere	il	ADV	VERB	DET	does not like the
('è_essere_AUX', 'nella_in_ADP', 'sua_suo_DET')	17	è nella sua	è	nella	sua	essere	in	suo	AUX	ADP	DET	is in his/her
('paura_paura_NOUN', 'dei_di_ADP', 'serpenti_serpente_NOUN')	17	paura dei serpenti	paura	dei	serpenti	paura	di	serpente	NOUN	ADP	NOUN	fear of snakes
('di_di_ADP', 'non_non_ADV', 'avere_avere_VERB')	17	di non avere	di	non	avere	di	non	avere	ADP	ADV	VERB	to not have
('ho_avere_AUX', 'sentito_sentire_VERB', 'dire_dire_VERB')	17	ho sentito dire	ho	sentito	dire	avere	sentire	dire	AUX	VERB	VERB	i heard that
('i_il_DET', 'miei_mio_DET', 'compiti_compito_NOUN')	17	i miei compiti	i	miei	compiti	il	mio	compito	DET	DET	NOUN	my homework
('probabilmente_probabilmente_ADV', 'non_non_ADV', 'sarà_essere_AUX')	17	probabilmente non sarà	probabilmente	non	sarà	probabilmente	non	essere	ADV	ADV	AUX	probably will not be
('la_il_DET', 'maggior_maggiore_ADJ', 'parte_parte_NOUN')	17	la maggior parte	la	maggior	parte	il	maggiore	parte	DET	ADJ	NOUN	the majority
('penso_pensare_VERB', 'di_di_ADP', 'essere_essere_AUX')	17	penso di essere	penso	di	essere	pensare	di	essere	VERB	ADP	AUX	i think i am
('dicono_dire_VERB', 'che_che_SCONJ', 'sono_essere_AUX')	17	dicono che sono	dicono	che	sono	dire	che	essere	VERB	SCONJ	AUX	they say that i am
('di_di_ADP', 'non_non_ADV', 'farlo_fare_VERB')	17	di non farlo	di	non	farlo	di	non	fare	ADP	ADV	VERB	to not do it
('un_uno_DET', 'insegnante_insegnante_NOUN', 'di_di_ADP')	17	un insegnante di	un	insegnante	di	uno	insegnante	di	DET	NOUN	ADP	a teacher of
('leggendo_leggere_VERB', 'un_uno_DET', 'libro_libro_NOUN')	17	leggendo un libro	leggendo	un	libro	leggere	uno	libro	VERB	DET	NOUN	reading a book
('uno_uno_PRON', 'dei_di_ADP', 'miei_mio_DET')	17	uno dei miei	uno	dei	miei	uno	di	mio	PRON	ADP	DET	one of my
('ha_avere_VERB', 'una_uno_DET', 'casa_casa_NOUN')	17	ha una casa	ha	una	casa	avere	uno	casa	VERB	DET	NOUN	has a house
('va_andare_VERB', 'a_a_ADP', 'scuola_scuola_NOUN')	17	va a scuola	va	a	scuola	andare	a	scuola	VERB	ADP	NOUN	goes to school
('ciò_ciò_PRON', 'che_che_PRON', 'ha_avere_AUX')	17	ciò che ha	ciò	che	ha	ciò	che	avere	PRON	PRON	AUX	what he/she has
('io_io_PRON', 'sono_essere_AUX', 'stato_essere_AUX')	17	io sono stato	io	sono	stato	io	essere	essere	PRON	AUX	AUX	i have been
('io_io_PRON', 'ero_essere_AUX', 'molto_molto_ADV')	17	io ero molto	io	ero	molto	io	essere	molto	PRON	AUX	ADV	i was very
('è_essere_AUX', 'sposato_sposare_VERB', 'con_con_ADP')	17	è sposato con	è	sposato	con	essere	sposare	con	AUX	VERB	ADP	is married to
('è_essere_AUX', 'uno_uno_PRON', 'dei_di_ADP')	17	è uno dei	è	uno	dei	essere	uno	di	AUX	PRON	ADP	is one of
('il_il_DET', 'mio_mio_DET', 'telefono_telefono_NOUN')	17	il mio telefono	il	mio	telefono	il	mio	telefono	DET	DET	NOUN	my phone
('che_che_SCONJ', 'non_non_ADV', 'le_le_PRON')	16	che non le	che	non	le	che	non	le	SCONJ	ADV	PRON	that does not to her
('non_non_ADV', 'si_si_PRON', 'preoccupi_preoccupare_VERB')	16	non si preoccupi	non	si	preoccupi	non	si	preoccupare	ADV	PRON	VERB	do not worry
('parlare_parlare_VERB', 'il_il_DET', 'francese_francese_NOUN')	16	parlare il francese	parlare	il	francese	parlare	il	francese	VERB	DET	NOUN	speak French
('il_il_DET', 'suo_suo_DET', 'segreto_segreto_NOUN')	16	il suo segreto	il	suo	segreto	il	suo	segreto	DET	DET	NOUN	his/her secret
('da_da_ADP', 'parte_parte_NOUN', 'mia_mio_DET')	16	da parte mia	da	parte	mia	da	parte	mio	ADP	NOUN	DET	for my part
('sono_essere_AUX', 'i_il_DET', 'miei_mio_DET')	16	sono i miei	sono	i	miei	essere	il	mio	AUX	DET	DET	are my
