gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('io_io_PRON', 'riesco_riuscire_VERB', 'a_a_ADP')	19	io riesco a	io	riesco	a	io	riuscire	a	PRON	VERB	ADP	
('lavoro_lavoro_NOUN', 'da_da_ADP', 'fare_fare_VERB')	19	lavoro da fare	lavoro	da	fare	lavoro	da	fare	NOUN	ADP	VERB	
('il_il_DET', 'mio_mio_DET', 'gatto_gatto_NOUN')	19	il mio gatto	il	mio	gatto	il	mio	gatto	DET	DET	NOUN	
('dove_dove_ADV', 'sono_essere_AUX', 'i_il_DET')	19	dove sono i	dove	sono	i	dove	essere	il	ADV	AUX	DET	
('il_il_DET', 'suo_suo_DET', 'numero_numero_NOUN')	19	il suo numero	il	suo	numero	il	suo	numero	DET	DET	NOUN	
('senza_senza_ADP', 'di_di_ADP', 'lei_lei_PRON')	19	senza di lei	senza	di	lei	senza	di	lei	ADP	ADP	PRON	
('le_il_DET', 'mie_mio_DET', 'amiche_amico_NOUN')	19	le mie amiche	le	mie	amiche	il	mio	amico	DET	DET	NOUN	
('in_in_ADP', 'questa_questo_DET', 'stanza_stanza_NOUN')	19	in questa stanza	in	questa	stanza	in	questo	stanza	ADP	DET	NOUN	
('è_essere_AUX', 'il_il_DET', 'problema_problema_NOUN')	19	è il problema	è	il	problema	essere	il	problema	AUX	DET	NOUN	
('è_essere_AUX', 'ancora_ancora_ADV', 'in_in_ADP')	19	è ancora in	è	ancora	in	essere	ancora	in	AUX	ADV	ADP	
('detto_dire_VERB', 'che_che_SCONJ', 'gli_gli_PRON')	19	detto che gli	detto	che	gli	dire	che	gli	VERB	SCONJ	PRON	
('detto_dire_VERB', 'che_che_SCONJ', 'sarebbe_essere_AUX')	19	detto che sarebbe	detto	che	sarebbe	dire	che	essere	VERB	SCONJ	AUX	
('di_di_ADP', 'sua_suo_DET', 'madre_madre_NOUN')	19	di sua madre	di	sua	madre	di	suo	madre	ADP	DET	NOUN	
