gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('un_uno_DET', 'fan_fan_NOUN', 'del_di_ADP')	5	un fan del	un	fan	del	uno	fan	di	DET	NOUN	ADP	
('ha_avere_VERB', 'più_più_PRON', 'di_di_ADP')	5	ha più di	ha	più	di	avere	più	di	VERB	PRON	ADP	
('giocato_giocare_VERB', 'con_con_ADP', 'il_il_DET')	5	giocato con il	giocato	con	il	giocare	con	il	VERB	ADP	DET	
"('molto_molto_ADV', ""d'_di_ADP"", 'accordo_accordo_NOUN')"	5	molto d'accordo	molto	d'	accordo	molto	di	accordo	ADV	ADP	NOUN	
('preso_prendere_VERB', 'un_uno_DET', 'nuovo_nuovo_ADJ')	5	preso un nuovo	preso	un	nuovo	prendere	uno	nuovo	VERB	DET	ADJ	
('a_a_ADP', 'mio_mio_DET', 'figlio_figlio_NOUN')	5	a mio figlio	a	mio	figlio	a	mio	figlio	ADP	DET	NOUN	
('lo_lo_PRON', 'ha_avere_AUX', 'detto_dire_VERB')	5	lo ha detto	lo	ha	detto	lo	avere	dire	PRON	AUX	VERB	
('nel_in_ADP', 'mio_mio_DET', 'paese_paese_NOUN')	5	nel mio paese	nel	mio	paese	in	mio	paese	ADP	DET	NOUN	
('mi_mi_PRON', 'ci_ci_PRON', 'sono_essere_AUX')	5	mi ci sono	mi	ci	sono	mi	ci	essere	PRON	PRON	AUX	
"('sei_essere_AUX', ""un'_uno_DET"", 'insegnante_insegnante_NOUN')"	5	sei un'insegnante	sei	un'	insegnante	essere	uno	insegnante	AUX	DET	NOUN	
('cielo_cielo_NOUN', 'è_essere_AUX', 'blu_blu_ADJ')	5	cielo è blu	cielo	è	blu	cielo	essere	blu	NOUN	AUX	ADJ	
('andati_andare_VERB', 'a_a_ADP', 'casa_casa_NOUN')	5	andati a casa	andati	a	casa	andare	a	casa	VERB	ADP	NOUN	
('fatto_fare_VERB', 'dei_di_ADP', 'piani_piano_NOUN')	5	fatto dei piani	fatto	dei	piani	fare	di	piano	VERB	ADP	NOUN	
('non_non_ADV', 'sono_essere_AUX', 'qua_qua_ADV')	5	non sono qua	non	sono	qua	non	essere	qua	ADV	AUX	ADV	
('essere_essere_AUX', 'il_il_DET', 'tuo_tuo_DET')	5	essere il tuo	essere	il	tuo	essere	il	tuo	AUX	DET	DET	
"('andato_andare_VERB', ""all'_a_ADP"", 'università_università_NOUN')"	5	andato all'università	andato	all'	università	andare	a	università	VERB	ADP	NOUN	
"('detto_dire_VERB', ""l'_lo_PRON"", 'ha_avere_AUX')"	5		detto	l'	ha	dire	lo	avere	VERB	PRON	AUX	
('siamo_essere_AUX', 'qui_qui_ADV', 'per_per_ADP')	5	siamo qui per	siamo	qui	per	essere	qui	per	AUX	ADV	ADP	
('niente_niente_PRON', 'da_da_ADP', 'perdere_perdere_VERB')	5	niente da perdere	niente	da	perdere	niente	da	perdere	PRON	ADP	VERB	
('il_il_DET', 'problema_problema_NOUN', 'di_di_ADP')	5	il problema di	il	problema	di	il	problema	di	DET	NOUN	ADP	
('so_sapere_VERB', 'quale_quale_PRON', 'sia_essere_AUX')	5	so quale sia	so	quale	sia	sapere	quale	essere	VERB	PRON	AUX	
('io_io_PRON', 'ho_avere_VERB', 'voglia_voglia_NOUN')	5	io ho voglia	io	ho	voglia	io	avere	voglia	PRON	VERB	NOUN	
('fare_fare_VERB', 'amicizia_amicizia_NOUN', 'con_con_ADP')	5	fare amicizia con	fare	amicizia	con	fare	amicizia	con	VERB	NOUN	ADP	
('mi_mi_PRON', 'aspettavo_aspettare_VERB', 'che_che_SCONJ')	5	mi aspettavo che	mi	aspettavo	che	mi	aspettare	che	PRON	VERB	SCONJ	
