gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('bene_bene_ADV', 'a_a_ADP', 'basket_basket_NOUN')	7	bene a basket	bene	a	basket	bene	a	basket	ADV	ADP	NOUN	well at basketball
('pronta_pronto_ADJ', 'a_a_ADP', 'farlo_fare_VERB')	7	pronta a farlo	pronta	a	farlo	pronto	a	fare	ADJ	ADP	VERB	ready to do it (feminine)
('che_che_SCONJ', 'lei_lei_PRON', 'abbia_avere_AUX')	7	che lei abbia	che	lei	abbia	che	lei	avere	SCONJ	PRON	AUX	that she has
('vi_vi_PRON', 'ho_avere_AUX', 'mai_mai_ADV')	7	vi ho mai	vi	ho	mai	vi	avere	mai	PRON	AUX	ADV	have I ever you (plural)
('è_essere_AUX', 'più_più_ADV', 'facile_facile_ADJ')	7	è più facile	è	più	facile	essere	più	facile	AUX	ADV	ADJ	it is easier
('di_di_ADP', 'tutti_tutto_DET', 'i_il_DET')	7		di	tutti	i	di	tutto	il	ADP	DET	DET	of all the (masculine plural)
('posso_potere_AUX', 'avere_avere_VERB', 'una_uno_DET')	7	posso avere una	posso	avere	una	potere	avere	uno	AUX	VERB	DET	may I have a
('sapeva_sapere_VERB', 'che_che_SCONJ', 'non_non_ADV')	7	sapeva che non	sapeva	che	non	sapere	che	non	VERB	SCONJ	ADV	he/she knew that not
('a_a_ADP', 'casa_casa_NOUN', 'tardi_tardi_ADV')	7	a casa tardi	a	casa	tardi	a	casa	tardi	ADP	NOUN	ADV	home late
('aprire_aprire_VERB', 'la_il_DET', 'porta_porta_NOUN')	7	aprire la porta	aprire	la	porta	aprire	il	porta	VERB	DET	NOUN	to open the door
"('siamo_essere_AUX', ""d'_di_ADP"", 'accordo_accordo_NOUN')"	7	siamo d'accordo	siamo	d'	accordo	essere	di	accordo	AUX	ADP	NOUN	we agree
('state_essere_AUX', 'cercando_cercare_VERB', 'di_di_ADP')	7	state cercando di	state	cercando	di	essere	cercare	di	AUX	VERB	ADP	you (plural) are trying to
('si_si_PRON', 'è_essere_AUX', 'nascosto_nascondere_VERB')	7	si è nascosto	si	è	nascosto	si	essere	nascondere	PRON	AUX	VERB	he hid himself
('è_essere_AUX', 'un_uno_DET', 'vero_vero_ADJ')	7	è un vero	è	un	vero	essere	uno	vero	AUX	DET	ADJ	he is a real
('non_non_ADV', 'sembra_sembrare_VERB', 'molto_molto_ADV')	7	non sembra molto	non	sembra	molto	non	sembrare	molto	ADV	VERB	ADV	it does not seem very
('è_essere_AUX', 'andata_andare_VERB', 'in_in_ADP')	7	è andata in	è	andata	in	essere	andare	in	AUX	VERB	ADP	she went to
('il_il_DET', 'cane_cane_NOUN', 'ha_avere_AUX')	7	il cane ha	il	cane	ha	il	cane	avere	DET	NOUN	AUX	the dog has
('difficile_difficile_ADJ', 'per_per_ADP', 'me_me_PRON')	7	difficile per me	difficile	per	me	difficile	per	me	ADJ	ADP	PRON	hard for me
('che_che_PRON', 'devo_dovere_AUX', 'fare_fare_VERB')	7	che devo fare	che	devo	fare	che	dovere	fare	PRON	AUX	VERB	what must I do
('ti_ti_PRON', 'ho_avere_AUX', 'visto_vedere_VERB')	7	ti ho visto	ti	ho	visto	ti	avere	vedere	PRON	AUX	VERB	I saw you
('che_che_PRON', 'ho_avere_AUX', 'fatto_fare_VERB')	7	che ho fatto	che	ho	fatto	che	avere	fare	PRON	AUX	VERB	what I did
('arrabbiato_arrabbiare_VERB', 'con_con_ADP', 'te_te_PRON')	7	arrabbiato con te	arrabbiato	con	te	arrabbiare	con	te	VERB	ADP	PRON	angry with you
('la_il_DET', 'sua_suo_DET', 'matita_matita_NOUN')	7	la sua matita	la	sua	matita	il	suo	matita	DET	DET	NOUN	his/her (feminine) pencil
('detto_dire_VERB', 'che_che_SCONJ', 'ti_ti_PRON')	7	detto che ti	detto	che	ti	dire	che	ti	VERB	SCONJ	PRON	said that you
('è_essere_AUX', 'il_il_DET', 'solo_solo_ADJ')	7	è il solo	è	il	solo	essere	il	solo	AUX	DET	ADJ	he is the only
