gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('è_essere_AUX', 'arrabbiata_arrabbiato_VERB', 'con_con_ADP')	8	è arrabbiata con	è	arrabbiata	con	essere	arrabbiato	con	AUX	VERB	ADP	she is angry with
"('comprare_comprare_VERB', 'un_uno_DET', ""po'_poco_PRON"")"	8	comprare un po'	comprare	un	po'	comprare	uno	poco	VERB	DET	PRON	to buy a little
('ho_avere_AUX', 'portato_portare_VERB', 'un_uno_DET')	8	ho portato un	ho	portato	un	avere	portare	uno	AUX	VERB	DET	i brought a
('io_io_PRON', 'sono_essere_AUX', 'interessato_interessato_ADJ')	8	io sono interessato	io	sono	interessato	io	essere	interessato	PRON	AUX	ADJ	i am interested
('non_non_ADV', 'ha_avere_VERB', 'intenzione_intenzione_NOUN')	8	non ha intenzione	non	ha	intenzione	non	avere	intenzione	ADV	VERB	NOUN	does not intend
('non_non_ADV', 'ho_avere_AUX', 'chiesto_chiedere_VERB')	8	non ho chiesto	non	ho	chiesto	non	avere	chiedere	ADV	AUX	VERB	i did not ask
('farei_fare_VERB', 'meglio_meglio_ADV', 'ad_a_ADP')	8	farei meglio ad	farei	meglio	ad	fare	meglio	a	VERB	ADV	ADP	i would do better to
('a_a_ADP', 'fare_fare_VERB', 'i_il_DET')	8		a	fare	i	a	fare	il	ADP	VERB	DET	to do the
('di_di_ADP', 'questo_questo_DET', 'libro_libro_NOUN')	8	di questo libro	di	questo	libro	di	questo	libro	ADP	DET	NOUN	of this book
('quello_quello_PRON', 'che_che_PRON', 'penso_pensare_VERB')	8	quello che penso	quello	che	penso	quello	che	pensare	PRON	PRON	VERB	what i think
('ho_avere_VERB', 'una_uno_DET', 'domanda_domanda_NOUN')	8	ho una domanda	ho	una	domanda	avere	uno	domanda	VERB	DET	NOUN	i have a question
('la_il_DET', 'nostra_nostro_DET', 'squadra_squadra_NOUN')	8	la nostra squadra	la	nostra	squadra	il	nostro	squadra	DET	DET	NOUN	our (feminine singular) team
('loro_loro_PRON', 'si_si_PRON', 'sono_essere_AUX')	8	loro si sono	loro	si	sono	loro	si	essere	PRON	PRON	AUX	they have
('ha_avere_AUX', 'vissuto_vivere_VERB', 'a_a_ADP')	8	ha	ha	vissuto	a	avere	vivere	a	AUX	VERB	ADP	has lived in
('da_da_ADP', 'fare_fare_VERB', 'oggi_oggi_ADV')	8	da fare oggi	da	fare	oggi	da	fare	oggi	ADP	VERB	ADV	to do today
('non_non_ADV', 'mi_mi_PRON', 'va_andare_VERB')	8	non mi va	non	mi	va	non	mi	andare	ADV	PRON	VERB	i don't feel like it
('detto_dire_VERB', 'che_che_SCONJ', 'eravate_essere_AUX')	8	detto che eravate	detto	che	eravate	dire	che	essere	VERB	SCONJ	AUX	said that you were
('io_io_PRON', 'ho_avere_VERB', 'molti_molto_DET')	8	io ho molti	io	ho	molti	io	avere	molto	PRON	VERB	DET	i have many
('io_io_PRON', 'voglio_volere_AUX', 'solo_solo_ADV')	8	io voglio solo	io	voglio	solo	io	volere	solo	PRON	AUX	ADV	i just want
('il_il_DET', 'vostro_vostro_DET', 'nome_nome_NOUN')	8	il vostro nome	il	vostro	nome	il	vostro	nome	DET	DET	NOUN	your (you (plural); masculine singular) name
('piace_piacere_VERB', 'davvero_davvero_ADV', 'il_il_DET')	8	piace davvero il	piace	davvero	il	piacere	davvero	il	VERB	ADV	DET	really likes the (masculine singular)
('io_io_PRON', 'voglio_volere_AUX', 'vedere_vedere_VERB')	8	io voglio vedere	io	voglio	vedere	io	volere	vedere	PRON	AUX	VERB	i want to see
('cosa_cosa_PRON', 'ne_ne_PRON', 'pensate_pensare_VERB')	8	cosa ne pensate	cosa	ne	pensate	cosa	ne	pensare	PRON	PRON	VERB	what do you think of it
('io_io_PRON', 'ne_ne_PRON', 'sono_essere_AUX')	8	io ne sono	io	ne	sono	io	ne	essere	PRON	PRON	AUX	i am of it
('del_di_ADP', 'cibo_cibo_NOUN', 'per_per_ADP')	8	del cibo per	del	cibo	per	di	cibo	per	ADP	NOUN	ADP	some food for
('lavare_lavare_VERB', 'i_il_DET', 'piatti_piatto_NOUN')	8	lavare i piatti	lavare	i	piatti	lavare	il	piatto	VERB	DET	NOUN	to wash the dishes
('visto_vedere_VERB', 'il_il_DET', 'film_film_NOUN')	8	visto il film	visto	il	film	vedere	il	film	VERB	DET	NOUN	seen the movie
('preoccupato_preoccupato_ADJ', 'per_per_ADP', 'voi_voi_PRON')	8	preoccupato per voi	preoccupato	per	voi	preoccupato	per	voi	ADJ	ADP	PRON	worried about you (plural)
('guidare_guidare_VERB', 'una_uno_DET', 'macchina_macchina_NOUN')	8	guidare una macchina	guidare	una	macchina	guidare	uno	macchina	VERB	DET	NOUN	to drive a car
('ha_avere_AUX', 'negato_negare_VERB', 'di_di_ADP')	8	ha negato di	ha	negato	di	avere	negare	di	AUX	VERB	ADP	denied to
('a_a_ADP', 'prima_primo_ADJ', 'vista_vista_NOUN')	8	amore a prima vista	a	prima	vista	a	primo	vista	ADP	ADJ	NOUN	love at first sight
"('non_non_ADV', 'me_me_PRON', ""l'_lo_PRON"")"	8	non me l'	non	me	l'	non	me	lo	ADV	PRON	PRON	i do not it (before a vowel)
"('un_uno_DET', ""po'_poco_ADV"", 'giovane_giovane_ADJ')"	8	un po' giovane	un	po'	giovane	uno	poco	giovane	DET	ADV	ADJ	a bit young
('non_non_ADV', 'sembri_sembrare_VERB', 'molto_molto_ADV')	8	non sembri molto	non	sembri	molto	non	sembrare	molto	ADV	VERB	ADV	you do not seem very
('me_me_PRON', 'ne_ne_PRON', 'sono_essere_AUX')	8	me ne sono	me	ne	sono	me	ne	essere	PRON	PRON	AUX	i have of it
('di_di_ADP', 'avere_avere_AUX', 'visto_vedere_VERB')	8	di avere visto	di	avere	visto	di	avere	vedere	ADP	AUX	VERB	to have seen
('cosa_cosa_PRON', 'le_le_PRON', 'piace_piacere_VERB')	8	cosa le piace	cosa	le	piace	cosa	le	piacere	PRON	PRON	VERB	what she likes
('cosa_cosa_PRON', 'state_essere_AUX', 'facendo_fare_VERB')	8	cosa state facendo	cosa	state	facendo	cosa	essere	fare	PRON	AUX	VERB	what are you (plural) doing
('insegnato_insegnare_VERB', 'il_il_DET', 'francese_francese_NOUN')	8	insegnato il francese	insegnato	il	francese	insegnare	il	francese	VERB	DET	NOUN	taught french
('a_a_ADP', 'imparare_imparare_VERB', 'il_il_DET')	8	ato a imparare il	a	imparare	il	a	imparare	il	ADP	VERB	DET	to learn the
('non_non_ADV', 'possiamo_potere_AUX', 'andare_andare_VERB')	8	non possiamo andare	non	possiamo	andare	non	potere	andare	ADV	AUX	VERB	we cannot go
('più_più_ADV', 'a_a_ADP', 'lungo_lungo_NOUN')	8	più a lungo	più	a	lungo	più	a	lungo	ADV	ADP	NOUN	any longer
('di_di_ADP', 'non_non_ADV', 'aver_avere_AUX')	8	dispiace di non aver	di	non	aver	di	non	avere	ADP	ADV	AUX	sorry for not having
('è_essere_AUX', 'il_il_DET', 'tipo_tipo_NOUN')	8	è il tipo	è	il	tipo	essere	il	tipo	AUX	DET	NOUN	is the kind
('mi_mi_PRON', 'puoi_potere_AUX', 'portare_portare_VERB')	8	mi puoi portare	mi	puoi	portare	mi	potere	portare	PRON	AUX	VERB	can you bring me
('noi_noi_PRON', 'abbiamo_avere_VERB', 'ancora_ancora_ADV')	8	noi abbiamo ancora	noi	abbiamo	ancora	noi	avere	ancora	PRON	VERB	ADV	we still have
('ha_avere_AUX', 'finto_finto_VERB', 'di_di_ADP')	8	ha finto di	ha	finto	di	avere	finto	di	AUX	VERB	ADP	pretended to
('amo_amare_VERB', 'il_il_DET', 'mio_mio_DET')	8	amo il mio	amo	il	mio	amare	il	mio	VERB	DET	DET	i love my (masculine singular)
('non_non_ADV', 'è_essere_AUX', 'giovane_giovane_ADJ')	8	non è giovane	non	è	giovane	non	essere	giovane	ADV	AUX	ADJ	is not young
"('bisogno_bisogno_NOUN', ""dell'_di_ADP"", 'aiuto_aiuto_NOUN')"	8	bisogno dell'aiuto	bisogno	dell'	aiuto	bisogno	di	aiuto	NOUN	ADP	NOUN	need the (before a vowel) help
"(""dell'_di_ADP"", 'aiuto_aiuto_NOUN', 'di_di_ADP')"	8	dell'aiuto di	dell'	aiuto	di	di	aiuto	di	ADP	NOUN	ADP	of the (before a vowel) help of
('parli_parlare_VERB', 'con_con_ADP', 'loro_loro_PRON')	8	parli con loro	parli	con	loro	parlare	con	loro	VERB	ADP	PRON	you talk with them
