gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('le_le_PRON', 'è_essere_AUX', 'piaciuta_piacere_VERB')	5	le è piaciuta	le	è	piaciuta	le	essere	piacere	PRON	AUX	VERB	she liked it (feminine)
('riusciva_riuscire_VERB', 'ad_a_ADP', 'aiutare_aiutare_VERB')	5	riusciva ad aiutare	riusciva	ad	aiutare	riuscire	a	aiutare	VERB	ADP	VERB	could help
('ho_avere_AUX', 'acconsentito_acconsentire_VERB', 'ad_a_ADP')	5	ho acconsentito ad	ho	acconsentito	ad	avere	acconsentire	a	AUX	VERB	ADP	I agreed to
('ho_avere_AUX', 'guidato_guidare_VERB', 'fino_fino_ADV')	5	ho guidato fino	ho	guidato	fino	avere	guidare	fino	AUX	VERB	ADV	I drove up to
('più_più_ADV', 'grande_grande_ADJ', 'del_di_ADP')	5	più grande del	più	grande	del	più	grande	di	ADV	ADJ	ADP	bigger than the (masculine)
('il_il_DET', 'permesso_permesso_NOUN', 'di_di_ADP')	5	il permesso di	il	permesso	di	il	permesso	di	DET	NOUN	ADP	the permission to
('è_essere_AUX', 'stato_essere_AUX', 'trovato_trovare_VERB')	5	è stato trovato	è	stato	trovato	essere	essere	trovare	AUX	AUX	VERB	was found
('chiedere_chiedere_VERB', 'a_a_ADP', 'lei_lei_PRON')	5	chiedere a lei	chiedere	a	lei	chiedere	a	lei	VERB	ADP	PRON	to ask her
('ha_avere_VERB', 'nulla_nulla_PRON', 'a_a_ADP')	5	ha	ha	nulla	a	avere	nulla	a	VERB	PRON	ADP	has nothing to
('come_come_ADP', 'un_uno_DET', 'maiale_maiale_NOUN')	5	come un maiale	come	un	maiale	come	uno	maiale	ADP	DET	NOUN	like a pig
('lei_lei_PRON', 'che_che_DET', 'cosa_cosa_PRON')	5	lei che cosa	lei	che	cosa	lei	che	cosa	PRON	DET	PRON	she what
('il_il_DET', 'suo_suo_DET', 'corpo_corpo_NOUN')	5	il suo corpo	il	suo	corpo	il	suo	corpo	DET	DET	NOUN	his/her body
"(""l'_lo_PRON"", 'abbiamo_avere_AUX', 'fatta_fare_VERB')"	5	l'abbiamo fatta	l'	abbiamo	fatta	lo	avere	fare	PRON	AUX	VERB	we made it (feminine)
('mi_mi_PRON', 'ha_avere_AUX', 'mandato_mandare_VERB')	5	mi ha mandato	mi	ha	mandato	mi	avere	mandare	PRON	AUX	VERB	he/she sent me
('fa_fare_VERB', 'piacere_piacere_NOUN', 'di_di_ADP')	5	fa piacere di	fa	piacere	di	fare	piacere	di	VERB	NOUN	ADP	it pleases to
('paura_paura_NOUN', 'di_di_ADP', 'lei_lei_PRON')	5	paura di lei	paura	di	lei	paura	di	lei	NOUN	ADP	PRON	afraid of her
('mi_mi_PRON', 'dispiace_dispiacere_VERB', 'per_per_ADP')	5	mi dispiace per	mi	dispiace	per	mi	dispiacere	per	PRON	VERB	ADP	I am sorry for
