gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('scrisse_scrivere_VERB', 'una_uno_DET', 'lettera_lettera_NOUN')	7	scrisse una lettera	scrisse	una	lettera	scrivere	uno	lettera	VERB	DET	NOUN	
('con_con_ADP', 'sua_suo_DET', 'sorella_sorella_NOUN')	7	con sua sorella	con	sua	sorella	con	suo	sorella	ADP	DET	NOUN	
('si_si_PRON', 'sentiva_sentire_VERB', 'molto_molto_ADV')	7	si sentiva molto	si	sentiva	molto	si	sentire	molto	PRON	VERB	ADV	
('sarei_essere_AUX', 'felice_felice_ADJ', 'di_di_ADP')	7	sarei felice di	sarei	felice	di	essere	felice	di	AUX	ADJ	ADP	
('il_il_DET', 'francese_francese_NOUN', 'è_essere_AUX')	7	il francese è	il	francese	è	il	francese	essere	DET	NOUN	AUX	
('è_essere_AUX', 'una_uno_DET', 'brutta_brutto_ADJ')	7	è una brutta	è	una	brutta	essere	uno	brutto	AUX	DET	ADJ	
('trovare_trovare_VERB', 'un_uno_DET', 'lavoro_lavoro_NOUN')	7	trovare un lavoro	trovare	un	lavoro	trovare	uno	lavoro	VERB	DET	NOUN	
('che_che_SCONJ', 'era_essere_AUX', 'felice_felice_ADJ')	7	che era felice	che	era	felice	che	essere	felice	SCONJ	AUX	ADJ	
('cosa_cosa_PRON', 'dovrei_dovere_AUX', 'fare_fare_VERB')	7	cosa dovrei fare	cosa	dovrei	fare	cosa	dovere	fare	PRON	AUX	VERB	
('dello_di_ADP', 'zucchero_zucchero_NOUN', 'nel_in_ADP')	7	dello zucchero nel	dello	zucchero	nel	di	zucchero	in	ADP	NOUN	ADP	
('quello_quello_PRON', 'che_che_PRON', 'dici_dire_VERB')	7	quello che dici	quello	che	dici	quello	che	dire	PRON	PRON	VERB	
('aprire_aprire_VERB', 'la_il_DET', 'finestra_finestra_NOUN')	7	aprire la finestra	aprire	la	finestra	aprire	il	finestra	VERB	DET	NOUN	
('di_di_ADP', 'essere_essere_AUX', 'piuttosto_piuttosto_ADV')	7	di essere piuttosto	di	essere	piuttosto	di	essere	piuttosto	ADP	AUX	ADV	
('che_che_SCONJ', 'io_io_PRON', 'non_non_ADV')	7	che io non	che	io	non	che	io	non	SCONJ	PRON	ADV	
('rispondere_rispondere_VERB', 'alla_a_ADP', 'domanda_domanda_NOUN')	7	rispondere alla domanda	rispondere	alla	domanda	rispondere	a	domanda	VERB	ADP	NOUN	
('le_il_DET', 'mele_mela_NOUN', 'sono_essere_AUX')	7	le mele sono	le	mele	sono	il	mela	essere	DET	NOUN	AUX	
