gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('io_io_PRON', 'non_non_ADV', 'conosco_conoscere_VERB')	6	io non conosco	io	non	conosco	io	non	conoscere	PRON	ADV	VERB	
('vicino_vicino_ADV', 'alla_a_ADP', 'diga_diga_NOUN')	6	vicino alla diga	vicino	alla	diga	vicino	a	diga	ADV	ADP	NOUN	
('a_a_ADP', 'suo_suo_DET', 'zio_zio_NOUN')	6	a suo zio	a	suo	zio	a	suo	zio	ADP	DET	NOUN	
('prendere_prendere_VERB', 'un_uno_DET', 'taxi_taxi_NOUN')	6	prendere un taxi	prendere	un	taxi	prendere	uno	taxi	VERB	DET	NOUN	
('andare_andare_VERB', 'lì_lì_ADV', 'da_da_ADP')	6	anda	andare	lì	da	andare	lì	da	VERB	ADV	ADP	
('tutti_tutto_DET', 'gli_il_DET', 'altri_altro_PRON')	6	tutti gli altri	tutti	gli	altri	tutto	il	altro	DET	DET	PRON	
('non_non_ADV', 'si_si_PRON', 'sa_sapere_VERB')	6	non si sa	non	si	sa	non	si	sapere	ADV	PRON	VERB	
('ho_avere_AUX', 'finito_finire_VERB', 'con_con_ADP')	6	ho finito con	ho	finito	con	avere	finire	con	AUX	VERB	ADP	
('parlare_parlare_VERB', 'più_più_ADV', 'forte_forte_ADJ')	6	parlare più forte	parlare	più	forte	parlare	più	forte	VERB	ADV	ADJ	
('perché_perché_ADV', 'lo_lo_PRON', 'sta_stare_AUX')	6	perché lo sta	perché	lo	sta	perché	lo	stare	ADV	PRON	AUX	
('ne_ne_PRON', 'ho_avere_AUX', 'mai_mai_ADV')	6	ne ho mai	ne	ho	mai	ne	avere	mai	PRON	AUX	ADV	
('io_io_PRON', 'ho_avere_AUX', 'mangiato_mangiare_VERB')	6	io ho mangiato	io	ho	mangiato	io	avere	mangiare	PRON	AUX	VERB	
('a_a_ADP', 'un_uno_DET', 'concerto_concerto_NOUN')	6	andato a un concerto	a	un	concerto	a	uno	concerto	ADP	DET	NOUN	
('di_di_ADP', 'pagare_pagare_VERB', 'il_il_DET')	6	di pagare il	di	pagare	il	di	pagare	il	ADP	VERB	DET	
('la_il_DET', 'sua_suo_DET', 'medicina_medicina_NOUN')	6	la sua medicina	la	sua	medicina	il	suo	medicina	DET	DET	NOUN	
('io_io_PRON', 'non_non_ADV', 'gli_gli_PRON')	6	io non gli	io	non	gli	io	non	gli	PRON	ADV	PRON	
('a_a_ADP', 'parlare_parlare_VERB', 'di_di_ADP')	6	a parlare di	a	parlare	di	a	parlare	di	ADP	VERB	ADP	
('sono_essere_AUX', 'nato_nascere_VERB', 'in_in_ADP')	6	sono nato in	sono	nato	in	essere	nascere	in	AUX	VERB	ADP	
('io_io_PRON', 'ho_avere_AUX', 'sentito_sentire_VERB')	6	io ho sentito	io	ho	sentito	io	avere	sentire	PRON	AUX	VERB	
('si_si_PRON', 'sta_stare_AUX', 'preparando_preparare_VERB')	6	si sta preparando	si	sta	preparando	si	stare	preparare	PRON	AUX	VERB	
('ha_avere_AUX', 'passato_passare_VERB', 'un_uno_DET')	6	ha passato un	ha	passato	un	avere	passare	uno	AUX	VERB	DET	
('prima_prima_ADV', 'di_di_ADP', 'lei_lei_PRON')	6	prima di lei	prima	di	lei	prima	di	lei	ADV	ADP	PRON	
('stai_stare_AUX', 'provando_provare_VERB', 'a_a_ADP')	6	sta	stai	provando	a	stare	provare	a	AUX	VERB	ADP	
('questo_questo_DET', 'fine_fine_NOUN', 'settimana_settimana_NOUN')	6	questo fine settimana	questo	fine	settimana	questo	fine	settimana	DET	NOUN	NOUN	
('alla_a_ADP', 'stazione_stazione_NOUN', 'di_di_ADP')	6	alla stazione di	alla	stazione	di	a	stazione	di	ADP	NOUN	ADP	
('pensano_pensare_VERB', 'di_di_ADP', 'essere_essere_AUX')	6	pensano di essere	pensano	di	essere	pensare	di	essere	VERB	ADP	AUX	
('può_potere_AUX', 'non_non_ADV', 'essere_essere_AUX')	6	può non essere	può	non	essere	potere	non	essere	AUX	ADV	AUX	
('non_non_ADV', 'dimenticate_dimenticare_VERB', 'di_di_ADP')	6	non di	non	dimenticate	di	non	dimenticare	di	ADV	VERB	ADP	
