gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('si_si_PRON', 'sta_stare_AUX', 'nascondendo_nascondere_VERB')	12	si sta nascondendo	si	sta	nascondendo	si	stare	nascondere	PRON	AUX	VERB	he/she is hiding
('che_che_SCONJ', 'mi_mi_PRON', 'avrebbe_avere_AUX')	12	che mi avrebbe	che	mi	avrebbe	che	mi	avere	SCONJ	PRON	AUX	that would have me
('suo_suo_DET', 'numero_numero_NOUN', 'di_di_ADP')	12	suo numero di	suo	numero	di	suo	numero	di	DET	NOUN	ADP	his/her number of
('si_si_PRON', 'è_essere_AUX', 'mai_mai_ADV')	12	si è mai	si	è	mai	si	essere	mai	PRON	AUX	ADV	has he/she ever
('è_essere_AUX', 'sul_su_ADP', 'tavolo_tavolo_NOUN')	12	è sul tavolo	è	sul	tavolo	essere	su	tavolo	AUX	ADP	NOUN	it is on the table
('giocare_giocare_VERB', 'a_a_ADP', 'baseball_baseball_NOUN')	12	giocare a baseball	giocare	a	baseball	giocare	a	baseball	VERB	ADP	NOUN	to play baseball
('andare_andare_VERB', 'in_in_ADP', 'bici_bici_NOUN')	12	andare in bici	andare	in	bici	andare	in	bici	VERB	ADP	NOUN	to ride a bike
('dove_dove_ADV', 'ha_avere_AUX', 'trovato_trovare_VERB')	12	dove ha trovato	dove	ha	trovato	dove	avere	trovare	ADV	AUX	VERB	where did he/she find
('sarebbe_essere_AUX', 'stato_essere_AUX', 'in_in_ADP')	12	sarebbe stato in	sarebbe	stato	in	essere	essere	in	AUX	AUX	ADP	would have been in
('posso_potere_AUX', 'prendere_prendere_VERB', 'in_in_ADP')	12	posso prendere in	posso	prendere	in	potere	prendere	in	AUX	VERB	ADP	can I take in
('a_a_ADP', 'me_me_PRON', 'è_essere_AUX')	12	a me è	a	me	è	a	me	essere	ADP	PRON	AUX	to me it is
('era_essere_AUX', 'la_il_DET', 'sua_suo_DET')	12	era la sua	era	la	sua	essere	il	suo	AUX	DET	DET	it was his/her (feminine)
('mi_mi_PRON', 'disse_dire_VERB', 'di_di_ADP')	12	mi di	mi	disse	di	mi	dire	di	PRON	VERB	ADP	told me to
('tutti_tutto_DET', 'i_il_DET', 'giorni_giorno_NOUN')	12	tutti i giorni	tutti	i	giorni	tutto	il	giorno	DET	DET	NOUN	every day
('mi_mi_PRON', 'fido_fidare_VERB', 'di_di_ADP')	12	mi fido di	mi	fido	di	mi	fidare	di	PRON	VERB	ADP	I trust
('parla_parlare_VERB', 'il_il_DET', 'francese_francese_NOUN')	12	parla il francese	parla	il	francese	parlare	il	francese	VERB	DET	NOUN	he/she speaks French
('quello_quello_PRON', 'che_che_PRON', 'so_sapere_VERB')	12	quello che so	quello	che	so	quello	che	sapere	PRON	PRON	VERB	what I know
('io_io_PRON', 'amo_amare_VERB', 'le_il_DET')	12	io amo le	io	amo	le	io	amare	il	PRON	VERB	DET	I love the (feminine plural)
('non_non_ADV', 'voleva_volere_AUX', 'andare_andare_VERB')	12	non voleva andare	non	voleva	andare	non	volere	andare	ADV	AUX	VERB	he/she did not want to go
('quella_quello_PRON', 'è_essere_AUX', 'una_uno_DET')	12	quella è una	quella	è	una	quello	essere	uno	PRON	AUX	DET	that is a
('ha_avere_AUX', 'detto_dire_VERB', 'qualcosa_qualcosa_PRON')	12	ha detto qualcosa	ha	detto	qualcosa	avere	dire	qualcosa	AUX	VERB	PRON	he/she said something
('è_essere_AUX', 'sicuro_sicuro_ADJ', 'che_che_SCONJ')	12	è sicuro che	è	sicuro	che	essere	sicuro	che	AUX	ADJ	SCONJ	is sure that
('finito_finire_VERB', 'di_di_ADP', 'leggere_leggere_VERB')	12	finito di leggere	finito	di	leggere	finire	di	leggere	VERB	ADP	VERB	finished reading
('di_di_ADP', 'leggere_leggere_VERB', 'il_il_DET')	12	di leggere il	di	leggere	il	di	leggere	il	ADP	VERB	DET	to read the
('gli_gli_PRON', 'dissi_dire_VERB', 'che_che_SCONJ')	12	gli dissi che	gli	dissi	che	gli	dire	che	PRON	VERB	SCONJ	I told him that
('disse_dire_VERB', 'che_che_SCONJ', 'voleva_volere_VERB')	12	disse che voleva	disse	che	voleva	dire	che	volere	VERB	SCONJ	VERB	he/she said that he/she wanted
('ammesso_ammettere_VERB', 'che_che_SCONJ', 'era_essere_AUX')	12	ammesso che era	ammesso	che	era	ammettere	che	essere	VERB	SCONJ	AUX	admitted that he/she was
('io_io_PRON', 'sono_essere_AUX', 'qui_qui_ADV')	12	io sono qui	io	sono	qui	io	essere	qui	PRON	AUX	ADV	I am here
('la_il_DET', 'mia_mio_DET', 'lingua_lingua_NOUN')	12	la mia lingua	la	mia	lingua	il	mio	lingua	DET	DET	NOUN	my language
('ha_avere_VERB', 'il_il_DET', 'suo_suo_DET')	12	ha il suo	ha	il	suo	avere	il	suo	VERB	DET	DET	he/she has his/her (masculine)
('è_essere_AUX', 'rifiutato_rifiutare_VERB', 'di_di_ADP')	12	è rifiutato di	è	rifiutato	di	essere	rifiutare	di	AUX	VERB	ADP	he refused to
('a_a_ADP', 'casa_casa_NOUN', 'ieri_ieri_ADV')	12	avate a casa ieri	a	casa	ieri	a	casa	ieri	ADP	NOUN	ADV	at home yesterday
('non_non_ADV', 'è_essere_AUX', 'a_a_ADP')	12	non è a	non	è	a	non	essere	a	ADV	AUX	ADP	is not at
('io_io_PRON', 'mi_mi_PRON', 'chiamo_chiamare_VERB')	12	io mi chiamo	io	mi	chiamo	io	mi	chiamare	PRON	PRON	VERB	my name is
('di_di_ADP', 'che_che_DET', 'cosa_cosa_PRON')	12	di che cosa	di	che	cosa	di	che	cosa	ADP	DET	PRON	of what
('non_non_ADV', 'era_essere_AUX', 'il_il_DET')	12	non era il	non	era	il	non	essere	il	ADV	AUX	DET	it was not the
('io_io_PRON', 'sono_essere_AUX', 'la_il_DET')	12	io sono la	io	sono	la	io	essere	il	PRON	AUX	DET	I am the
('ha_avere_VERB', 'una_uno_DET', 'macchina_macchina_NOUN')	12	ha una macchina	ha	una	macchina	avere	uno	macchina	VERB	DET	NOUN	he/she has a car
('non_non_ADV', 'è_essere_AUX', 'abbastanza_abbastanza_ADV')	12	non è abbastanza	non	è	abbastanza	non	essere	abbastanza	ADV	AUX	ADV	it is not enough
('detto_dire_VERB', 'che_che_SCONJ', 'ci_ci_PRON')	12	detto che ci	detto	che	ci	dire	che	ci	VERB	SCONJ	PRON	said that there
('ha_avere_VERB', 'qualcosa_qualcosa_PRON', 'da_da_ADP')	12	ha qualcosa da	ha	qualcosa	da	avere	qualcosa	da	VERB	PRON	ADP	he/she has something to
('giocando_giocare_VERB', 'a_a_ADP', 'tennis_tennis_NOUN')	12	giocando a tennis	giocando	a	tennis	giocare	a	tennis	VERB	ADP	NOUN	playing tennis
('di_di_ADP', 'diventare_diventare_VERB', 'un_uno_DET')	12	di diventare un	di	diventare	un	di	diventare	uno	ADP	VERB	DET	to become a
