gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('non_non_ADV', 'ha_avere_AUX', 'trovato_trovare_VERB')	5	non ha trovato	non	ha	trovato	non	avere	trovare	ADV	AUX	VERB	he/she did not find
('che_che_SCONJ', 'è_essere_AUX', 'importante_importante_ADJ')	5	che è importante	che	è	importante	che	essere	importante	SCONJ	AUX	ADJ	that it is important
('andare_andare_VERB', 'a_a_ADP', 'lavorare_lavorare_VERB')	5	andare a lavorare	andare	a	lavorare	andare	a	lavorare	VERB	ADP	VERB	to go to work
('che_che_SCONJ', 'lo_lo_PRON', 'chiami_chiamare_VERB')	5	che lo chiami	che	lo	chiami	che	lo	chiamare	SCONJ	PRON	VERB	that you call him
"(""l'_il_DET"", 'alibi_alibo_NOUN', 'di_di_ADP')"	5	l'alibi di	l'	alibi	di	il	alibo	di	DET	NOUN	ADP	the alibi of
('sembra_sembrare_VERB', 'che_che_SCONJ', 'abbia_avere_AUX')	5	sembra che abbia	sembra	che	abbia	sembrare	che	avere	VERB	SCONJ	AUX	it seems that he/she has
('che_che_PRON', 'posso_potere_AUX', 'fare_fare_VERB')	5	che posso fare	che	posso	fare	che	potere	fare	PRON	AUX	VERB	what can I do
('odio_odiare_VERB', 'il_il_DET', 'mio_mio_DET')	5	odio il mio	odio	il	mio	odiare	il	mio	VERB	DET	DET	I hate my
('sono_essere_AUX', 'sorpreso_sorprendere_VERB', 'che_che_SCONJ')	5	sono sorpreso che	sono	sorpreso	che	essere	sorprendere	che	AUX	VERB	SCONJ	I am surprised that
('piena_pieno_ADJ', 'di_di_ADP', 'energia_energia_NOUN')	5	piena di energia	piena	di	energia	pieno	di	energia	ADJ	ADP	NOUN	full of energy
('pensando_pensare_VERB', 'a_a_ADP', 'lei_lei_PRON')	5	pensando a lei	pensando	a	lei	pensare	a	lei	VERB	ADP	PRON	thinking about her
('è_essere_AUX', 'più_più_ADV', 'bella_bello_ADJ')	5	è più bella	è	più	bella	essere	più	bello	AUX	ADV	ADJ	is more beautiful
('che_che_DET', 'cosa_cosa_PRON', 'fai_fare_VERB')	5	che cosa fai	che	cosa	fai	che	cosa	fare	DET	PRON	VERB	what are you doing
('avrei_avere_AUX', 'mai_mai_ADV', 'dovuto_dovere_AUX')	5	avrei mai dovuto	avrei	mai	dovuto	avere	mai	dovere	AUX	ADV	AUX	I should ever have
('francese_francese_NOUN', 'a_a_ADP', 'scuola_scuola_NOUN')	5	francese a scuola	francese	a	scuola	francese	a	scuola	NOUN	ADP	NOUN	French at school
('suo_suo_DET', 'fratello_fratello_NOUN', 'maggiore_maggiore_ADJ')	5	suo fratello maggiore	suo	fratello	maggiore	suo	fratello	maggiore	DET	NOUN	ADJ	his/her older brother
('mi_mi_PRON', 'sta_stare_AUX', 'facendo_fare_VERB')	5	mi sta facendo	mi	sta	facendo	mi	stare	fare	PRON	AUX	VERB	is making me
"('ce_ce_PRON', ""l'_lo_PRON"", 'ha_avere_VERB')"	5	ce l'ha	ce	l'	ha	ce	lo	avere	PRON	PRON	VERB	he/she has it
('mai_mai_ADV', 'del_di_ADP', 'male_male_NOUN')	5	mai del male	mai	del	male	mai	di	male	ADV	ADP	NOUN	ever any harm
('il_il_DET', 'pranzo_pranzo_NOUN', 'è_essere_AUX')	5	il pranzo è	il	pranzo	è	il	pranzo	essere	DET	NOUN	AUX	lunch is
('detto_dire_VERB', 'che_che_SCONJ', 'lui_lui_PRON')	5	detto che lui	detto	che	lui	dire	che	lui	VERB	SCONJ	PRON	said that he
('patente_patente_NOUN', 'di_di_ADP', 'guida_guida_NOUN')	5	patente di guida	patente	di	guida	patente	di	guida	NOUN	ADP	NOUN	driver's license
('influenza_influenza_NOUN', 'su_su_ADP', 'di_di_ADP')	5	influenza su di	influenza	su	di	influenza	su	di	NOUN	ADP	ADP	influence over
('il_il_DET', 'lavoro_lavoro_NOUN', 'di_di_ADP')	5	il lavoro di	il	lavoro	di	il	lavoro	di	DET	NOUN	ADP	the work of
('non_non_ADV', 'ha_avere_VERB', 'ancora_ancora_ADV')	5	non ha ancora	non	ha	ancora	non	avere	ancora	ADV	VERB	ADV	he/she has not yet
('volete_volere_AUX', 'andare_andare_VERB', 'in_in_ADP')	5	volete andare in	volete	andare	in	volere	andare	in	AUX	VERB	ADP	you (plural) want to go to
('può_potere_AUX', 'usare_usare_VERB', 'questo_questo_DET')	5	può usare questo	può	usare	questo	potere	usare	questo	AUX	VERB	DET	can use this
('vendere_vendere_VERB', 'la_il_DET', 'loro_loro_DET')	5	vendere la loro	vendere	la	loro	vendere	il	loro	VERB	DET	DET	sell their
('sentimenti_sentimento_NOUN', 'per_per_ADP', 'lui_lui_PRON')	5	sentimenti per lui	sentimenti	per	lui	sentimento	per	lui	NOUN	ADP	PRON	feelings for him
('cosa_cosa_PRON', 'avete_avere_AUX', 'detto_dire_VERB')	5	cosa avete detto	cosa	avete	detto	cosa	avere	dire	PRON	AUX	VERB	what did you (plural) say
('una_uno_DET', 'cosa_cosa_NOUN', 'buona_buono_ADJ')	5	una cosa buona	una	cosa	buona	uno	cosa	buono	DET	NOUN	ADJ	a good thing
('ha_avere_AUX', 'chiuso_chiudere_VERB', 'a_a_ADP')	5	ha	ha	chiuso	a	avere	chiudere	a	AUX	VERB	ADP	has closed at
('il_il_DET', 'suo_suo_DET', 'modo_modo_NOUN')	5	il suo modo	il	suo	modo	il	suo	modo	DET	DET	NOUN	his/her way
('cosa_cosa_PRON', 'fa_fare_VERB', 'sua_suo_DET')	5	cosa fa sua	cosa	fa	sua	cosa	fare	suo	PRON	VERB	DET	what does her
('al_a_ADP', 'nostro_nostro_DET', 'club_club_NOUN')	5	al nostro club	al	nostro	club	a	nostro	club	ADP	DET	NOUN	at our club
('il_il_DET', 'progetto_progetto_NOUN', 'di_di_ADP')	5	il progetto di	il	progetto	di	il	progetto	di	DET	NOUN	ADP	the project of
('nella_in_ADP', 'mia_mio_DET', 'tasca_tasca_NOUN')	5	nella mia tasca	nella	mia	tasca	in	mio	tasca	ADP	DET	NOUN	in my pocket
('quando_quando_SCONJ', 'sono_essere_AUX', 'con_con_ADP')	5	quando sono con	quando	sono	con	quando	essere	con	SCONJ	AUX	ADP	when I am with
('dove_dove_ADV', 'ha_avere_AUX', 'imparato_imparare_VERB')	5	dove ha imparato	dove	ha	imparato	dove	avere	imparare	ADV	AUX	VERB	where did he/she learn
('che_che_SCONJ', 'era_essere_AUX', 'occupato_occupare_VERB')	5	che era occupato	che	era	occupato	che	essere	occupare	SCONJ	AUX	VERB	that he was busy
('molte_molto_DET', 'cose_cosa_NOUN', 'da_da_ADP')	5	molte cose da	molte	cose	da	molto	cosa	da	DET	NOUN	ADP	many things to
('ci_ci_PRON', 'sono_essere_VERB', 'degli_di_ADP')	5	ci sono degli	ci	sono	degli	ci	essere	di	PRON	VERB	ADP	there are some
('non_non_ADV', 'ti_ti_PRON', 'capisco_capire_VERB')	5	non ti capisco	non	ti	capisco	non	ti	capire	ADV	PRON	VERB	I do not understand you
"('è_essere_AUX', 'morto_morire_VERB', ""all'_a_ADP"")"	5	è morto all'	è	morto	all'	essere	morire	a	AUX	VERB	ADP	he/she died at the (before a vowel)
('deve_dovere_AUX', 'essere_essere_AUX', 'il_il_DET')	5	deve essere il	deve	essere	il	dovere	essere	il	AUX	AUX	DET	must be the
('lei_lei_PRON', 'non_non_ADV', 'ci_ci_PRON')	5	lei non ci	lei	non	ci	lei	non	ci	PRON	ADV	PRON	she does not (to us)
('crescere_crescere_VERB', 'la_il_DET', 'barba_barba_NOUN')	5	crescere la barba	crescere	la	barba	crescere	il	barba	VERB	DET	NOUN	grow a beard
('possiamo_potere_AUX', 'andare_andare_VERB', 'a_a_ADP')	5	possia	possiamo	andare	a	potere	andare	a	AUX	VERB	ADP	we can go to
