gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('la_il_DET', 'sua_suo_DET', 'biro_biro_NOUN')	12	la sua biro	la	sua	biro	il	suo	biro	DET	DET	NOUN	his/her (feminine) pen
('nel_in_ADP', 'suo_suo_DET', 'caffè_caffè_NOUN')	12	nel suo caffè	nel	suo	caffè	in	suo	caffè	ADP	DET	NOUN	in his/her coffee
('io_io_PRON', 'sono_essere_AUX', 'piuttosto_piuttosto_ADV')	12	io sono piuttosto	io	sono	piuttosto	io	essere	piuttosto	PRON	AUX	ADV	I am rather
('piace_piacere_VERB', 'il_il_DET', 'gelato_gelato_NOUN')	12	piace il gelato	piace	il	gelato	piacere	il	gelato	VERB	DET	NOUN	likes ice cream
('me_me_PRON', 'non_non_ADV', 'importa_importare_VERB')	12	me non importa	me	non	importa	me	non	importare	PRON	ADV	VERB	I do not care
('deve_dovere_AUX', 'andare_andare_VERB', 'a_a_ADP')	12	deve a	deve	andare	a	dovere	andare	a	AUX	VERB	ADP	has to go to
('è_essere_AUX', 'molto_molto_ADV', 'difficile_difficile_ADJ')	12	è molto difficile	è	molto	difficile	essere	molto	difficile	AUX	ADV	ADJ	it is very difficult
('pulire_pulire_VERB', 'la_il_DET', 'sua_suo_DET')	12	pulire la sua	pulire	la	sua	pulire	il	suo	VERB	DET	DET	to clean his/her (feminine)
"(""l'_lo_PRON"", 'ho_avere_AUX', 'incontrato_incontrare_VERB')"	12	l'ho incontrato	l'	ho	incontrato	lo	avere	incontrare	PRON	AUX	VERB	I met him
('qualcosa_qualcosa_PRON', 'da_da_ADP', 'bere_bere_VERB')	12	qualcosa da bere	qualcosa	da	bere	qualcosa	da	bere	PRON	ADP	VERB	something to drink
('a_a_ADP', 'lui_lui_PRON', 'piaceva_piacere_VERB')	12	a detto che a lui piaceva	a	lui	piaceva	a	lui	piacere	ADP	PRON	VERB	he liked it
('che_che_PRON', 'hai_avere_AUX', 'detto_dire_VERB')	12	che hai detto	che	hai	detto	che	avere	dire	PRON	AUX	VERB	what did you say
('troppo_troppo_ADV', 'stanco_stanco_ADJ', 'per_per_ADP')	12	troppo stanco per	troppo	stanco	per	troppo	stanco	per	ADV	ADJ	ADP	too tired to
('pagare_pagare_VERB', 'il_il_DET', 'suo_suo_DET')	12	pagare il suo	pagare	il	suo	pagare	il	suo	VERB	DET	DET	to pay his/her (masculine)
('sarà_essere_AUX', 'di_di_ADP', 'ritorno_ritorno_NOUN')	12	sarà di ritorno	sarà	di	ritorno	essere	di	ritorno	AUX	ADP	NOUN	will be back
('è_essere_AUX', 'un_uno_DET', 'dottore_dottore_NOUN')	12	è un dottore	è	un	dottore	essere	uno	dottore	AUX	DET	NOUN	he/she is a doctor
('hai_avere_AUX', 'detto_dire_VERB', 'che_che_SCONJ')	12	hai detto che	hai	detto	che	avere	dire	che	AUX	VERB	SCONJ	you said that
('che_che_SCONJ', 'lei_lei_PRON', 'è_essere_AUX')	12	che lei è	che	lei	è	che	lei	essere	SCONJ	PRON	AUX	that she is
('di_di_ADP', 'mia_mio_DET', 'madre_madre_NOUN')	12	di mia madre	di	mia	madre	di	mio	madre	ADP	DET	NOUN	of my mother
('la_il_DET', 'mia_mio_DET', 'chiave_chiave_NOUN')	12	la mia chiave	la	mia	chiave	il	mio	chiave	DET	DET	NOUN	my key
('abbiamo_avere_VERB', 'bisogno_bisogno_NOUN', 'del_di_ADP')	12	abbiamo bisogno del	abbiamo	bisogno	del	avere	bisogno	di	VERB	NOUN	ADP	we need the
('è_essere_AUX', 'soltanto_soltanto_ADV', 'un_uno_DET')	12	è soltanto un	è	soltanto	un	essere	soltanto	uno	AUX	ADV	DET	it is just a
('lei_lei_PRON', 'è_essere_AUX', 'così_così_ADV')	12	lei è così	lei	è	così	lei	essere	così	PRON	AUX	ADV	she is so
('non_non_ADV', 'mi_mi_PRON', 'sarei_essere_AUX')	12	non mi sarei	non	mi	sarei	non	mi	essere	ADV	PRON	AUX	I would not have
('che_che_SCONJ', 'le_le_PRON', 'piace_piacere_VERB')	12	che le piace	che	le	piace	che	le	piacere	SCONJ	PRON	VERB	that she likes
('sono_essere_AUX', 'stanco_stanco_ADJ', 'di_di_ADP')	12	sono stanco di	sono	stanco	di	essere	stanco	di	AUX	ADJ	ADP	I am tired of
('è_essere_AUX', 'tornato_tornare_VERB', 'a_a_ADP')	12	è torna	è	tornato	a	essere	tornare	a	AUX	VERB	ADP	he returned to
('andato_andare_VERB', 'a_a_ADP', 'scuola_scuola_NOUN')	12	andato a scuola	andato	a	scuola	andare	a	scuola	VERB	ADP	NOUN	went to school
('sono_essere_AUX', 'andata_andare_VERB', 'in_in_ADP')	12	sono andata in	sono	andata	in	essere	andare	in	AUX	VERB	ADP	I went (feminine) to
('io_io_PRON', 'ne_ne_PRON', 'ho_avere_AUX')	12	io ne ho	io	ne	ho	io	ne	avere	PRON	PRON	AUX	I have some
('una_uno_DET', 'cotta_cotta_NOUN', 'per_per_ADP')	12	una cotta per	una	cotta	per	uno	cotta	per	DET	NOUN	ADP	a crush on
('non_non_ADV', 'avevo_avere_VERB', 'intenzione_intenzione_NOUN')	12	non avevo intenzione	non	avevo	intenzione	non	avere	intenzione	ADV	VERB	NOUN	I did not intend
('a_a_ADP', 'voi_voi_PRON', 'piacciono_piacere_VERB')	12	a voi piacciono	a	voi	piacciono	a	voi	piacere	ADP	PRON	VERB	you (plural) like
('della_di_ADP', 'sua_suo_DET', 'famiglia_famiglia_NOUN')	12	della sua famiglia	della	sua	famiglia	di	suo	famiglia	ADP	DET	NOUN	of his/her family
('sono_essere_AUX', 'pronta_pronto_ADJ', 'a_a_ADP')	12	sono pronta	sono	pronta	a	essere	pronto	a	AUX	ADJ	ADP	I am ready (feminine) to
('lei_lei_PRON', 'deve_dovere_AUX', 'essere_essere_AUX')	12	lei deve essere	lei	deve	essere	lei	dovere	essere	PRON	AUX	AUX	she must be
('ha_avere_VERB', 'una_uno_DET', 'bella_bello_ADJ')	12	ha una bella	ha	una	bella	avere	uno	bello	VERB	DET	ADJ	he/she has a nice
('ho_avere_AUX', 'iniziato_iniziare_VERB', 'a_a_ADP')	12	ho inizia	ho	iniziato	a	avere	iniziare	a	AUX	VERB	ADP	I started to
('ne_ne_PRON', 'dite_dire_VERB', 'di_di_ADP')	12	ne di	ne	dite	di	ne	dire	di	PRON	VERB	ADP	what do you (plural) say about
('andare_andare_VERB', 'allo_a_ADP', 'zoo_zoo_NOUN')	12	andare allo zoo	andare	allo	zoo	andare	a	zoo	VERB	ADP	NOUN	to go to the zoo
('che_che_DET', 'cosa_cosa_PRON', 'fa_fare_VERB')	12	che cosa fa	che	cosa	fa	che	cosa	fare	DET	PRON	VERB	what does he/she do
('ci_ci_PRON', 'sono_essere_VERB', 'molte_molto_DET')	12	ci sono molte	ci	sono	molte	ci	essere	molto	PRON	VERB	DET	there are many
