term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
sedia,True,sedia,chair,noun,chair,"home,furniture",,,feminine,singular,,,False,False,False,,,,,base lemma,La sedia è comoda.,The chair is comfortable.
una sedia,False,sedia,chair,noun,a chair,"home,furniture",,,feminine,singular,,,False,False,False,indefinite,una,una,,Indefinite singular article,Ho comprato una sedia.,I bought a chair.
la sedia,False,sedia,chair,noun,the chair,"home,furniture",,,feminine,singular,,,False,False,False,definite,la,la,,Definite singular article,La sedia è rotta.,The chair is broken.
sedie,False,sedia,chair,noun,chairs,"home,furniture",,,feminine,plural,,,False,False,False,,,,,plural form,Le sedie sono nuove.,The chairs are new.
le sedie,False,sedia,chair,noun,the chairs,"home,furniture",,,feminine,plural,,,False,False,False,definite,le,le,,Definite plural article,Preferisco le sedie comode.,I prefer comfortable chairs.
delle sedie,False,sedia,chair,noun,some chairs,"home,furniture",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,Partitive plural form,Ho viste delle sedie in vendita.,I saw some chairs for sale.
della sedia,False,sedia,chair,noun,of the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,Contraction of di + la,Il colore della sedia è bello.,The color of the chair is beautiful.
alla sedia,False,sedia,chair,noun,to the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,Contraction of a + la,Appendo la giacca alla sedia.,I hang the jacket on the chair.
alle sedie,False,sedia,chair,noun,to the chairs,"home,furniture",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,Contraction of a + le,Appendo le borse alle sedie.,I hang the bags on the chairs.
dalla sedia,False,sedia,chair,noun,from the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,Contraction of da + la,Mi sono alzato dalla sedia.,I got up from the chair.
dalle sedie,False,sedia,chair,noun,from the chairs,"home,furniture",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,Contraction of da + le,Abbiamo tolto i cuscini dalle sedie.,We removed the cushions from the chairs.
nella sedia,False,sedia,chair,noun,in the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,Contraction of in + la,Ho trovato un biglietto nella sedia.,I found a note in the chair.
nelle sedie,False,sedia,chair,noun,in the chairs,"home,furniture",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,Contraction of in + le,Ho nascosto i regali nelle sedie.,I hid the presents in the chairs.
sulla sedia,False,sedia,chair,noun,on the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,Contraction of su + la,Il gatto è sulla sedia.,The cat is on the chair.
sulle sedie,False,sedia,chair,noun,on the chairs,"home,furniture",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,Contraction of su + le,Metti i libri sulle sedie.,Put the books on the chairs.
con la sedia,False,sedia,chair,noun,with the chair,"home,furniture",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,No contraction for con + la,Entrò con la sedia in mano.,He entered with the chair in his hand.
con le sedie,False,sedia,chair,noun,with the chairs,"home,furniture",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,No contraction for con + le,Sono arrivate con le sedie.,They arrived with the chairs.
