term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
pizza,True,pizza,pizza,noun,pizza,"food,dining",,,feminine,singular,,,False,False,False,,,,,base lemma,Mangio pizza stasera.,I am eating pizza tonight.
una pizza,False,pizza,pizza,noun,a pizza,"food,dining",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Prendo una pizza margherita.,I will have a margherita pizza.
la pizza,False,pizza,pizza,noun,the pizza,"food,dining",,,feminine,singular,,,False,False,False,definite,la,la,,,La pizza è calda.,The pizza is hot.
pizze,False,pizza,pizza,noun,pizzas,"food,dining",,,feminine,plural,,,False,False,False,,,,,regular plural -e,Pizze grandi costano di più.,Large pizzas cost more.
le pizze,False,pizza,pizza,noun,the pizzas,"food,dining",,,feminine,plural,,,False,False,False,definite,le,le,,,Le pizze sono pronte.,The pizzas are ready.
delle pizze,False,pizza,pizza,noun,some pizzas,"food,dining",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ordiniamo delle pizze per la festa.,We are ordering some pizzas for the party.
della pizza,False,pizza,pizza,noun,of the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il bordo della pizza è croccante.,The crust of the pizza is crunchy.
alla pizza,False,pizza,pizza,noun,to the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Aggiungo basilico alla pizza.,I add basil to the pizza.
alle pizze,False,pizza,pizza,noun,to the pizzas,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Metto più mozzarella alle pizze.,I put more mozzarella on the pizzas.
dalla pizza,False,pizza,pizza,noun,from the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Il profumo viene dalla pizza.,The smell comes from the pizza.
dalle pizze,False,pizza,pizza,noun,from the pizzas,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,L'odore viene dalle pizze.,The smell comes from the pizzas.
nella pizza,False,pizza,pizza,noun,in the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,C'è troppo sale nella pizza.,There is too much salt in the pizza.
nelle pizze,False,pizza,pizza,noun,in the pizzas,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Metto funghi nelle pizze.,I put mushrooms in the pizzas.
sulla pizza,False,pizza,pizza,noun,on the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Metto il prosciutto sulla pizza.,I put ham on the pizza.
sulle pizze,False,pizza,pizza,noun,on the pizzas,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Distribuisco l'olio sulle pizze.,I drizzle oil on the pizzas.
con la pizza,False,pizza,pizza,noun,with the pizza,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction with con + la,Bevo birra con la pizza.,I drink beer with the pizza.
con le pizze,False,pizza,pizza,noun,with the pizzas,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction with con + le,Arrivo con le pizze.,I am arriving with the pizzas.
