term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
impiccato,True,impiccato,hanged,noun,hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,,,,,also the name of the word game hangman in the phrase il gioco dell'impiccato,Videro un impiccato sulla stampa antica.,They saw a hanged person in the old print.
un impiccato,False,impiccato,hanged,noun,a hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Hanno visto un impiccato nel quadro.,They saw a hanged person in the painting.
l'impiccato,False,impiccato,hanged,noun,the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels; also name of the word game hangman,L'impiccato è un gioco di parole.,Hangman is a word game.
impiccati,False,impiccato,hanged,noun,hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,,,,,,Impiccati compaiono nel dipinto.,Hanged people appear in the painting.
gli impiccati,False,impiccato,hanged,noun,the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli impiccati sono menzionati nel romanzo.,The hanged people are mentioned in the novel.
degli impiccati,False,impiccato,hanged,noun,some hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Parlano degli impiccati nel capitolo.,They talk about some hanged people in the chapter.
dell'impiccato,False,impiccato,hanged,noun,of the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',La storia dell'impiccato è famosa.,The story of the hanged person is famous.
all'impiccato,False,impiccato,hanged,noun,to the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Parlo all'impiccato nel sogno.,I speak to the hanged person in the dream.
dall'impiccato,False,impiccato,hanged,noun,from the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Arriva un monito dall'impiccato.,A warning arrives from the hanged person.
nell'impiccato,False,impiccato,hanged,noun,in the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',La parola è nascosta nell'impiccato.,The word is hidden in Hangman.
sull'impiccato,False,impiccato,hanged,noun,about the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un saggio sull'impiccato.,I read an essay about the hanged person.
con l'impiccato,False,impiccato,hanged,noun,with the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con before vowel,Parlo con l'impiccato nel sogno.,I speak with the hanged person in the dream.
agli impiccati,False,impiccato,hanged,noun,to the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Porto rispetto agli impiccati.,I pay respect to the hanged people.
dagli impiccati,False,impiccato,hanged,noun,from the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,La voce viene dagli impiccati.,The voice comes from the hanged people.
negli impiccati,False,impiccato,hanged,noun,in the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,Ci sono riferimenti negli impiccati del quadro.,There are references in the hanged people of the painting.
sugli impiccati,False,impiccato,hanged,noun,about the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Leggo saggi sugli impiccati.,I read essays about the hanged people.
con gli impiccati,False,impiccato,hanged,noun,with the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,,Parlo con gli impiccati nel sogno.,I speak with the hanged people in the dream.
impiccata,False,impiccato,hanged,noun,hanged person (feminine),"crime,people",,,feminine,singular,,,False,False,False,,,,,,Impiccata è una parola pesante.,Hanged is a heavy word.
un'impiccata,False,impiccato,hanged,noun,a hanged person (feminine),"crime,people",,,feminine,singular,,,False,False,False,indefinite,un',un',,,Hanno visto un'impiccata nel quadro.,They saw a hanged woman in the painting.
