term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
assassino,True,assassino,murderer,noun,murderer,"crime,people",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco assassino pericoloso.,I am looking for a dangerous murderer.
un assassino,False,assassino,murderer,noun,a murderer,"crime,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Vedo un assassino.,I see a murderer.
l'assassino,False,assassino,murderer,noun,the murderer,"crime,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,La polizia prende l'assassino.,The police catch the murderer.
assassini,False,assassino,murderer,noun,murderers,"crime,people",,,masculine,plural,,,False,False,False,,,,,plural form,Arrestano assassini violenti.,They arrest violent murderers.
gli assassini,False,assassino,murderer,noun,the murderers,"crime,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Hanno preso gli assassini.,They have caught the murderers.
degli assassini,False,assassino,murderer,noun,some murderers,"crime,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Temo degli assassini.,I fear some murderers.
dell'assassino,False,assassino,murderer,noun,of the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Parlano dell'assassino.,They talk about the murderer.
all'assassino,False,assassino,murderer,noun,to the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Scrivo all'assassino.,I write to the murderer.
dall'assassino,False,assassino,murderer,noun,from the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Scappo dall'assassino.,I run away from the murderer.
nell'assassino,False,assassino,murderer,noun,in the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Vedo paura nell'assassino.,I see fear in the murderer.
sull'assassino,False,assassino,murderer,noun,about the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Leggo un libro sull'assassino.,I read a book about the murderer.
con l'assassino,False,assassino,murderer,noun,with the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con + l',Parlo con l'assassino.,I speak with the murderer.
agli assassini,False,assassino,murderer,noun,to the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Scrivono agli assassini.,They write to the murderers.
dagli assassini,False,assassino,murderer,noun,from the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Fuggo dagli assassini.,I flee from the murderers.
negli assassini,False,assassino,murderer,noun,in the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,La rabbia cresce negli assassini.,Anger grows in the murderers.
sugli assassini,False,assassino,murderer,noun,about the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Leggo articoli sugli assassini.,I read articles about the murderers.
con gli assassini,False,assassino,murderer,noun,with the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,no contraction with con + gli,Trattano con gli assassini.,They negotiate with the murderers.
assassina,False,assassino,murderer,noun,murderer,"crime,people",,,feminine,singular,,,False,False,False,,,,,feminine form,Temo assassina spietata.,I fear a ruthless murderer.
un'assassina,False,assassino,murderer,noun,a murderer,"crime,people",,,feminine,singular,,,False,False,False,indefinite,una,un',,elision before vowel; feminine form,Ho visto un'assassina.,I saw a murderer.
