term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
no,True,no,no,noun,no,"core,negation",,,masculine,singular,,,False,False,False,,,,,base lemma; plural invariable 'no',Questo no sorprende.,This no is surprising.
un no,False,no,no,noun,a no,"core,negation",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho detto un no chiaro.,I said a clear no.
il no,False,no,no,noun,the no,"core,negation",,,masculine,singular,,,False,False,False,definite,il,il,,,Il no è definitivo.,The no is final.
no,False,no,no,noun,noes,"core,negation",,,masculine,plural,,,False,False,False,,,,,plural form; invariable plural 'no',Ho ricevuto troppi no.,I received too many noes.
i no,False,no,no,noun,the noes,"core,negation",,,masculine,plural,,,False,False,False,definite,i,i,,,I no non mi fermano.,The noes do not stop me.
dei no,False,no,no,noun,some noes,"core,negation",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho sentito dei no.,I have heard some noes.
del no,False,no,no,noun,of the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del no di ieri.,We are talking about yesterday's no.
al no,False,no,no,noun,to the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Non cedere al no.,Do not give in to the no.
ai no,False,no,no,noun,to the noes,"core,negation",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Reagiamo ai no.,We react to the noes.
dal no,False,no,no,noun,from the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ripartiamo dal no.,We start again from the no.
dai no,False,no,no,noun,from the noes,"core,negation",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Imparo dai no.,I learn from the noes.
nel no,False,no,no,noun,in the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Non vedo senso nel no.,I do not see sense in the no.
nei no,False,no,no,noun,in the noes,"core,negation",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,C'è valore nei no.,There is value in the noes.
sul no,False,no,no,noun,about the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho riflettuto sul no.,I reflected on the no.
sui no,False,no,no,noun,about the noes,"core,negation",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho letto articoli sui no.,I read articles about the noes.
col no,False,no,no,noun,with the no,"core,negation",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Convivo col no.,I live with the no.
coi no,False,no,no,noun,with the noes,"core,negation",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi no degli editori.,We deal with the publishers' noes.
