term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
signore,True,signore,gentleman/lady,noun,gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco signore gentile.,I am looking for a kind gentleman.
un signore,False,signore,gentleman/lady,noun,a gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,È arrivato un signore.,A gentleman arrived.
il signore,False,signore,gentleman/lady,noun,the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,definite,il,il,,,Il signore aspetta.,The gentleman is waiting.
signori,False,signore,gentleman/lady,noun,gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,,,,,plural form,Signori aspettano fuori.,Gentlemen are waiting outside.
i signori,False,signore,gentleman/lady,noun,the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,definite,i,i,,,I signori partono domani.,The gentlemen leave tomorrow.
dei signori,False,signore,gentleman/lady,noun,some gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Sono arrivati dei signori.,Some gentlemen have arrived.
del signore,False,signore,gentleman/lady,noun,of the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Conosco il nome del signore.,I know the gentleman's name.
al signore,False,signore,gentleman/lady,noun,to the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Parlo al signore.,I speak to the gentleman.
dal signore,False,signore,gentleman/lady,noun,from the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ho ricevuto una chiamata dal signore.,I received a call from the gentleman.
nel signore,False,signore,gentleman/lady,noun,in the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Ho fiducia nel signore.,I trust the gentleman.
sul signore,False,signore,gentleman/lady,noun,about the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho letto un articolo sul signore.,I read an article about the gentleman.
col signore,False,signore,gentleman/lady,noun,with the gentleman (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Parlo col signore.,I am talking with the gentleman.
ai signori,False,signore,gentleman/lady,noun,to the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Ho scritto ai signori.,I wrote to the gentlemen.
dai signori,False,signore,gentleman/lady,noun,from the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Abbiamo ricevuto notizie dai signori.,We received news from the gentlemen.
nei signori,False,signore,gentleman/lady,noun,in the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Confido nei signori.,I trust the gentlemen.
sui signori,False,signore,gentleman/lady,noun,about the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho sentito storie sui signori.,I have heard stories about the gentlemen.
coi signori,False,signore,gentleman/lady,noun,with the gentlemen (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoro coi signori.,I work with the gentlemen.
signora,False,signore,gentleman/lady,noun,lady (feminine),"core,people",,,feminine,singular,,,False,False,False,,,,,,Cerco signora esperta.,I am looking for an experienced lady.
una signora,False,signore,gentleman/lady,noun,a lady (feminine),"core,people",,,feminine,singular,,,False,False,False,indefinite,una,una,,,È arrivata una signora.,A lady arrived.
la signora,False,signore,gentleman/lady,noun,the lady (feminine),"core,people",,,feminine,singular,,,False,False,False,definite,la,la,,,La signora sorride.,The lady smiles.
signore,False,signore,gentleman/lady,noun,ladies (feminine),"core,people",,,feminine,plural,,,False,False,False,,,,,plural form,Signore attendono in sala.,Ladies are waiting in the hall.
