term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
edificio,True,edificio,building,noun,building,"places,city",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco edificio storico.,I am looking for a historic building.
un edificio,False,edificio,building,noun,a building,"places,city",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Vedo un edificio alto.,I see a tall building.
l'edificio,False,edificio,building,noun,the building,"places,city",,,masculine,singular,,,False,False,False,definite,l',l',,definite article before vowel,L'edificio è nuovo.,The building is new.
edifici,False,edificio,building,noun,buildings,"places,city",,,masculine,plural,,,False,False,False,,,,,plural form,Edifici moderni sorgono ovunque.,Modern buildings rise everywhere.
gli edifici,False,edificio,building,noun,the buildings,"places,city",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli edifici sono vuoti.,The buildings are empty.
degli edifici,False,edificio,building,noun,some buildings,"places,city",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Visito degli edifici antichi.,I visit some ancient buildings.
dell'edificio,False,edificio,building,noun,of the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',La porta dell'edificio è chiusa.,The door of the building is closed.
all'edificio,False,edificio,building,noun,to the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Arrivo all'edificio alle nove.,I arrive at the building at nine.
dall'edificio,False,edificio,building,noun,from the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Esco dall'edificio.,I leave the building.
nell'edificio,False,edificio,building,noun,in the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Lavoro nell'edificio accanto.,I work in the building next door.
sull'edificio,False,edificio,building,noun,on the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',C'è un murale sull'edificio.,There is a mural on the building.
coll'edificio,False,edificio,building,noun,with the building,"places,city",,,masculine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Ho problemi coll'edificio.,I have problems with the building.
agli edifici,False,edificio,building,noun,to the buildings,"places,city",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Mi avvicino agli edifici.,I approach the buildings.
dagli edifici,False,edificio,building,noun,from the buildings,"places,city",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,I rumori vengono dagli edifici.,The noises come from the buildings.
negli edifici,False,edificio,building,noun,in the buildings,"places,city",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,Non si fuma negli edifici.,Smoking is not allowed in buildings.
sugli edifici,False,edificio,building,noun,on the buildings,"places,city",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Lavorano sugli edifici storici.,They work on historic buildings.
cogli edifici,False,edificio,building,noun,with the buildings,"places,city",,,masculine,plural,,,False,False,False,articulated_preposition,gli,cogli,con,contraction of con + gli,Lavoriamo cogli edifici comunali.,We work with the municipal buildings.
