term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
affare,True,affare,deal,noun,deal,"work,business",,,masculine,singular,,,False,False,False,,,,,base lemma,Affare fatto.,Deal done.
un affare,False,affare,deal,noun,a deal,"work,business",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un affare importante.,I have an important deal.
l'affare,False,affare,deal,noun,the deal,"work,business",,,masculine,singular,,,False,False,False,definite,l',l',,before vowel,L'affare è serio.,The deal is serious.
affari,False,affare,deal,noun,deals/business,"work,business",,,masculine,plural,,,False,False,False,,,,,plural form,Faccio affari online.,I do business online.
gli affari,False,affare,deal,noun,the business,"work,business",,,masculine,plural,,,False,False,False,definite,gli,gli,,before vowel,Gli affari vanno bene.,Business is going well.
degli affari,False,affare,deal,noun,some business,"work,business",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Parliamo degli affari di famiglia.,We are talking about family business.
dell'affare,False,affare,deal,noun,of the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il prezzo dell'affare è ottimo.,The price of the deal is excellent.
all'affare,False,affare,deal,noun,to the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Passiamo all'affare principale.,Let's get to the main deal.
agli affari,False,affare,deal,noun,to the business,"work,business",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Torniamo agli affari.,Back to business.
dall'affare,False,affare,deal,noun,from the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Sono uscito dall'affare.,I pulled out from the deal.
dagli affari,False,affare,deal,noun,from the business,"work,business",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Mi allontano dagli affari.,I am stepping away from business.
nell'affare,False,affare,deal,noun,in the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',C'è un rischio nell'affare.,There is a risk in the deal.
negli affari,False,affare,deal,noun,in business,"work,business",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,È esperto negli affari.,He is experienced in business.
sull'affare,False,affare,deal,noun,on the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un articolo sull'affare.,I read an article about the deal.
sugli affari,False,affare,deal,noun,about business,"work,business",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Ho dati sugli affari locali.,I have data about local business.
con l'affare,False,affare,deal,noun,with the deal,"work,business",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,standard form without contraction,Ho a che fare con l'affare più grande.,I am dealing with the biggest deal.
con gli affari,False,affare,deal,noun,with business,"work,business",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,standard form without contraction,Lavoro con gli affari internazionali.,I work with international business.
