term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
piccolo,True,piccolo,small/little,noun,little one,"size,quality",,,masculine,singular,,,False,False,False,,,,,base lemma; used as a noun meaning 'little one' (child/young animal),Serve piccolo per la scena.,We need a little one for the scene.
un piccolo,False,piccolo,small/little,noun,a little one,"size,quality",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Abbiamo adottato un piccolo.,We adopted a little one.
il piccolo,False,piccolo,small/little,noun,the little one,"size,quality",,,masculine,singular,,,False,False,False,definite,il,il,,,Il piccolo dorme.,The little one is sleeping.
piccoli,False,piccolo,small/little,noun,little ones,"size,quality",,,masculine,plural,,,False,False,False,,,,,plural form,Cercano piccoli da adottare.,They are looking for little ones to adopt.
i piccoli,False,piccolo,small/little,noun,the little ones,"size,quality",,,masculine,plural,,,False,False,False,definite,i,i,,,I piccoli giocano nel parco.,The little ones play in the park.
dei piccoli,False,piccolo,small/little,noun,some little ones,"size,quality",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Abbiamo visto dei piccoli vicino al nido.,We saw some little ones near the nest.
del piccolo,False,piccolo,small/little,noun,of the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,La madre del piccolo arriva.,The mother of the little one is arriving.
al piccolo,False,piccolo,small/little,noun,to the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Do il latte al piccolo.,I give milk to the little one.
ai piccoli,False,piccolo,small/little,noun,to the little ones,"size,quality",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Parlo ai piccoli con calma.,I speak to the little ones calmly.
dal piccolo,False,piccolo,small/little,noun,from the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Vado dal piccolo subito.,I am going to the little one right away.
dai piccoli,False,piccolo,small/little,noun,from the little ones,"size,quality",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Imparo dai piccoli ogni giorno.,I learn from the little ones every day.
nel piccolo,False,piccolo,small/little,noun,in the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Proviamo a cambiare le cose nel piccolo.,We try to change things on a small scale.
nei piccoli,False,piccolo,small/little,noun,in the little ones,"size,quality",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Nei piccoli c'è molta curiosità.,In little ones there is a lot of curiosity.
sul piccolo,False,piccolo,small/little,noun,on the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Mi concentro sul piccolo.,I focus on the little one.
sui piccoli,False,piccolo,small/little,noun,on the little ones,"size,quality",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Sui piccoli facciamo attenzione.,We pay attention to the little ones.
col piccolo,False,piccolo,small/little,noun,with the little one,"size,quality",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Esco col piccolo.,I am going out with the little one.
coi piccoli,False,piccolo,small/little,noun,with the little ones,"size,quality",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoro coi piccoli.,I work with the little ones.
