term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
perché,True,perché,why/because,noun,reason/why,"reason,questions",,,masculine,singular,,,False,False,False,,,,,invariable noun,Non c'è perché.,There is no reason.
un perché,False,perché,why/because,noun,a reason/why,"reason,questions",,,masculine,singular,,,False,False,False,indefinite,un,un,,,C'è un perché.,There is a reason.
il perché,False,perché,why/because,noun,the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,definite,il,il,,,Capisco il perché.,I understand the reason.
perché,False,perché,why/because,noun,reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,,,,,invariable noun; same form in plural,Ho sentito molti perché.,I have heard many reasons.
i perché,False,perché,why/because,noun,the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,definite,i,i,,,Non capisco i perché della decisione.,I do not understand the reasons for the decision.
dei perché,False,perché,why/because,noun,some reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ci sono dei perché validi.,There are some valid reasons.
del perché,False,perché,why/because,noun,of the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del perché del cambiamento.,We talk about the reason for the change.
al perché,False,perché,why/because,noun,to the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Arrivo al perché subito.,I get to the reason right away.
dal perché,False,perché,why/because,noun,from the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Parto dal perché della scelta.,I start from the reason for the choice.
nel perché,False,perché,why/because,noun,in the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Entro nel perché del problema.,I go into the reason for the problem.
sul perché,False,perché,why/because,noun,about the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo un articolo sul perché.,I read an article about the reason.
col perché,False,perché,why/because,noun,with the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Sono d'accordo col perché.,I agree with the reason.
ai perché,False,perché,why/because,noun,to the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Arrivo ai perché dopo.,I get to the reasons later.
dai perché,False,perché,why/because,noun,from the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Parto dai perché principali.,I start from the main reasons.
nei perché,False,perché,why/because,noun,in the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Entro nei perché della questione.,I go into the reasons of the issue.
sui perché,False,perché,why/because,noun,about the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Discutiamo sui perché della crisi.,We discuss the reasons for the crisis.
coi perché,False,perché,why/because,noun,with the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Sono d'accordo coi perché esposti.,I agree with the reasons presented.
