term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
estate,True,estate,summer,noun,summer,"time,seasons",,,feminine,singular,,,False,False,False,,,,,feminine noun; plural 'estati',Aspetto estate con ansia.,I look forward to summer.
d'estate,False,estate,summer,noun,in summer,"time,seasons",,,feminine,singular,,,False,False,False,,,,di,elision of di before vowel; idiomatic 'in summer',D'estate andiamo al mare.,In summer we go to the seaside.
un'estate,False,estate,summer,noun,a summer,"time,seasons",,,feminine,singular,,,False,False,False,indefinite,un',un',,,Ho passato un'estate fantastica.,I had a fantastic summer.
l'estate,False,estate,summer,noun,the summer,"time,seasons",,,feminine,singular,,,False,False,False,definite,l',l',,,L'estate dura tre mesi.,Summer lasts three months.
estati,False,estate,summer,noun,summers,"time,seasons",,,feminine,plural,,,False,False,False,,,,,regular plural form,Estati recenti sono state caldissime.,Recent summers have been very hot.
le estati,False,estate,summer,noun,the summers,"time,seasons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le estati in città sono afose.,Summers in the city are muggy.
delle estati,False,estate,summer,noun,some summers,"time,seasons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ricordo delle estati tranquille.,I remember some quiet summers.
dell'estate,False,estate,summer,noun,of the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Ricordo i colori dell'estate.,I remember the colors of summer.
all'estate,False,estate,summer,noun,to the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Brindiamo all'estate.,We toast to summer.
dall'estate,False,estate,summer,noun,from the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',È chiuso dall'estate scorsa.,It has been closed since last summer.
nell'estate,False,estate,summer,noun,in the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Nell'estate del 2003 ha fatto molto caldo.,In the summer of 2003 it was very hot.
sull'estate,False,estate,summer,noun,about the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un libro sull'estate.,I read a book about summer.
con l'estate,False,estate,summer,noun,with the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con + l',Con l'estate arrivano le zanzare.,With summer mosquitoes arrive.
alle estati,False,estate,summer,noun,to the summers,"time,seasons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Brindiamo alle estati future.,We toast to future summers.
dalle estati,False,estate,summer,noun,from the summers,"time,seasons",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ho imparato molto dalle estati passate.,I learned a lot from past summers.
nelle estati,False,estate,summer,noun,in the summers,"time,seasons",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Nelle estati italiane bevo molta acqua.,In Italian summers I drink a lot of water.
sulle estati,False,estate,summer,noun,about the summers,"time,seasons",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ci sono studi sulle estati più calde.,There are studies about the hottest summers.
con le estati,False,estate,summer,noun,with the summers,"time,seasons",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction with con + le,Con le estati recenti il caldo è aumentato.,With recent summers the heat has increased.
