term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
oro,True,oro,gold,noun,gold,"materials,jewelry",,,masculine,singular,,,False,False,False,,,,,mass noun; plural ori used for jewelry,Cerco oro puro.,I am looking for pure gold.
un oro,False,oro,gold,noun,a gold,"materials,jewelry",,,masculine,singular,,,False,False,False,indefinite,un,un,,rare; used for medals,Ha vinto un oro alle Olimpiadi.,He won a gold at the Olympics.
l'oro,False,oro,gold,noun,the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,definite,l',l',,,L'oro è salito di prezzo.,Gold has gone up in price.
ori,False,oro,gold,noun,golds,"materials,jewelry",,,masculine,plural,,,False,False,False,,,,,plural refers to gold items,Espongono ori antichi.,They display ancient golds.
gli ori,False,oro,gold,noun,the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli ori brillano in vetrina.,The golds shine in the shop window.
degli ori,False,oro,gold,noun,some golds,"materials,jewelry",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho visto degli ori rari.,I saw some rare golds.
d'oro,False,oro,gold,noun,of gold,"materials,jewelry",,,masculine,singular,,,False,False,False,,,d',di,elision of di before vowel,È un anello d'oro.,It is a gold ring.
dell'oro,False,oro,gold,noun,of the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il prezzo dell'oro aumenta.,The price of gold is rising.
all'oro,False,oro,gold,noun,to the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Sono allergico all'oro.,I am allergic to gold.
agli ori,False,oro,gold,noun,to the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Facciamo attenzione agli ori.,We pay attention to the golds.
dall'oro,False,oro,gold,noun,from the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Un riflesso caldo viene dall'oro.,A warm reflection comes from the gold.
dagli ori,False,oro,gold,noun,from the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Il valore deriva dagli ori antichi.,The value comes from ancient golds.
nell'oro,False,oro,gold,noun,in the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',La statuetta è fusa nell'oro.,The statuette is cast in gold.
negli ori,False,oro,gold,noun,in the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,Ci sono impurità negli ori.,There are impurities in the golds.
sull'oro,False,oro,gold,noun,on the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un libro sull'oro.,I read a book about gold.
sugli ori,False,oro,gold,noun,on the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Il museo prepara una mostra sugli ori etruschi.,The museum is preparing an exhibition about Etruscan golds.
coll'oro,False,oro,gold,noun,with the gold,"materials,jewelry",,,masculine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Lavora coll'oro ogni giorno.,He works with gold every day.
cogli ori,False,oro,gold,noun,with the golds,"materials,jewelry",,,masculine,plural,,,False,False,False,articulated_preposition,gli,cogli,con,contraction of con + gli; less common,Il restauro si fa cogli ori originali.,The restoration is done with the original golds.
