term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
albergo,True,albergo,hotel,noun,hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,,,,,irregular plural adds h: alberghi,Cerco albergo in centro.,I am looking for a hotel in the city center.
un albergo,False,albergo,hotel,noun,a hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Conosco un albergo carino.,I know a nice hotel.
l'albergo,False,albergo,hotel,noun,the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,definite,l',l',,before vowel,L'albergo è vicino alla stazione.,The hotel is near the station.
alberghi,False,albergo,hotel,noun,hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,,,,,irregular plural adds h,Alberghi nuovi aprono spesso.,New hotels open often.
gli alberghi,False,albergo,hotel,noun,the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli alberghi sono pieni.,The hotels are full.
degli alberghi,False,albergo,hotel,noun,some hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form; irregular plural adds h,Scelgo degli alberghi economici.,I choose some inexpensive hotels.
dell'albergo,False,albergo,hotel,noun,of the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',L'indirizzo dell'albergo è qui.,The hotel's address is here.
all'albergo,False,albergo,hotel,noun,to the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Arriviamo all'albergo alle tre.,We arrive at the hotel at three.
agli alberghi,False,albergo,hotel,noun,to the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Scrivo agli alberghi per informazioni.,I write to the hotels for information.
dall'albergo,False,albergo,hotel,noun,from the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Esco dall'albergo presto.,I leave the hotel early.
dagli alberghi,False,albergo,hotel,noun,from the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Arrivano suoni dagli alberghi vicini.,Sounds come from the nearby hotels.
nell'albergo,False,albergo,hotel,noun,in the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Lavoro nell'albergo d'estate.,I work in the hotel in the summer.
negli alberghi,False,albergo,hotel,noun,in the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,Non si fuma negli alberghi.,You cannot smoke in hotels.
sull'albergo,False,albergo,hotel,noun,about the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Leggo una recensione sull'albergo.,I read a review about the hotel.
sugli alberghi,False,albergo,hotel,noun,about the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Ho dati sugli alberghi locali.,I have data about local hotels.
con l'albergo,False,albergo,hotel,noun,with the hotel,"travel,accommodation",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con + l',Collaboro con l'albergo.,I collaborate with the hotel.
con gli alberghi,False,albergo,hotel,noun,with the hotels,"travel,accommodation",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,no contraction with con + gli,Lavoriamo con gli alberghi partner.,We work with partner hotels.
