term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
ghiaccio,True,ghiaccio,ice,noun,ice,"nature,weather",,,masculine,singular,,,False,False,False,,,,,base lemma; often mass noun,Cerco ghiaccio per la festa.,I am looking for ice for the party.
un ghiaccio,False,ghiaccio,ice,noun,a sheet of ice,"nature,weather",,,masculine,singular,,,False,False,False,indefinite,un,un,,countable in context,C'è un ghiaccio sottile sul lago.,There is a thin sheet of ice on the lake.
il ghiaccio,False,ghiaccio,ice,noun,the ice,"nature,weather",,,masculine,singular,,,False,False,False,definite,il,il,,,Il ghiaccio si scioglie al sole.,The ice melts in the sun.
ghiacci,False,ghiaccio,ice,noun,ice masses,"nature,weather",,,masculine,plural,,,False,False,False,,,,,plural form,Ghiacci antichi coprivano la valle.,Ancient ice once covered the valley.
i ghiacci,False,ghiaccio,ice,noun,the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,definite,i,i,,,I ghiacci polari si ritirano.,The polar ice masses are retreating.
dei ghiacci,False,ghiaccio,ice,noun,some ice masses,"nature,weather",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Studiano dei ghiacci antartici.,They study some Antarctic ice masses.
del ghiaccio,False,ghiaccio,ice,noun,of the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Misuro la temperatura del ghiaccio.,I measure the temperature of the ice.
al ghiaccio,False,ghiaccio,ice,noun,to the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Metto la bottiglia al ghiaccio.,I put the bottle on ice.
ai ghiacci,False,ghiaccio,ice,noun,to the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Una spedizione ai ghiacci polari parte domani.,An expedition to the polar ice masses leaves tomorrow.
dal ghiaccio,False,ghiaccio,ice,noun,from the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,L'acqua scorre dal ghiaccio sciolto.,Water flows from the melted ice.
dai ghiacci,False,ghiaccio,ice,noun,from the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Venti freddi arrivano dai ghiacci del nord.,Cold winds arrive from the northern ice masses.
nel ghiaccio,False,ghiaccio,ice,noun,in the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,C'è una bolla nel ghiaccio.,There is a bubble in the ice.
nei ghiacci,False,ghiaccio,ice,noun,in the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Gli scienziati trovano polline nei ghiacci.,Scientists find pollen in the ice masses.
sul ghiaccio,False,ghiaccio,ice,noun,on the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Scivolo sul ghiaccio.,I slip on the ice.
sui ghiacci,False,ghiaccio,ice,noun,on the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,La luce danza sui ghiacci.,The light dances on the ice masses.
col ghiaccio,False,ghiaccio,ice,noun,with the ice,"nature,weather",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Prendo il tè col ghiaccio.,I have my tea with ice.
coi ghiacci,False,ghiaccio,ice,noun,with the ice masses,"nature,weather",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Le spedizioni si confrontano coi ghiacci polari.,Expeditions face the polar ice masses.
