term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
colpo,True,colpo,blow/hit/shot,noun,blow,"actions,events",,,masculine,singular,,,False,False,False,,,,,base lemma,Aspetto colpo di fortuna.,I am waiting for a stroke of luck.
un colpo,False,colpo,blow/hit/shot,noun,a blow,"actions,events",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho sentito un colpo alla porta.,I heard a knock at the door.
il colpo,False,colpo,blow/hit/shot,noun,the blow,"actions,events",,,masculine,singular,,,False,False,False,definite,il,il,,,Il colpo è stato forte.,The blow was strong.
colpi,False,colpo,blow/hit/shot,noun,blows,"actions,events",,,masculine,plural,,,False,False,False,,,,,regular plural,Si sono uditi colpi.,Shots were heard.
i colpi,False,colpo,blow/hit/shot,noun,the blows,"actions,events",,,masculine,plural,,,False,False,False,definite,i,i,,,I colpi erano vicini.,The shots were close.
dei colpi,False,colpo,blow/hit/shot,noun,some blows,"actions,events",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho sentito dei colpi lontani.,I heard some distant shots.
del colpo,False,colpo,blow/hit/shot,noun,of the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il rumore del colpo mi ha svegliato.,The sound of the blow woke me up.
al colpo,False,colpo,blow/hit/shot,noun,to the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Reagì al colpo.,He reacted to the blow.
ai colpi,False,colpo,blow/hit/shot,noun,to the blows,"actions,events",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Si abituò ai colpi.,He got used to the blows.
dal colpo,False,colpo,blow/hit/shot,noun,from the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,È svenuto dal colpo.,He fainted from the blow.
dai colpi,False,colpo,blow/hit/shot,noun,from the blows,"actions,events",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Proteggiti dai colpi.,Protect yourself from the blows.
nel colpo,False,colpo,blow/hit/shot,noun,in the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Si è ferito nel colpo finale.,He got injured in the final blow.
nei colpi,False,colpo,blow/hit/shot,noun,in the blows,"actions,events",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Mancava di precisione nei colpi.,He lacked precision in the shots.
sul colpo,False,colpo,blow/hit/shot,noun,on the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il; also idiomatic on the spot,L'ha capito sul colpo.,He understood it on the spot.
sui colpi,False,colpo,blow/hit/shot,noun,on the blows,"actions,events",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Lavora sui colpi di servizio.,He works on the service shots.
col colpo,False,colpo,blow/hit/shot,noun,with the blow,"actions,events",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Ha chiuso la partita col colpo decisivo.,He finished the match with the decisive shot.
coi colpi,False,colpo,blow/hit/shot,noun,with the blows,"actions,events",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Si allena coi colpi ogni giorno.,He trains with the shots every day.
