term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
volta,True,volta,time/occasion,noun,time/occasion,"time,frequency",,,feminine,singular,,,False,False,False,,,,,base lemma,Ogni volta imparo qualcosa.,Every time I learn something.
una volta,False,volta,time/occasion,noun,once,"time,frequency",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Una volta sono andato a Roma.,Once I went to Rome.
la volta,False,volta,time/occasion,noun,the time,"time,frequency",,,feminine,singular,,,False,False,False,definite,la,la,,,Ricordi la volta scorsa?,Do you remember last time?
volte,False,volta,time/occasion,noun,times,"time,frequency",,,feminine,plural,,,False,False,False,,,,,plural form,Molte volte ho provato.,I have tried many times.
le volte,False,volta,time/occasion,noun,the times,"time,frequency",,,feminine,plural,,,False,False,False,definite,le,le,,,Le volte sono aumentate.,The times have increased.
delle volte,False,volta,time/occasion,noun,some times,"time,frequency",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Capita delle volte.,It happens sometimes.
della volta,False,volta,time/occasion,noun,of the time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Parliamo della volta scorsa.,We are talking about last time.
alla volta,False,volta,time/occasion,noun,at a time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Entrate uno alla volta.,Enter one at a time.
alle volte,False,volta,time/occasion,noun,at times,"time,frequency",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Alle volte sbaglio anch'io.,At times I make mistakes too.
dalla volta,False,volta,time/occasion,noun,from the time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Dalla volta scorsa ho smesso.,Since last time I have stopped.
dalle volte,False,volta,time/occasion,noun,from the times,"time,frequency",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Dalle volte passate ho imparato.,From the past times I have learned.
nella volta,False,volta,time/occasion,noun,in the time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Nella volta scorsa è andata meglio.,In the last time it went better.
nelle volte,False,volta,time/occasion,noun,in the times,"time,frequency",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Nelle volte future sarà diverso.,In the future times it will be different.
sulla volta,False,volta,time/occasion,noun,about the time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Ho scritto una nota sulla volta scorsa.,I wrote a note about last time.
sulle volte,False,volta,time/occasion,noun,about the times,"time,frequency",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Riflettiamo sulle volte passate.,We reflect on the past times.
con la volta,False,volta,time/occasion,noun,with the time,"time,frequency",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction used with con here,Con la volta giusta riuscirai.,With the right occasion you will succeed.
con le volte,False,volta,time/occasion,noun,with the times,"time,frequency",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction used with con here,Con le volte capisci meglio.,With the times you understand better.
