term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
mezzo,True,mezzo,vehicle,noun,vehicle,"travel,transport",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco mezzo economico.,I am looking for an inexpensive vehicle.
un mezzo,False,mezzo,vehicle,noun,a vehicle,"travel,transport",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Aspetto un mezzo per il centro.,I am waiting for a vehicle to the city center.
il mezzo,False,mezzo,vehicle,noun,the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,definite,il,il,,,Il mezzo arriva alle otto.,The vehicle arrives at eight.
mezzi,False,mezzo,vehicle,noun,vehicles,"travel,transport",,,masculine,plural,,,False,False,False,,,,,plural form,Mezzi nuovi arrivano domani.,New vehicles arrive tomorrow.
i mezzi,False,mezzo,vehicle,noun,the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,definite,i,i,,,I mezzi sono in ritardo.,The vehicles are late.
dei mezzi,False,mezzo,vehicle,noun,some vehicles,"travel,transport",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Abbiamo dei mezzi disponibili.,We have some vehicles available.
del mezzo,False,mezzo,vehicle,noun,of the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il conducente del mezzo è gentile.,The driver of the vehicle is kind.
al mezzo,False,mezzo,vehicle,noun,to the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Mi avvicino al mezzo.,I walk up to the vehicle.
ai mezzi,False,mezzo,vehicle,noun,to the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Diamo la precedenza ai mezzi.,We give priority to the vehicles.
dal mezzo,False,mezzo,vehicle,noun,from the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Scendo dal mezzo.,I get off the vehicle.
dai mezzi,False,mezzo,vehicle,noun,from the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Le persone scendono dai mezzi.,People get off the vehicles.
nel mezzo,False,mezzo,vehicle,noun,in the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Nel mezzo ci sono pochi posti.,There are few seats in the vehicle.
nei mezzi,False,mezzo,vehicle,noun,in the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Nei mezzi c'è affollamento.,There is crowding on the vehicles.
sul mezzo,False,mezzo,vehicle,noun,on the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Salgo sul mezzo.,I get on the vehicle.
sui mezzi,False,mezzo,vehicle,noun,on the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Obbligo di mascherina sui mezzi.,Mask requirement on the vehicles.
col mezzo,False,mezzo,vehicle,noun,with the vehicle,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Vado col mezzo aziendale.,I go with the company vehicle.
coi mezzi,False,mezzo,vehicle,noun,with the vehicles,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Viaggiamo coi mezzi pubblici.,We travel by public transport.
