term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
dire,True,dire,to say,verb,to say,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; past participle detto; auxiliary avere,Dobbiamo dire la verità.,We must tell the truth.
dicendo,False,dire,to say,verb,saying,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto dicendo la verità.,I am saying the truth.
detto,False,dire,to say,verb,said,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,L'ho detto ieri.,I said it yesterday.
detta,False,dire,to say,verb,said,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle agreeing with feminine object,L'ho detta io.,I said it.
detti,False,dire,to say,verb,said,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle agreeing with masculine plural object,Li ho detti tutti.,I said them all.
dette,False,dire,to say,verb,said,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle agreeing with feminine plural object,Le ho dette tutte.,I said them all.
dico,False,dire,to say,verb,I say,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,irregular present,Dico la verità.,I tell the truth.
dici,False,dire,to say,verb,you say,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,irregular present,Dici sempre sì.,You always say yes.
dice,False,dire,to say,verb,he says/she says/you (formal) say,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lei dice che è tardi.,She says it is late.
diciamo,False,dire,to say,verb,we say,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,irregular present,Diciamo di no.,We say no.
dite,False,dire,to say,verb,you (plural) say,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,irregular present,Dite la risposta.,You say the answer.
dicono,False,dire,to say,verb,they say,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,irregular present,Dicono che piove.,They say it is raining.
dicevo,False,dire,to say,verb,I was saying,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Dicevo la verità.,I was telling the truth.
dicevi,False,dire,to say,verb,you were saying,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Dicevi sempre sì.,You were always saying yes.
diceva,False,dire,to say,verb,he was saying/she was saying/you (formal) were saying,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lei diceva sempre la verità.,She was always telling the truth.
dicevamo,False,dire,to say,verb,we were saying,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Dicevamo spesso così.,We used to say that often.
dicevate,False,dire,to say,verb,you (plural) were saying,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Dicevate la verità.,You were telling the truth.
dicevano,False,dire,to say,verb,they were saying,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Dicevano che era tardi.,They were saying it was late.
ho detto,False,dire,to say,verb,I have said,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Ho detto tutto.,I have said everything.
hai detto,False,dire,to say,verb,you have said,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Hai detto la verità?,Have you told the truth?
ha detto,False,dire,to say,verb,he has said/she has said/you (formal) have said,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal Lei,Ha detto di no.,He has said no.
abbiamo detto,False,dire,to say,verb,we have said,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Abbiamo detto tutto.,We have said everything.
avete detto,False,dire,to say,verb,you (plural) have said,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Avete detto la verità.,You have told the truth.
hanno detto,False,dire,to say,verb,they have said,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Hanno detto di sì.,They have said yes.
