term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
vedere,True,vedere,to see,verb,to see,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -ere verb; irregular past participle 'visto' (also 'veduto'),Voglio vedere quel film.,I want to see that movie.
vedendo,False,vedere,to see,verb,seeing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto vedendo un film.,I am watching a movie.
visto,False,vedere,to see,verb,seen,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, masculine singular",L'ho visto.,I saw it.
vista,False,vedere,to see,verb,seen,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, feminine singular",L'ho vista.,I saw it.
visti,False,vedere,to see,verb,seen,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, masculine plural",Li ho visti.,I saw them.
viste,False,vedere,to see,verb,seen,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, feminine plural",Le ho viste.,I saw them.
vedo,False,vedere,to see,verb,I see,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io vedo la montagna.,I see the mountain.
vedi,False,vedere,to see,verb,you see,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu vedi le stelle.,You see the stars.
vede,False,vedere,to see,verb,he sees/she sees/you (formal) see,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui vede il mare.,He sees the sea.
vediamo,False,vedere,to see,verb,we see,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi vediamo gli amici.,We see our friends.
vedete,False,vedere,to see,verb,you (plural) see,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi vedete la differenza.,You (plural) see the difference.
vedono,False,vedere,to see,verb,they see,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro vedono la luna.,They see the moon.
vedevo,False,vedere,to see,verb,I was seeing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io vedevo spesso quel gatto.,I used to see that cat often.
vedevi,False,vedere,to see,verb,you were seeing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu vedevi il problema.,You were seeing the problem.
vedeva,False,vedere,to see,verb,he was seeing/she was seeing/you (formal) were seeing,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei vedeva tutto.,She was seeing everything.
vedevamo,False,vedere,to see,verb,we were seeing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi vedevamo la televisione.,We were watching television.
vedevate,False,vedere,to see,verb,you (plural) were seeing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi vedevate il tramonto.,You (plural) were seeing the sunset.
vedevano,False,vedere,to see,verb,they were seeing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro vedevano poca gente.,They were seeing few people.
ho visto,False,vedere,to see,verb,I have seen,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto',Ho visto il film.,I have seen the movie.
hai visto,False,vedere,to see,verb,you have seen,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto',Hai visto Marco.,You have seen Marco.
ha visto,False,vedere,to see,verb,he has seen/she has seen/you (formal) have seen,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto'; also used as formal 'Lei',Ha visto la mostra.,He has seen the exhibition.
abbiamo visto,False,vedere,to see,verb,we have seen,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto',Abbiamo visto le foto.,We have seen the photos.
avete visto,False,vedere,to see,verb,you (plural) have seen,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto',Avete visto il messaggio.,You (plural) have seen the message.
hanno visto,False,vedere,to see,verb,they have seen,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'visto',Hanno visto un cane.,They have seen a dog.
