term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
passare,True,passare,to pass,verb,to pass,"movement,time",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; intransitive usually with auxiliary essere; transitive uses avere,Voglio passare più tempo con te.,I want to spend more time with you.
passando,False,passare,to pass,verb,passing,"movement,time",,,,,gerund,,False,False,False,,,,,gerund form,Sto passando di lì.,I am passing by there.
passato,False,passare,to pass,verb,passed,"movement,time",,,masculine,singular,participle,past,False,False,False,,,,,past participle; agrees when used with essere,Sono passato di qui.,I passed by here.
passata,False,passare,to pass,verb,passed,"movement,time",,,feminine,singular,participle,past,False,False,False,,,,,past participle; agrees when used with essere,Sono passata di qui.,I passed by here.
passati,False,passare,to pass,verb,passed,"movement,time",,,masculine,plural,participle,past,False,False,False,,,,,past participle; agrees when used with essere,Siamo passati di qui.,We passed by here.
passate,False,passare,to pass,verb,passed,"movement,time",,,feminine,plural,participle,past,False,False,False,,,,,past participle; agrees when used with essere,Siamo passate di qui.,We passed by here.
passo,False,passare,to pass,verb,I pass,"movement,time",,1s,,singular,indicative,present,False,False,False,,,,,,Io passo dopo.,I pass by later.
passi,False,passare,to pass,verb,you pass,"movement,time",,2s,,singular,indicative,present,False,False,False,,,,,,Tu passi domani?,Do you pass by tomorrow?
passa,False,passare,to pass,verb,he passes/she passes/you (formal) pass,"movement,time",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui passa alle tre.,He passes by at three.
passiamo,False,passare,to pass,verb,we pass,"movement,time",,1p,,plural,indicative,present,False,False,False,,,,,,Passiamo davanti alla scuola.,We pass in front of the school.
passate,False,passare,to pass,verb,you (plural) pass,"movement,time",,2p,,plural,indicative,present,False,False,False,,,,,,Voi passate spesso di qui.,You often pass by here.
passano,False,passare,to pass,verb,they pass,"movement,time",,3p,,plural,indicative,present,False,False,False,,,,,,Loro passano in silenzio.,They pass in silence.
passavo,False,passare,to pass,verb,I was passing,"movement,time",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Passavo ogni sera.,I was passing every evening.
passavi,False,passare,to pass,verb,you were passing,"movement,time",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Passavi spesso di lì.,You were passing there often.
passava,False,passare,to pass,verb,he was passing/she was passing/you (formal) were passing,"movement,time",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lei passava ogni giorno.,You (formal) were passing every day.
passavamo,False,passare,to pass,verb,we were passing,"movement,time",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Passavamo di là.,We were passing that way.
passavate,False,passare,to pass,verb,you (plural) were passing,"movement,time",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Passavate davanti al bar.,You (plural) were passing in front of the bar.
passavano,False,passare,to pass,verb,they were passing,"movement,time",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Passavano ogni ora.,They were passing every hour.
sono passato,False,passare,to pass,verb,I have passed,"movement,time",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passato a salutare.,I have passed by to say hello.
sono passata,False,passare,to pass,verb,I have passed,"movement,time",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passata a salutare.,I have passed by to say hello.
sei passato,False,passare,to pass,verb,you have passed,"movement,time",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei passato da me?,Have you passed by my place?
sei passata,False,passare,to pass,verb,you have passed,"movement,time",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei passata da me?,Have you passed by my place?
è passato,False,passare,to pass,verb,he has passed,"movement,time",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,È passato il treno.,The train has passed.
è passata,False,passare,to pass,verb,she has passed/you (formal) have passed,"movement,time",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal Lei,È passata alle tre.,She has passed by at three.
siamo passati,False,passare,to pass,verb,we have passed,"movement,time",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo passati ieri.,We passed by yesterday.
siamo passate,False,passare,to pass,verb,we have passed,"movement,time",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo passate ieri.,We passed by yesterday.
siete passati,False,passare,to pass,verb,you (plural) have passed,"movement,time",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete passati tardi.,You (plural) passed by late.
siete passate,False,passare,to pass,verb,you (plural) have passed,"movement,time",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete passate tardi.,You (plural) passed by late.
sono passati,False,passare,to pass,verb,they have passed,"movement,time",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passati due anni.,Two years have passed.
sono passate,False,passare,to pass,verb,they have passed,"movement,time",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passate tre ore.,Three hours have passed.
