term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
potere,True,potere,to be able to,verb,to be able to,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,modal verb; highly irregular; used with auxiliary avere; past participle potuto,Voglio potere partire.,I want to be able to leave.
potendo,False,potere,to be able to,verb,being able to,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form; usually followed by an infinitive,Non potendo entrare aspettiamo fuori.,Not being able to enter we wait outside.
potuto,False,potere,to be able to,verb,been able to,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary avere + infinitive,L'ho potuto fare.,I was able to do it.
potuta,False,potere,to be able to,verb,been able to,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; agreement may occur with preceding direct object pronoun,L'ho potuta vedere.,I was able to see her.
potuti,False,potere,to be able to,verb,been able to,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; agreement may occur with preceding direct object pronoun,Li ho potuti aiutare.,I was able to help them.
potute,False,potere,to be able to,verb,been able to,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; agreement may occur with preceding direct object pronoun,Le ho potute invitare.,I was able to invite them.
posso,False,potere,to be able to,verb,I can,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Posso venire domani.,I can come tomorrow.
puoi,False,potere,to be able to,verb,you can,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Puoi chiamarmi dopo.,You can call me later.
può,False,potere,to be able to,verb,he can/she can/you (formal) can,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Può aspettare un momento.,He can wait a moment.
possiamo,False,potere,to be able to,verb,we can,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Possiamo uscire presto.,We can go out early.
potete,False,potere,to be able to,verb,you (plural) can,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Potete sedervi qui.,You can sit here.
possono,False,potere,to be able to,verb,they can,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Possono iniziare ora.,They can start now.
potevo,False,potere,to be able to,verb,I could,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Potevo correre più veloce.,I could run faster.
potevi,False,potere,to be able to,verb,you could,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Potevi vedere il mare.,You could see the sea.
poteva,False,potere,to be able to,verb,he could/she could/you (formal) could,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Poteva finire presto.,He could finish early.
potevamo,False,potere,to be able to,verb,we could,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Potevamo aiutarti.,We could help you.
potevate,False,potere,to be able to,verb,you (plural) could,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Potevate arrivare prima.,You could arrive earlier.
potevano,False,potere,to be able to,verb,they could,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Potevano capire tutto.,They could understand everything.
ho potuto,False,potere,to be able to,verb,I have been able to,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; usually followed by an infinitive,Ho potuto parlargli.,I have been able to talk to him.
hai potuto,False,potere,to be able to,verb,you have been able to,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; usually followed by an infinitive,Hai potuto dormire.,You have been able to sleep.
ha potuto,False,potere,to be able to,verb,he has been able to/she has been able to/you (formal) have been able to,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal Lei,Ha potuto entrare.,He has been able to enter.
abbiamo potuto,False,potere,to be able to,verb,we have been able to,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; usually followed by an infinitive,Abbiamo potuto vedere tutto.,We have been able to see everything.
avete potuto,False,potere,to be able to,verb,you (plural) have been able to,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; usually followed by an infinitive,Avete potuto finire.,You have been able to finish.
hanno potuto,False,potere,to be able to,verb,they have been able to,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; usually followed by an infinitive,Hanno potuto partire.,They have been able to leave.
