term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
arrestare,True,arrestare,to arrest,verb,to arrest,"law,crime",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,La polizia deve arrestare il sospetto.,The police have to arrest the suspect.
arrestando,False,arrestare,to arrest,verb,arresting,"law,crime",,,,,gerund,,False,False,False,,,,,gerund form,Lo stanno arrestando.,They are arresting him.
arrestato,False,arrestare,to arrest,verb,arrested,"law,crime",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'hanno arrestato.,They arrested him.
arrestata,False,arrestare,to arrest,verb,arrested,"law,crime",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'hanno arrestata.,They arrested her.
arrestati,False,arrestare,to arrest,verb,arrested,"law,crime",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li hanno arrestati.,They arrested them.
arrestate,False,arrestare,to arrest,verb,arrested,"law,crime",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le hanno arrestate.,They arrested them.
arresto,False,arrestare,to arrest,verb,I arrest,"law,crime",,1s,,singular,indicative,present,False,False,False,,,,,,Io arresto il ladro.,I arrest the thief.
arresti,False,arrestare,to arrest,verb,you arrest,"law,crime",,2s,,singular,indicative,present,False,False,False,,,,,,Tu arresti i colpevoli?,Do you arrest the culprits?
arresta,False,arrestare,to arrest,verb,he arrests/she arrests/you (formal) arrest,"law,crime",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui arresta il ladro.,He arrests the thief.
arrestiamo,False,arrestare,to arrest,verb,we arrest,"law,crime",,1p,,plural,indicative,present,False,False,False,,,,,,Noi arrestiamo i sospetti.,We arrest the suspects.
arrestate,False,arrestare,to arrest,verb,you (plural) arrest,"law,crime",,2p,,plural,indicative,present,False,False,False,,,,,,Voi arrestate spesso di notte.,You (plural) arrest often at night.
arrestano,False,arrestare,to arrest,verb,they arrest,"law,crime",,3p,,plural,indicative,present,False,False,False,,,,,,Loro arrestano i responsabili.,They arrest those responsible.
arrestavo,False,arrestare,to arrest,verb,I was arresting,"law,crime",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io arrestavo spesso i truffatori.,I was arresting fraudsters often.
arrestavi,False,arrestare,to arrest,verb,you were arresting,"law,crime",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu arrestavi molti ladri.,You were arresting many thieves.
arrestava,False,arrestare,to arrest,verb,he was arresting/she was arresting/you (formal) were arresting,"law,crime",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lui arrestava ogni settimana.,He was arresting every week.
arrestavamo,False,arrestare,to arrest,verb,we were arresting,"law,crime",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi arrestavamo poche persone.,We were arresting few people.
arrestavate,False,arrestare,to arrest,verb,you (plural) were arresting,"law,crime",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi arrestavate senza sosta.,You (plural) were arresting without a break.
arrestavano,False,arrestare,to arrest,verb,they were arresting,"law,crime",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro arrestavano i manifestanti.,They were arresting the protesters.
ho arrestato,False,arrestare,to arrest,verb,I have arrested,"law,crime",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Ho arrestato il ladro.,I have arrested the thief.
hai arrestato,False,arrestare,to arrest,verb,you have arrested,"law,crime",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Hai arrestato il sospetto?,Have you arrested the suspect?
ha arrestato,False,arrestare,to arrest,verb,he has arrested/she has arrested/you (formal) have arrested,"law,crime",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato; also used as formal Lei,Ha arrestato il sospetto.,He has arrested the suspect.
abbiamo arrestato,False,arrestare,to arrest,verb,we have arrested,"law,crime",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Abbiamo arrestato i responsabili.,We have arrested those responsible.
avete arrestato,False,arrestare,to arrest,verb,you (plural) have arrested,"law,crime",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Avete arrestato tutti.,You (plural) have arrested everyone.
hanno arrestato,False,arrestare,to arrest,verb,they have arrested,"law,crime",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Hanno arrestato tre persone.,They have arrested three people.
