term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
succedere,True,succedere,to happen,verb,to happen,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,intransitive; mostly used in 3rd person; past participles: 'successo' (to happen) and 'succeduto' (to succeed/follow),Può succedere di tutto.,Anything can happen.
succedendo,False,succedere,to happen,verb,happening,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sta succedendo qualcosa.,Something is happening.
successo,False,succedere,to happen,verb,happened,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle for 'to happen',È successo tutto ieri.,Everything happened yesterday.
successa,False,succedere,to happen,verb,happened,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine,È successa la stessa cosa.,The same thing happened.
successi,False,succedere,to happen,verb,happened,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Sono successi diversi problemi.,Several problems happened.
successe,False,succedere,to happen,verb,happened,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Sono successe cose strane.,Strange things happened.
succedo,False,succedere,to happen,verb,I happen/I succeed,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,natural chiefly with 'succeed' sense in 1st person,Io succedo a Marta come presidente.,I succeed Marta as president.
succedi,False,succedere,to happen,verb,you happen/you succeed,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,natural chiefly with 'succeed' sense in 2nd person,Tu succedi a me nella turnazione.,You succeed me in the rotation.
succede,False,succedere,to happen,verb,he happens/she happens/you (formal) happen,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Che cosa succede?,What is happening?
succediamo,False,succedere,to happen,verb,we happen/we succeed,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi succediamo ai fondatori.,We succeed the founders.
succedete,False,succedere,to happen,verb,you (plural) happen/you (plural) succeed,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi succedete a loro in lista.,You succeed them on the list.
succedono,False,succedere,to happen,verb,they happen/they succeed,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,A volte succedono imprevisti.,Unexpected events sometimes happen.
succedevo,False,succedere,to happen,verb,I was happening/I used to succeed,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Succedevo sempre al mio capo nelle riunioni.,I always succeeded my boss in the meetings.
succedevi,False,succedere,to happen,verb,you were happening/you used to succeed,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Succedevi spesso a tua sorella.,You often succeeded your sister.
succedeva,False,succedere,to happen,verb,he was happening/she was happening/you (formal) were happening,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Succedeva spesso.,It happened often.
succedevamo,False,succedere,to happen,verb,we were happening/we used to succeed,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Succedevamo l'uno all'altro.,We succeeded one another.
succedevate,False,succedere,to happen,verb,you (plural) were happening/you (plural) used to succeed,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Succedevate nei turni.,You happened in shifts.
succedevano,False,succedere,to happen,verb,they were happening/they used to succeed,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Succedevano cose strane.,Strange things were happening.
sono successo,False,succedere,to happen,verb,I have happened,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; rare with 1st person,ieri sono successo per caso.,Yesterday I happened by chance.
sono successa,False,succedere,to happen,verb,I have happened,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; rare with 1st person,Ieri sono successa per caso.,Yesterday I happened by chance.
sei successo,False,succedere,to happen,verb,you have happened,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; rare with 2nd person,Sei successo proprio ora.,You happened just now.
sei successa,False,succedere,to happen,verb,you have happened,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; rare with 2nd person,Sei successa proprio ora.,You happened just now.
è successo,False,succedere,to happen,verb,he has happened/she has happened/you (formal) have happened,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',È successo ieri.,It happened yesterday.
è successa,False,succedere,to happen,verb,he has happened/she has happened/you (formal) have happened,"core,verb",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',È successa una cosa.,A thing happened.
siamo successi,False,succedere,to happen,verb,we have happened,"core,verb",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo successi dopo l'intervallo.,We happened after the break.
siamo successe,False,succedere,to happen,verb,we have happened,"core,verb",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo successe per errore.,We happened by mistake.
siete successi,False,succedere,to happen,verb,you (plural) have happened,"core,verb",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete successi tutti insieme.,You happened all together.
siete successe,False,succedere,to happen,verb,you (plural) have happened,"core,verb",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete successe tutte insieme.,You happened all together.
sono successi,False,succedere,to happen,verb,they have happened,"core,verb",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono successi altri problemi.,Other problems have happened.
sono successe,False,succedere,to happen,verb,they have happened,"core,verb",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono successe molte cose.,Many things have happened.
