term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
completare,True,completare,to complete,verb,to complete,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Voglio completare il modulo.,I want to complete the form.
completando,False,completare,to complete,verb,completing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto completando il profilo.,I am completing the profile.
completato,False,completare,to complete,verb,completed,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,Il lavoro è completato.,The work is completed.
completata,False,completare,to complete,verb,completed,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle,La registrazione è completata.,The registration is completed.
completati,False,completare,to complete,verb,completed,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle,I compiti sono completati.,The tasks are completed.
completate,False,completare,to complete,verb,completed,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle,Le pratiche sono completate.,The procedures are completed.
completo,False,completare,to complete,verb,I complete,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io completo il modulo ora.,I complete the form now.
completi,False,completare,to complete,verb,you complete,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu completi il profilo.,You complete the profile.
completa,False,completare,to complete,verb,he completes/she completes/you (formal) complete,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui completa il corso.,He completes the course.
completiamo,False,completare,to complete,verb,we complete,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi completiamo la domanda.,We complete the application.
completate,False,completare,to complete,verb,you (plural) complete,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi completate l'esercizio.,You (plural) complete the exercise.
completano,False,completare,to complete,verb,they complete,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro completano il progetto.,They complete the project.
completavo,False,completare,to complete,verb,I was completing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Completavo il modulo ogni giorno.,I was completing the form every day.
completavi,False,completare,to complete,verb,you were completing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu completavi i compiti la sera.,You were completing the homework in the evening.
completava,False,completare,to complete,verb,he was completing/she was completing/you (formal) were completing,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei completava il corso lentamente.,She was completing the course slowly.
completavamo,False,completare,to complete,verb,we were completing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi completavamo gli ordini.,We were completing the orders.
completavate,False,completare,to complete,verb,you (plural) were completing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi completavate troppo tardi.,You (plural) were completing too late.
completavano,False,completare,to complete,verb,they were completing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro completavano le schede.,They were completing the forms.
ho completato,False,completare,to complete,verb,I have completed,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho completato il test.,I have completed the test.
hai completato,False,completare,to complete,verb,you have completed,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai completato la registrazione.,You have completed the registration.
ha completato,False,completare,to complete,verb,he has completed/she has completed/you (formal) have completed,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha completato il pagamento.,He has completed the payment.
abbiamo completato,False,completare,to complete,verb,we have completed,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo completato il lavoro.,We have completed the work.
avete completato,False,completare,to complete,verb,you (plural) have completed,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete completato il corso.,You (plural) have completed the course.
hanno completato,False,completare,to complete,verb,they have completed,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno completato la pratica.,They have completed the procedure.
