term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
tenere,True,tenere,to hold/to keep,verb,to hold/to keep,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; used with auxiliary avere; past participle 'tenuto',Voglio tenere il segreto.,I want to keep the secret.
tenendo,False,tenere,to hold/to keep,verb,holding/keeping,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto tenendo la porta.,I am holding the door.
tenuto,False,tenere,to hold/to keep,verb,held/kept,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,Lo ho tenuto.,I held it.
tenuta,False,tenere,to hold/to keep,verb,held/kept,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle,La ho tenuta.,I held it.
tenuti,False,tenere,to hold/to keep,verb,held/kept,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle,Li ho tenuti.,I held them.
tenute,False,tenere,to hold/to keep,verb,held/kept,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle,Le ho tenute.,I held them.
tengo,False,tenere,to hold/to keep,verb,I hold/I keep,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,irregular present root change,Tengo i soldi al sicuro.,I keep the money safe.
tieni,False,tenere,to hold/to keep,verb,you hold/you keep,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tieni il telefono.,You hold the phone.
tiene,False,tenere,to hold/to keep,verb,he holds/she holds/you (formal) hold,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Tiene la porta aperta.,He holds the door open.
teniamo,False,tenere,to hold/to keep,verb,we hold/we keep,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Teniamo tutto ordinato.,We keep everything tidy.
tenete,False,tenere,to hold/to keep,verb,you (plural) hold/you (plural) keep,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Tenete la destra.,You (plural) keep to the right.
tengono,False,tenere,to hold/to keep,verb,they hold/they keep,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Tengono il ritmo.,They keep the rhythm.
tenevo,False,tenere,to hold/to keep,verb,I was holding/I was keeping,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Tenevo il bambino in braccio.,I was holding the baby in my arms.
tenevi,False,tenere,to hold/to keep,verb,you were holding/you were keeping,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tenevi il posto?,Were you keeping the seat?
teneva,False,tenere,to hold/to keep,verb,he was holding/she was holding/you (formal) were holding,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Teneva sempre la luce accesa.,He was always keeping the light on.
tenevamo,False,tenere,to hold/to keep,verb,we were holding/we were keeping,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Tenevamo la porta chiusa.,We were keeping the door closed.
tenevate,False,tenere,to hold/to keep,verb,you (plural) were holding/you (plural) were keeping,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Tenevate un buon ritmo.,You (plural) were keeping a good pace.
tenevano,False,tenere,to hold/to keep,verb,they were holding/they were keeping,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Tenevano il segreto.,They were keeping the secret.
ho tenuto,False,tenere,to hold/to keep,verb,I have held/I have kept,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'tenuto',Ho tenuto la promessa.,I have kept the promise.
hai tenuto,False,tenere,to hold/to keep,verb,you have held/you have kept,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'tenuto',Hai tenuto il ritmo.,You have kept the rhythm.
ha tenuto,False,tenere,to hold/to keep,verb,he has held/she has held/you (formal) have held,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha tenuto il segreto.,He has kept the secret.
abbiamo tenuto,False,tenere,to hold/to keep,verb,we have held/we have kept,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'tenuto',Abbiamo tenuto la linea.,We have kept the line.
avete tenuto,False,tenere,to hold/to keep,verb,you (plural) have held/you (plural) have kept,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'tenuto',Avete tenuto la promessa.,You (plural) have kept the promise.
hanno tenuto,False,tenere,to hold/to keep,verb,they have held/they have kept,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'tenuto',Hanno tenuto la posizione.,They have held the position.
