term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
raccontare,True,raccontare,to tell,verb,to tell,"communication,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere; past participle raccontato,Voglio raccontare tutto.,I want to tell everything.
raccontando,False,raccontare,to tell,verb,telling,"communication,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto raccontando una storia.,I am telling a story.
raccontato,False,raccontare,to tell,verb,told,"communication,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho raccontato.,I told it.
raccontata,False,raccontare,to tell,verb,told,"communication,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho raccontata.,I told it.
raccontati,False,raccontare,to tell,verb,told,"communication,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho raccontati.,I told them.
raccontate,False,raccontare,to tell,verb,told,"communication,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho raccontate.,I told them.
racconto,False,raccontare,to tell,verb,I tell,"communication,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io racconto la verità.,I tell the truth.
racconti,False,raccontare,to tell,verb,you tell,"communication,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu racconti sempre storie.,You tell stories often.
racconta,False,raccontare,to tell,verb,he tells/she tells/you (formal) tell,"communication,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lei racconta bene.,She tells well.
raccontiamo,False,raccontare,to tell,verb,we tell,"communication,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Raccontiamo tutto.,We tell everything.
raccontate,False,raccontare,to tell,verb,you (plural) tell,"communication,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi raccontate spesso.,You (plural) tell often.
raccontano,False,raccontare,to tell,verb,they tell,"communication,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro raccontano bugie.,They tell lies.
raccontavo,False,raccontare,to tell,verb,I was telling,"communication,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Raccontavo spesso da bambino.,I often told stories as a child.
raccontavi,False,raccontare,to tell,verb,you were telling,"communication,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Raccontavi ogni dettaglio.,You were telling every detail.
raccontava,False,raccontare,to tell,verb,he was telling/she was telling/you (formal) were telling,"communication,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lui raccontava con calma.,He was telling calmly.
raccontavamo,False,raccontare,to tell,verb,we were telling,"communication,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Raccontavamo storie al fuoco.,We were telling stories by the fire.
raccontavate,False,raccontare,to tell,verb,you (plural) were telling,"communication,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Raccontavate sempre la stessa.,You (plural) were always telling the same one.
raccontavano,False,raccontare,to tell,verb,they were telling,"communication,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Raccontavano leggende locali.,They were telling local legends.
ho raccontato,False,raccontare,to tell,verb,I have told,"communication,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle raccontato,Ho raccontato tutto.,I have told everything.
hai raccontato,False,raccontare,to tell,verb,you have told,"communication,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle raccontato,Hai raccontato la storia.,You have told the story.
ha raccontato,False,raccontare,to tell,verb,he has told/she has told/you (formal) have told,"communication,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha raccontato i fatti.,He has told the facts.
abbiamo raccontato,False,raccontare,to tell,verb,we have told,"communication,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle raccontato,Abbiamo raccontato la verità.,We have told the truth.
avete raccontato,False,raccontare,to tell,verb,you (plural) have told,"communication,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle raccontato,Avete raccontato bene.,You (plural) have told it well.
hanno raccontato,False,raccontare,to tell,verb,they have told,"communication,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle raccontato,Hanno raccontato tutto.,They have told everything.
