term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
ancorare,True,ancorare,to anchor,verb,to anchor,"nautical,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere,Voglio ancorare qui.,I want to anchor here.
ancorando,False,ancorare,to anchor,verb,anchoring,"nautical,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto ancorando la barca.,I am anchoring the boat.
ancorato,False,ancorare,to anchor,verb,anchored,"nautical,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho ancorato.,I anchored it.
ancorata,False,ancorare,to anchor,verb,anchored,"nautical,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho ancorata.,I anchored it.
ancorati,False,ancorare,to anchor,verb,anchored,"nautical,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho ancorati.,I anchored them.
ancorate,False,ancorare,to anchor,verb,anchored,"nautical,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho ancorate.,I anchored them.
ancoro,False,ancorare,to anchor,verb,I anchor,"nautical,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io ancoro la barca.,I anchor the boat.
ancori,False,ancorare,to anchor,verb,you anchor,"nautical,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu ancori la barca.,You anchor the boat.
ancora,False,ancorare,to anchor,verb,he anchors/she anchors/you (formal) anchor,"nautical,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui ancora la barca.,He anchors the boat.
ancoriamo,False,ancorare,to anchor,verb,we anchor,"nautical,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi ancoriamo qui.,We anchor here.
ancorate,False,ancorare,to anchor,verb,you (plural) anchor,"nautical,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi ancorate al porto.,You (plural) anchor at the port.
ancorano,False,ancorare,to anchor,verb,they anchor,"nautical,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro ancorano la nave.,They anchor the ship.
ancoravo,False,ancorare,to anchor,verb,I was anchoring,"nautical,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io ancoravo la barca ogni sera.,I was anchoring the boat every evening.
ancoravi,False,ancorare,to anchor,verb,you were anchoring,"nautical,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu ancoravi vicino al molo.,You were anchoring near the pier.
ancorava,False,ancorare,to anchor,verb,he was anchoring/she was anchoring/you (formal) were anchoring,"nautical,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei ancorava la nave.,She was anchoring the ship.
ancoravamo,False,ancorare,to anchor,verb,we were anchoring,"nautical,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi ancoravamo più lontano.,We were anchoring farther away.
ancoravate,False,ancorare,to anchor,verb,you (plural) were anchoring,"nautical,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi ancoravate spesso qui.,You (plural) were anchoring here often.
ancoravano,False,ancorare,to anchor,verb,they were anchoring,"nautical,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro ancoravano al largo.,They were anchoring offshore.
ho ancorato,False,ancorare,to anchor,verb,I have anchored,"nautical,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ancorato',Ho ancorato la barca.,I have anchored the boat.
hai ancorato,False,ancorare,to anchor,verb,you have anchored,"nautical,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ancorato',Hai ancorato bene.,You have anchored well.
ha ancorato,False,ancorare,to anchor,verb,he has anchored/she has anchored/you (formal) have anchored,"nautical,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha ancorato la nave.,He has anchored the ship.
abbiamo ancorato,False,ancorare,to anchor,verb,we have anchored,"nautical,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ancorato',Abbiamo ancorato qui.,We have anchored here.
avete ancorato,False,ancorare,to anchor,verb,you (plural) have anchored,"nautical,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ancorato',Avete ancorato al porto.,You (plural) have anchored at the port.
hanno ancorato,False,ancorare,to anchor,verb,they have anchored,"nautical,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ancorato',Hanno ancorato più volte.,They have anchored several times.
