term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
avere,True,avere,to have,verb,to have,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,auxiliary verb; irregular present; past participle 'avuto',Voglio avere più tempo.,I want to have more time.
avendo,False,avere,to have,verb,having,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto avendo problemi.,I am having problems.
avuto,False,avere,to have,verb,had,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, masculine singular",L'ho avuto.,I had it.
avuta,False,avere,to have,verb,had,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, feminine singular",L'ho avuta.,I had it.
avuti,False,avere,to have,verb,had,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, masculine plural",Li ho avuti.,I had them.
avute,False,avere,to have,verb,had,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, feminine plural",Le ho avute.,I had them.
ho,False,avere,to have,verb,I have,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,irregular present of 'avere',Io ho un cane.,I have a dog.
hai,False,avere,to have,verb,you have,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,irregular present of 'avere',Tu hai freddo?,Are you cold?
ha,False,avere,to have,verb,he has/she has/you (formal) have,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,irregular present of 'avere'; also used as formal 'Lei',Lei ha tempo?,Do you have time?
abbiamo,False,avere,to have,verb,we have,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,irregular present of 'avere',Abbiamo due figli.,We have two children.
avete,False,avere,to have,verb,you (plural) have,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,irregular present of 'avere',Avete la chiave?,Do you have the key?
hanno,False,avere,to have,verb,they have,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,irregular present of 'avere',Loro hanno una casa.,They have a house.
avevo,False,avere,to have,verb,I had,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io avevo un sogno.,I had a dream.
avevi,False,avere,to have,verb,you had,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu avevi ragione.,You were right.
aveva,False,avere,to have,verb,he had/she had/you (formal) had,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei aveva pazienza.,You had patience.
avevamo,False,avere,to have,verb,we had,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Avevamo poco tempo.,We had little time.
avevate,False,avere,to have,verb,you (plural) had,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi avevate fretta.,You were in a hurry.
avevano,False,avere,to have,verb,they had,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro avevano paura.,They were afraid.
ho avuto,False,avere,to have,verb,I have had,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto',Ho avuto fortuna.,I have had luck.
hai avuto,False,avere,to have,verb,you have had,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto',Hai avuto tempo?,Have you had time?
ha avuto,False,avere,to have,verb,he has had/she has had/you (formal) have had,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto'; also used as formal 'Lei',Lei ha avuto problemi?,Have you had problems?
abbiamo avuto,False,avere,to have,verb,we have had,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto',Abbiamo avuto una buona idea.,We have had a good idea.
avete avuto,False,avere,to have,verb,you (plural) have had,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto',Avete avuto il pacco?,Have you had the package?
hanno avuto,False,avere,to have,verb,they have had,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'avuto',Hanno avuto notizie.,They have had news.
l'ho,False,avere,to have,verb,I have it,"core,verb",,1s,,singular,indicative,present,False,False,True,,,,,contraction of 'lo ho',L'ho visto.,I have seen it.
l'hai,False,avere,to have,verb,you have it,"core,verb",,2s,,singular,indicative,present,False,False,True,,,,,contraction of 'lo hai',L'hai preso?,Have you taken it?
l'ha,False,avere,to have,verb,he has it/she has it/you (formal) have it,"core,verb",,3s,,singular,indicative,present,False,False,True,,,,,contraction of 'lo ha'; also used as formal 'Lei',L'ha fatto?,Has he done it?
l'abbiamo,False,avere,to have,verb,we have it,"core,verb",,1p,,plural,indicative,present,False,False,True,,,,,contraction of 'lo abbiamo',L'abbiamo visto.,We have seen it.
l'avete,False,avere,to have,verb,you (plural) have it,"core,verb",,2p,,plural,indicative,present,False,False,True,,,,,contraction of 'lo avete',L'avete capito?,Have you understood it?
l'hanno,False,avere,to have,verb,they have it,"core,verb",,3p,,plural,indicative,present,False,False,True,,,,,contraction of 'lo hanno',L'hanno trovato.,They have found it.
