term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
desolare,True,desolare,to sadden/devastate,verb,to sadden/devastate,"emotion,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Non voglio desolare nessuno.,I do not want to sadden anyone.
desolando,False,desolare,to sadden/devastate,verb,saddening/devastating,"emotion,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto desolando il gruppo.,I am saddening the group.
desolato,False,desolare,to sadden/devastate,verb,saddened/devastated,"emotion,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho desolato senza volerlo.,I saddened him unintentionally.
desolata,False,desolare,to sadden/devastate,verb,saddened/devastated,"emotion,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho desolata con la notizia.,I saddened her with the news.
desolati,False,desolare,to sadden/devastate,verb,saddened/devastated,"emotion,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho desolati con la decisione.,I saddened them with the decision.
desolate,False,desolare,to sadden/devastate,verb,saddened/devastated,"emotion,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho desolate con la scelta.,I saddened them with the choice.
desolo,False,desolare,to sadden/devastate,verb,I sadden/devastate,"emotion,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io desolo tutti con il mio pessimismo.,I sadden everyone with my pessimism.
desoli,False,desolare,to sadden/devastate,verb,you sadden/devastate,"emotion,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu desoli tuo fratello con quelle battute.,You sadden your brother with those jokes.
desola,False,desolare,to sadden/devastate,verb,he saddens/devastates/she saddens/devastates/you (formal) sadden/devastate,"emotion,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',La notizia desola la città.,The news devastates the city.
desoliamo,False,desolare,to sadden/devastate,verb,we sadden/devastate,"emotion,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi desoliamo i tifosi con la sconfitta.,We sadden the fans with the defeat.
desolate,False,desolare,to sadden/devastate,verb,you (plural) sadden/devastate,"emotion,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi desolate l'atmosfera.,You (plural) sadden the atmosphere.
desolano,False,desolare,to sadden/devastate,verb,they sadden/devastate,"emotion,verb",,3p,,plural,indicative,present,False,False,False,,,,,,I bombardamenti desolano le campagne.,The bombings devastate the countryside.
desolavo,False,desolare,to sadden/devastate,verb,I was saddening/devastating,"emotion,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da giovane desolavo gli amici con drammi inutili.,As a young person I was saddening my friends with useless drama.
desolavi,False,desolare,to sadden/devastate,verb,you were saddening/devastating,"emotion,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu desolavi tua madre con i ritardi.,You were saddening your mother with the delays.
desolava,False,desolare,to sadden/devastate,verb,he was saddening/devastating/she was saddening/devastating/you (formal) were saddening/devastating,"emotion,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',La siccità desolava i campi.,The drought was devastating the fields.
desolavamo,False,desolare,to sadden/devastate,verb,we were saddening/devastating,"emotion,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Desolavamo il pubblico con discorsi lunghi.,We were saddening the audience with long speeches.
desolavate,False,desolare,to sadden/devastate,verb,you (plural) were saddening/devastating,"emotion,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi desolavate tutti in ufficio.,You were saddening everyone at the office.
desolavano,False,desolare,to sadden/devastate,verb,they were saddening/devastating,"emotion,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Le guerre desolavano la regione.,Wars were devastating the region.
ho desolato,False,desolare,to sadden/devastate,verb,I have saddened/devastated,"emotion,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato,Ho desolato il team con quella mail.,I have saddened the team with that email.
hai desolato,False,desolare,to sadden/devastate,verb,you have saddened/devastated,"emotion,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato,Hai desolato tuo padre con le parole.,You have saddened your father with the words.
ha desolato,False,desolare,to sadden/devastate,verb,he has saddened/devastated/she has saddened/devastated/you (formal) have saddened/devastated,"emotion,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato; also used as formal 'Lei',Ha desolato la comunità con la sua scelta.,He has devastated the community with his choice.
abbiamo desolato,False,desolare,to sadden/devastate,verb,we have saddened/devastated,"emotion,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato,Abbiamo desolato il pubblico con la notizia.,We have saddened the audience with the news.
avete desolato,False,desolare,to sadden/devastate,verb,you (plural) have saddened/devastated,"emotion,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato,Avete desolato i bambini.,You (plural) have saddened the children.
hanno desolato,False,desolare,to sadden/devastate,verb,they have saddened/devastated,"emotion,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle desolato,Hanno desolato il quartiere.,They have devastated the neighborhood.
