term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
accorrere,True,accorrere,to rush,verb,to rush,"motion,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; compound tenses use essere,Devo accorrere subito.,I must rush right away.
accorrendo,False,accorrere,to rush,verb,rushing,"motion,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto accorrendo.,I am rushing.
accorso,False,accorrere,to rush,verb,rushed,"motion,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,Sono accorso in fretta.,I rushed quickly.
accorsa,False,accorrere,to rush,verb,rushed,"motion,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,Sono accorsa in fretta.,I rushed quickly.
accorsi,False,accorrere,to rush,verb,rushed,"motion,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Siamo accorsi tutti.,We all rushed.
accorse,False,accorrere,to rush,verb,rushed,"motion,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Sono accorse in fretta.,They rushed quickly.
accorro,False,accorrere,to rush,verb,I rush,"motion,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io accorro in aiuto.,I rush to help.
accorri,False,accorrere,to rush,verb,you rush,"motion,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu accorri al richiamo.,You rush to the call.
accorre,False,accorrere,to rush,verb,he rushes/she rushes/you (formal) rush,"motion,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lei accorre ogni volta.,You always rush.
accorriamo,False,accorrere,to rush,verb,we rush,"motion,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi accorriamo subito.,We rush right away.
accorrete,False,accorrere,to rush,verb,you (plural) rush,"motion,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi accorrete spesso.,You often rush.
accorrono,False,accorrere,to rush,verb,they rush,"motion,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro accorrono al bisogno.,They rush when needed.
accorrevo,False,accorrere,to rush,verb,I was rushing,"motion,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da bambino accorrevo subito.,As a child I was rushing right away.
accorrevi,False,accorrere,to rush,verb,you were rushing,"motion,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Accorrevi appena ti chiamavo.,You were rushing as soon as I called.
accorreva,False,accorrere,to rush,verb,he was rushing/she was rushing/you (formal) were rushing,"motion,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lui accorreva spesso.,He was rushing often.
accorrevamo,False,accorrere,to rush,verb,we were rushing,"motion,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Accorrevamo tutti al suono.,We were rushing at the sound.
accorrevate,False,accorrere,to rush,verb,you (plural) were rushing,"motion,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Accorrevate senza pensarci.,You were rushing without thinking.
accorrevano,False,accorrere,to rush,verb,they were rushing,"motion,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Accorrevano al bisogno.,They were rushing when needed.
sono accorso,False,accorrere,to rush,verb,I have rushed,"motion,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Ieri sono accorso in aiuto.,Yesterday I have rushed to help.
sono accorsa,False,accorrere,to rush,verb,I have rushed,"motion,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Ieri sono accorsa in aiuto.,Yesterday I have rushed to help.
sei accorso,False,accorrere,to rush,verb,you have rushed,"motion,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei accorso in tempo.,You have rushed in time.
