term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
crescere,True,crescere,to grow,verb,to grow,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,intransitive; uses auxiliary essere; can use avere when transitive 'to raise'; past participle 'cresciuto',Voglio crescere professionalmente.,I want to grow professionally.
crescendo,False,crescere,to grow,verb,growing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto crescendo in fretta.,I am growing quickly.
cresciuto,False,crescere,to grow,verb,grown,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,Sono cresciuto qui.,I grew up here.
cresciuta,False,crescere,to grow,verb,grown,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,Sono cresciuta qui.,I grew up here.
cresciuti,False,crescere,to grow,verb,grown,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Siamo cresciuti qui.,We grew up here.
cresciute,False,crescere,to grow,verb,grown,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Siamo cresciute qui.,We grew up here.
cresco,False,crescere,to grow,verb,I grow,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io cresco ogni giorno.,I grow every day.
cresci,False,crescere,to grow,verb,you grow,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu cresci velocemente.,You grow quickly.
cresce,False,crescere,to grow,verb,he grows/she grows/you (formal) grow,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui cresce bene.,He grows well.
cresciamo,False,crescere,to grow,verb,we grow,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi cresciamo insieme.,We grow together.
crescete,False,crescere,to grow,verb,you (plural) grow,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi crescete in fretta.,You grow quickly.
crescono,False,crescere,to grow,verb,they grow,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro crescono sani.,They grow healthy.
crescevo,False,crescere,to grow,verb,I was growing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da piccolo crescevo in campagna.,As a child I was growing up in the countryside.
crescevi,False,crescere,to grow,verb,you were growing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Da ragazzo crescevi a Roma.,As a boy you were growing up in Rome.
cresceva,False,crescere,to grow,verb,he was growing/she was growing/you (formal) were growing,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Da bambina cresceva a Milano.,As a girl she was growing up in Milan.
crescevamo,False,crescere,to grow,verb,we were growing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Crescevamo insieme.,We were growing up together.
crescevate,False,crescere,to grow,verb,you (plural) were growing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Crescevate nella stessa città.,You were growing up in the same city.
crescevano,False,crescere,to grow,verb,they were growing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Crescevano felici.,They were growing up happily.
sono cresciuto,False,crescere,to grow,verb,I have grown,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,aux essere (intransitive); alt. avere when transitive 'to raise',Io sono cresciuto molto.,I have grown a lot.
sono cresciuta,False,crescere,to grow,verb,I have grown,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,aux essere (intransitive); alt. avere when transitive 'to raise',Io sono cresciuta molto.,I have grown a lot.
sei cresciuto,False,crescere,to grow,verb,you have grown,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,aux essere (intransitive); alt. avere when transitive 'to raise',Tu sei cresciuto molto.,You have grown a lot.
sei cresciuta,False,crescere,to grow,verb,you have grown,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,aux essere (intransitive); alt. avere when transitive 'to raise',Tu sei cresciuta molto.,You have grown a lot.
è cresciuto,False,crescere,to grow,verb,he has grown/you (formal) have grown,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,aux essere (intransitive); alt. avere when transitive 'to raise'; also used as formal 'Lei',Lui è cresciuto rapidamente.,He has grown quickly.
