term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
morire,True,morire,to die,verb,to die,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular present (muoio/muori/muore/muoiono); past participle 'morto'; uses auxiliary essere,Nessuno vuole morire.,Nobody wants to die.
morendo,False,morire,to die,verb,dying,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sta morendo la batteria.,The battery is dying.
morto,False,morire,to die,verb,died,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular; irregular,È già morto.,He has already died.
morta,False,morire,to die,verb,died,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular; irregular,La pianta è morta.,The plant has died.
morti,False,morire,to die,verb,died,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural; irregular,Sono morti in guerra.,They died in the war.
morte,False,morire,to die,verb,died,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural; irregular,Sono morte le piante.,The plants have died.
muoio,False,morire,to die,verb,I die,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Muoio dal ridere.,I am dying of laughter.
muori,False,morire,to die,verb,you die,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Se continui così muori.,If you keep this up you die.
muore,False,morire,to die,verb,he dies/she dies/you (formal) die,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui muore nel film.,He dies in the movie.
moriamo,False,morire,to die,verb,we die,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Moriamo di caldo.,We are dying of heat.
morite,False,morire,to die,verb,you (plural) die,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Se non bevete morite di sete.,If you do not drink you die of thirst.
muoiono,False,morire,to die,verb,they die,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Le api muoiono d'inverno.,Bees die in winter.
morivo,False,morire,to die,verb,I was dying,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da piccolo morivo di vergogna.,As a child I was dying of embarrassment.
morivi,False,morire,to die,verb,you were dying,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Senza acqua morivi di sete.,Without water you were dying of thirst.
moriva,False,morire,to die,verb,he was dying/she was dying/you (formal) were dying,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',In estate moriva dal caldo.,In summer he was dying from the heat.
morivamo,False,morire,to die,verb,we were dying,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,In montagna morivamo di freddo.,In the mountains we were dying of cold.
morivate,False,morire,to die,verb,you (plural) were dying,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Senza musica morivate di noia.,Without music you were dying of boredom.
morivano,False,morire,to die,verb,they were dying,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Durante la carestia morivano in molti.,During the famine many were dying.
sono morto,False,morire,to die,verb,I have died,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel gioco sono morto subito.,In the game I have died immediately.
sono morta,False,morire,to die,verb,I have died,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono morta dal ridere.,I have died from laughing.
sei morto,False,morire,to die,verb,you have died,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel videogioco sei morto subito.,In the video game you have died immediately.
sei morta,False,morire,to die,verb,you have died,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel videogioco sei morta subito.,In the video game you have died immediately.
è morto,False,morire,to die,verb,he has died/she has died/you (formal) have died,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,also used as formal 'Lei'; used with auxiliary essere; participle agrees with subject,È morto all'improvviso.,He has died suddenly.
è morta,False,morire,to die,verb,he has died/she has died/you (formal) have died,"core,verb",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,also used as formal 'Lei'; used with auxiliary essere; participle agrees with subject,È morta da poco.,She has died recently.
siamo morti,False,morire,to die,verb,we have died,"core,verb",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Al livello difficile siamo morti subito.,At the hard level we have died immediately.
siamo morte,False,morire,to die,verb,we have died,"core,verb",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo morte dal ridere.,We have died from laughing.
siete morti,False,morire,to die,verb,you (plural) have died,"core,verb",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete morti in battaglia.,You have died in battle.
