term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
stendere,True,stendere,to spread,verb,to spread,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -ere verb; past participle irregular 'steso',Voglio stendere i panni.,I want to hang the laundry.
stendendo,False,stendere,to spread,verb,spreading,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto stendendo i panni.,I am hanging the laundry.
steso,False,stendere,to spread,verb,spread,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, masculine singular",Ho steso il tappeto.,I have spread the rug.
stesa,False,stendere,to spread,verb,spread,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, feminine singular",L'ho stesa.,I have spread it.
stesi,False,stendere,to spread,verb,spread,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, masculine plural",Li ho stesi.,I have spread them.
stese,False,stendere,to spread,verb,spread,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, feminine plural",Le ho stese.,I have spread them.
stendo,False,stendere,to spread,verb,I spread,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Stendo i panni sul balcone.,I spread the laundry on the balcony.
stendi,False,stendere,to spread,verb,you spread,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu stendi la tovaglia ogni sera.,You spread the tablecloth every evening.
stende,False,stendere,to spread,verb,he spreads/she spreads/you (formal) spread,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui stende il bucato.,He spreads the laundry.
stendiamo,False,stendere,to spread,verb,we spread,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Stendiamo le lenzuola.,We spread the sheets.
stendete,False,stendere,to spread,verb,you (plural) spread,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi stendete i tappeti fuori.,You spread the rugs outside.
stendono,False,stendere,to spread,verb,they spread,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro stendono la pasta fresca.,They spread the fresh pasta.
stendevo,False,stendere,to spread,verb,I was spreading,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Stendevo i panni ogni mattina.,I was spreading the laundry every morning.
stendevi,False,stendere,to spread,verb,you were spreading,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Stendevi la coperta sul prato.,You were spreading the blanket on the grass.
stendeva,False,stendere,to spread,verb,he was spreading/she was spreading/you (formal) were spreading,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei stendeva il bucato.,She was spreading the laundry.
stendevamo,False,stendere,to spread,verb,we were spreading,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Stendevamo le lenzuola dopo pranzo.,We were spreading the sheets after lunch.
stendevate,False,stendere,to spread,verb,you (plural) were spreading,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Stendevate i tappeti fuori.,You (plural) were spreading the rugs outside.
stendevano,False,stendere,to spread,verb,they were spreading,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Stendevano la pasta a mano.,They were spreading the pasta by hand.
ho steso,False,stendere,to spread,verb,I have spread,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'steso',Ho steso i panni.,I have spread the laundry.
hai steso,False,stendere,to spread,verb,you have spread,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'steso',Hai steso la tovaglia.,You have spread the tablecloth.
ha steso,False,stendere,to spread,verb,he has spread/she has spread/you (formal) have spread,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha steso il bucato.,He has spread the laundry.
abbiamo steso,False,stendere,to spread,verb,we have spread,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'steso',Abbiamo steso la vernice.,We have spread the paint.
avete steso,False,stendere,to spread,verb,you (plural) have spread,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'steso',Avete steso il telo.,You (plural) have spread the tarpaulin.
hanno steso,False,stendere,to spread,verb,they have spread,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'steso',Hanno steso i tappeti.,They have spread the rugs.
