term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
bagnare,True,bagnare,to wet,verb,to wet,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere,Devo bagnare le piante.,I have to wet the plants.
bagnando,False,bagnare,to wet,verb,wetting,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto bagnando il giardino.,I am wetting the garden.
bagnato,False,bagnare,to wet,verb,wet,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,L'ho bagnato.,I have wet it.
bagnata,False,bagnare,to wet,verb,wet,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,L'ho bagnata.,I have wet it.
bagnati,False,bagnare,to wet,verb,wet,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Li ho bagnati.,I have wet them.
bagnate,False,bagnare,to wet,verb,wet,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le ho bagnate.,I have wet them.
bagno,False,bagnare,to wet,verb,I wet,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Bagno le piante.,I wet the plants.
bagni,False,bagnare,to wet,verb,you wet,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Bagni le mani.,You wet your hands.
bagna,False,bagnare,to wet,verb,he wets/she wets/you (formal) wet,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Bagna la camicia.,He wets the shirt.
bagniamo,False,bagnare,to wet,verb,we wet,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Bagniamo i fiori.,We wet the flowers.
bagnate,False,bagnare,to wet,verb,you (plural) wet,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Bagnate il pavimento.,You wet the floor.
bagnano,False,bagnare,to wet,verb,they wet,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Bagnano la strada.,They wet the street.
bagnavo,False,bagnare,to wet,verb,I was wetting,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Bagnavo ogni mattina.,I was wetting every morning.
bagnavi,False,bagnare,to wet,verb,you were wetting,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Bagnavi il balcone.,You were wetting the balcony.
bagnava,False,bagnare,to wet,verb,he was wetting/she was wetting/you (formal) were wetting,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Bagnava la maglietta.,He was wetting the T-shirt.
bagnavamo,False,bagnare,to wet,verb,we were wetting,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Bagnavamo il campo.,We were wetting the field.
bagnavate,False,bagnare,to wet,verb,you (plural) were wetting,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Bagnavate troppo.,You were wetting too much.
bagnavano,False,bagnare,to wet,verb,they were wetting,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Bagnavano i vestiti.,They were wetting the clothes.
ho bagnato,False,bagnare,to wet,verb,I have wet,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato',Ho bagnato le piante.,I have wet the plants.
hai bagnato,False,bagnare,to wet,verb,you have wet,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato',Hai bagnato il tappeto.,You have wet the carpet.
ha bagnato,False,bagnare,to wet,verb,he has wet/she has wet/you (formal) have wet,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato'; also used as formal 'Lei',Ha bagnato la maglia.,He has wet the shirt.
abbiamo bagnato,False,bagnare,to wet,verb,we have wet,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato',Abbiamo bagnato il prato.,We have wet the lawn.
avete bagnato,False,bagnare,to wet,verb,you (plural) have wet,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato',Avete bagnato il pavimento.,You have wet the floor.
hanno bagnato,False,bagnare,to wet,verb,they have wet,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'bagnato',Hanno bagnato la strada.,They have wet the street.
