term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
assegno,True,assegno,check/cheque,noun,check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco assegno smarrito.,I am looking for a lost check.,4eed0f942bf73b7fe1317469488024f3c1ad4b102d3dd2ea12a1446515dff51c,1896.0,791d68684e35af62a7ccb0d1b164606a0f19243855890e16e944e0ef7ee44c95,1512.0,ahs-SEH-nyoh
un assegno,False,assegno,check/cheque,noun,a check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Mi serve un assegno.,I need a check.,7bc4e58b0a9c15abe25964d9cf9e51e5a25edfc61d11d02b49066800126b2362,2064.0,e2b90dc521ad796d0ddb5c9d290bd980623593b59ff86cb30bd96640dce2e983,1680.0,OON ahs-SEH-nyoh
l'assegno,False,assegno,check/cheque,noun,the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,definite,l',l',,before vowel,L'assegno è scoperto.,The check has bounced.,d9117479f634d92282cb02c9aea6a2f85f7369ca8ca41eeeae7ee79025c46af9,2112.0,fb01f3c6bdae5c2c5037b9ff4078cfe2fca101c29d5f81bf3f87a85967f6bf08,1560.0,lahs-SEH-nyoh
assegni,False,assegno,check/cheque,noun,checks/cheques,"finance,banking",,,masculine,plural,,,False,False,False,,,,,plural form,Accettiamo assegni.,We accept checks.,fe8277f21ba27fed8220e8695ebc1f14c6f44c72a671a2ed52505d46a62d867e,2160.0,17de1a0290492e4ad9ad052496095353049863da4cc40a3499fe26b7288e4719,1488.0,ahs-SEH-nyee
gli assegni,False,assegno,check/cheque,noun,the checks/cheques,"finance,banking",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli assegni sono pronti.,The checks are ready.,743b6fe29f7c86c0962e4c849d4529da08bff956d2116cf4ef0483873a11e173,2328.0,35e9f70c06f0699fab108ba562e3411a31dd330740665524f0797d7499cdd008,1776.0,LY ahs-SEH-nyee
degli assegni,False,assegno,check/cheque,noun,some checks/cheques,"finance,banking",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho emesso degli assegni.,I issued some checks.,b500f3c754ca9b8184e8920983dff6b124e95a14f9e11db403ad0ef6dcedf0b1,2424.0,5556a56d65fd624b4e39401153d97df69bc6e4a91304bf90849cca573784aa22,1824.0,DEH-ly ahs-SEH-nyee
dell'assegno,False,assegno,check/cheque,noun,of the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',La firma dell'assegno è illeggibile.,The signature of the check is illegible.,99694d3119b25dc6d3f5cb75b2d4315e59a58e5856341d2a6b59a847853c1f49,2208.0,1796b8a6efe525c11ca4f607d6a6267b3cac1456133bdb2786ca48bcbf6ab846,1752.0,deh-llahs-SEH-nyoh
all'assegno,False,assegno,check/cheque,noun,to the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Metto la data all'assegno.,I put the date on the check.,6ae2088ddc34c58190bf6a67f23a1ebff322be0e58108253e75e34291add504f,2208.0,8f023c36c2f74c3bfee16a51e04c0bb98dd2fc4854c933a91c9b7e74ea71ba1e,1656.0,ah-llahs-SEH-nyoh
dall'assegno,False,assegno,check/cheque,noun,from the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',La banca ha trattenuto una quota dall'assegno.,The bank withheld a fee from the check.,5093a9938cdfddc58cd85531ea67d4e837e0fcaac9848565e130852ec531528a,2280.0,56f74966f0d6d1cd550d99c17662c30eb77a88d349addcf05beb2e10f6022a06,1752.0,dah-llahs-SEH-nyoh
nell'assegno,False,assegno,check/cheque,noun,in the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',C'è un errore nell'assegno.,There is a mistake in the check.,5cfc964730703ae8cee72fc519c59412b81272f740bc02ed5e3a81c5517bafb5,2208.0,61895dcb431a86ebd12664dc91fcf6939c2e5d8afe7f054366663d21cda3ff4b,1752.0,neh-llahs-SEH-nyoh
sull'assegno,False,assegno,check/cheque,noun,on the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Scrivo l'importo sull'assegno.,I write the amount on the check.,dd366dc65cc43892daf608d89332f934802038da52d23ad43029416363663b29,2208.0,0404a26181be812cb83797ff74b4a05d8f617c6897f635b82981e8903f856ce9,1824.0,soo-llahs-SEH-nyoh
con l'assegno,False,assegno,check/cheque,noun,with the check/cheque,"finance,banking",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,"no contraction with ""con"" before vowels",Pago l'affitto con l'assegno.,I pay the rent with the check.,ce3a146335e266cc05aa8e33a6d34fddd377824864aa4decc84abdf387feeca5,2280.0,022da913696678ed9ecb69a8d87198e60cb311cefb1047850ab76bab5bf95056,1752.0,KOHN lahs-SEH-nyoh
