term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
cima,True,cima,top,noun,top,"nature,geography",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco cima facile.,I am looking for an easy summit.
una cima,False,cima,top,noun,a top,"nature,geography",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Abbiamo raggiunto una cima oggi.,We reached a summit today.
la cima,False,cima,top,noun,the top,"nature,geography",,,feminine,singular,,,False,False,False,definite,la,la,,,La cima è vicina.,The top is near.
cime,False,cima,top,noun,tops,"nature,geography",,,feminine,plural,,,False,False,False,,,,,plural form,Cime innevate circondano la valle.,Snowy peaks surround the valley.
le cime,False,cima,top,noun,the tops,"nature,geography",,,feminine,plural,,,False,False,False,definite,le,le,,,Le cime sono coperte di neve.,The tops are covered with snow.
delle cime,False,cima,top,noun,some tops,"nature,geography",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Vediamo delle cime in lontananza.,We see some peaks in the distance.
della cima,False,cima,top,noun,of the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,La croce della cima è visibile da lontano.,The summit cross is visible from afar.
alla cima,False,cima,top,noun,to the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Andiamo alla cima prima di pranzo.,We are going to the top before lunch.
alle cime,False,cima,top,noun,to the tops,"nature,geography",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,La guida ci porta alle cime più alte.,The guide takes us to the highest peaks.
dalla cima,False,cima,top,noun,from the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,La vista dalla cima è incredibile.,The view from the top is incredible.
dalle cime,False,cima,top,noun,from the tops,"nature,geography",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,L'acqua scende dalle cime.,Water descends from the peaks.
nella cima,False,cima,top,noun,in the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,C'è una candela nella cima della torta.,There is a candle in the top of the cake.
nelle cime,False,cima,top,noun,in the tops,"nature,geography",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,La neve resta nelle cime più alte in primavera.,Snow stays in the highest peaks in spring.
sulla cima,False,cima,top,noun,on the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Ci fermiamo sulla cima per riposare.,We stop on the top to rest.
sulle cime,False,cima,top,noun,on the tops,"nature,geography",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Le nuvole si formano spesso sulle cime.,Clouds often form on the peaks.
con la cima,False,cima,top,noun,with the top,"nature,geography",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,"no contraction with ""la/le""",Scatto una foto con la cima sullo sfondo.,I take a photo with the summit in the background.
con le cime,False,cima,top,noun,with the tops,"nature,geography",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,"no contraction with ""la/le""",Voliamo lungo la valle con le cime ai lati.,We fly along the valley with the peaks on the sides.
