term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
parrucchiere,True,parrucchiere,hairdresser,noun,hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,,,,,base lemma; also identical to feminine plural,Ho parlato col parrucchiere.,I spoke with the hairdresser.,f08333ff8631dda80f4bee12c5248b87045845f9f370c3721177a90e9befaa08,2328.0,26aff05f961c334c3566b58250b1d147c152670bf4c4b0d3b73aec3da805f0ec,1608.0,pah-rrook-KYEH-reh
un parrucchiere,False,parrucchiere,hairdresser,noun,a hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Conosco un parrucchiere bravo.,I know a good hairdresser.,b6b40bbf22f8d974ddd3740bf9b3ebd0e8057a3db0b8cc3ddd606b365a840dbf,2448.0,58aedb9d57ebb8374e557363d2e595ca4d17e8c645967eba9753c5aba8430ace,1800.0,OON pah-rrook-KYEH-reh
il parrucchiere,False,parrucchiere,hairdresser,noun,the hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,definite,il,il,,,Il parrucchiere è chiuso.,The hairdresser is closed.,5046539589bce2f64eab5944091994e6b7adc7bbfbca0218c7e29ee33bda0088,2472.0,0f21e850016846666509b8c00e67ba547942190f1cd2406fc00e2d123913eac3,1824.0,EEL pah-rrook-KYEH-reh
parrucchieri,False,parrucchiere,hairdresser,noun,hairdressers (masculine),"people,professions",,,masculine,plural,,,False,False,False,,,,,Parrucchieri esperti lavorano in centro.,Experienced hairdressers work downtown.,,ea7176cda0207eaa0711ef93334f73615f8853eb709bd399aed6a174b7484eed,2424.0,622fa38bf4b7650c852b706ea9aa34001cb81e36e04672e749847e1f97af07ca,1656.0,pah-rrook-KYEH-ree
i parrucchieri,False,parrucchiere,hairdresser,noun,the hairdressers (masculine),"people,professions",,,masculine,plural,,,False,False,False,definite,i,i,,,I parrucchieri sono occupati.,The hairdressers are busy.,b476e4625cd35ec4a1f274055bdaffa39e16608830f7337b94c8e7ee37538f99,2544.0,c3d9837617e441b403bd794112506e9f4df154950d06c48850eef880d0b99c82,1752.0,EE pah-rrook-KYEH-ree
dei parrucchieri,False,parrucchiere,hairdresser,noun,some hairdressers (masculine),"people,professions",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Provo dei parrucchieri locali.,I try some local hairdressers.,5217c04948b3ef91c99ae0236c230df91ca9d1c81de9f632a61d2c4c067c54fa,2688.0,c7d47cd73f9394b02d087f25aaeac715a9a707eb65897d0b32a00a9417d9e20b,1896.0,DAY pah-rrook-KYEH-ree
del parrucchiere,False,parrucchiere,hairdresser,noun,of the hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,L'orario del parrucchiere è online.,The hairdresser's hours are online.,206121bd2663baebf7c4faf3f2a62c009e2af2fd1aab594fdd95ce9219feda02,2592.0,a8f46e97874f1b99eede85a00f73c60b34bee566c560b4fae58d230024507392,1896.0,DEHL pah-rrook-KYEH-reh
al parrucchiere,False,parrucchiere,hairdresser,noun,to the hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Vado al parrucchiere.,I am going to the hairdresser.,c6f42a8c166ff7363e8c200bcd29cb7a218b915054b8b91738cef399715ec058,2568.0,099dcf254451064339d9262465fb80c0ff5f88c6c136d4d2ae0bae4030699d48,1800.0,AHL pah-rrook-KYEH-reh
ai parrucchieri,False,parrucchiere,hairdresser,noun,to the hairdressers (masculine),"people,professions",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Prenoto ai parrucchieri del centro.,I book with the downtown hairdressers.,3132a3202e0eb90b69e74c52ae6f1351160688750e11994fa21cfb04c76f6ac9,2664.0,d7e98bbbe2af32e7fcc9bb88cadb022a1c97b4a42bd7c30559ff3a86cbf75a1b,1824.0,EYE pah-rrook-KYEH-ree
dal parrucchiere,False,parrucchiere,hairdresser,noun,from the hairdresser (masculine),"people,professions",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Esco dal parrucchiere.,I leave the hairdresser.,561080d546c5e8ff2e372035c439fb9b2d90457f2464c7617be260568092745a,2664.0,edcfb64bba25a8f03304b76ac7d3de0b698616be8839c11b262f31c314daf03c,1920.0,DAHL pah-rrook-KYEH-reh
