term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
uscita,True,uscita,exit,noun,exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco uscita vicina.,I am looking for a nearby exit.,20955e0a997f5195fa7a49eeec14787bcc2082c59b4d2f3d3841b230a31163fd,b52a06eb4321f3fe9d70ef7a26302c55b95a2f410e415aa3f5ee727badce493c,1080.0,1416.0,oos-CH-tah
un'uscita,False,uscita,exit,noun,an exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,indefinite,un',un',,,C'è un'uscita sul retro.,There is an exit at the back.,9c28642881724d72ec38282d1aeb8faf4533cd609de8202dced6b8361b158519,d48333cf40b8189c82e39b64c370a9a0a10027e2c4c3e4dd576e2f8acb8f350d,1200.0,1560.0,oo-noos-CH-tah
l'uscita,False,uscita,exit,noun,the exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,definite,l',l',,,Dov'è l'uscita?,Where is the exit?,04db5d613980c1faed6a0936afa210a66060074cb4a8664085f03cd1d78015c5,9f00958db7db67ffc68cfc1a4bd359c93fe4a1554b00714c62d2b31756c49c3f,1224.0,1488.0,loos-CH-tah
uscite,False,uscita,exit,noun,exits,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,plural,,,False,False,False,,,,,plural form,Uscite di sicurezza aperte.,Emergency exits are open.,3054f42de25ee8774395fdbbd9dbd8acd9e4b38812fa1f80a81c361fb4531370,a7a73a8c5915fdae3be0b634de496879ea05bc85c5e6be129a7dd54e8491c361,1200.0,1392.0,oos-CH-teh
le uscite,False,uscita,exit,noun,the exits,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,plural,,,False,False,False,definite,le,le,,,Le uscite sono a sinistra.,The exits are on the left.,8f9373fb250461bee534e975306c8b02c881595dd9908c2ffa8c3821369d27f8,058fbf1f188757f68de833665efdbc38f9f8a3ba546e631292418bbfe0bf403e,1368.0,1584.0,LEH oos-CH-teh
delle uscite,False,uscita,exit,noun,some exits,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho visto delle uscite laterali.,I saw some side exits.,b2414cde2b9f2abe738df73db5caa3e6921c598a1f46b3bfb96ce6edac3997e3,78c6e64f99dd580caaa5a4846dd5c759cfcfc8b6c8114207a329080e6f45cbc8,1464.0,1776.0,DEH-lleh oos-CH-teh
dell'uscita,False,uscita,exit,noun,of the exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',L'indicazione dell'uscita è chiara.,The indication of the exit is clear.,b6a5aea3c23cb9f1aada56f22c3b0bf94411286d9b56d4fea39372ac7331d821,04685049fe3f3fd2f50dde6506f122e4432956fafcce6be00cb8586411318ec7,1368.0,1680.0,deh-lloos-CH-tah
all'uscita,False,uscita,exit,noun,to the exit/at the exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Ci vediamo all'uscita.,See you at the exit.,5f7bbf8bc03ab84d5d15b2355265433e84933e97d11ec6d03169bda5b72a0fe3,002d28cfb46e8d7281c11158bb9f1add699f85f68101f9feeca170e4c20a202e,2616.0,1608.0,ah-lloos-CH-tah
alle uscite,False,uscita,exit,noun,to the exits/at the exits,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Le mappe sono alle uscite.,The maps are at the exits.,6a326b5cb0e90937694d72cd8b18df15974ed059d0e00c29d152717e2becb137,35cf614b206d51660b0958809ba2e222ac89d3633a0f1811ab2152fc708bebd1,2856.0,1704.0,AH-lleh oos-CH-teh
dall'uscita,False,uscita,exit,noun,from the exit,"Travel & Transportation,Buildings & Facilities,Objects & Things,Directions & Position",,,feminine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Esci dall'uscita laterale.,Exit from the side exit.,26c298223f6b1c63b2104dc2ffce928714c2917e18d6b9d1860fbaef8da005fb,d511b3f6d5555912da60df709ca14af33f2f989baf390ca3e5631f4bd28baec2,1440.0,1680.0,dah-lloos-CH-tah
