term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
libreria,True,libreria,bookshop / bookshelf,noun,bookshop,"books,places",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco libreria nel quartiere.,I'm looking for a bookshop in the neighborhood.
una libreria,False,libreria,bookshop / bookshelf,noun,a bookshelf,"books,places",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho comprato una libreria per il salotto.,I bought a bookshelf for the living room.
la libreria,False,libreria,bookshop / bookshelf,noun,the bookshop,"books,places",,,feminine,singular,,,False,False,False,definite,la,la,,,La libreria chiude alle otto.,The bookshop closes at eight.
librerie,False,libreria,bookshop / bookshelf,noun,bookshops,"books,places",,,feminine,plural,,,False,False,False,,,,,plural form,Librerie nuove aprono spesso.,New bookshops open often.
le librerie,False,libreria,bookshop / bookshelf,noun,the bookshops,"books,places",,,feminine,plural,,,False,False,False,definite,le,le,,,Le librerie sono chiuse la domenica.,The bookshops are closed on Sundays.
delle librerie,False,libreria,bookshop / bookshelf,noun,some bookshops,"books,places",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho visitato delle librerie indipendenti.,I visited some independent bookshops.
della libreria,False,libreria,bookshop / bookshelf,noun,of the bookshop,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,La vetrina della libreria è nuova.,The bookshop's display window is new.
alla libreria,False,libreria,bookshop / bookshelf,noun,to the bookshop,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Vado alla libreria.,I am going to the bookshop.
alle librerie,False,libreria,bookshop / bookshelf,noun,to the bookshops,"books,places",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Porto i libri alle librerie locali.,I take the books to the local bookshops.
dalla libreria,False,libreria,bookshop / bookshelf,noun,from the bookshop,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Torno dalla libreria.,I'm coming back from the bookshop.
dalle librerie,False,libreria,bookshop / bookshelf,noun,from the bookshops,"books,places",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Arrivano dalle librerie del centro.,They come from the downtown bookshops.
nella libreria,False,libreria,bookshop / bookshelf,noun,in the bookshop,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Studio nella libreria dell'università.,I study in the university bookshop.
nelle librerie,False,libreria,bookshop / bookshelf,noun,in the bookshops,"books,places",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Trovi offerte nelle librerie grandi.,You find deals in the large bookshops.
sulla libreria,False,libreria,bookshop / bookshelf,noun,on the bookshelf,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Il vaso è sulla libreria.,The vase is on the bookshelf.
sulle librerie,False,libreria,bookshop / bookshelf,noun,on the bookshelves,"books,places",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,C'è polvere sulle librerie.,There is dust on the bookshelves.
con la libreria,False,libreria,bookshop / bookshelf,noun,with the bookshop,"books,places",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction (con + la),Ho un accordo con la libreria.,I have an agreement with the bookshop.
con le librerie,False,libreria,bookshop / bookshelf,noun,with the bookshops,"books,places",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction (con + le),Ho collaborato con le librerie indipendenti.,I collaborated with independent bookshops.
