term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
estate,True,estate,summer,noun,summer,"time,seasons",,,feminine,singular,,,False,False,False,,,,,feminine noun; plural 'estati',Aspetto estate con ansia.,I look forward to summer.,9e73226ea60cd781f6cbdbdcb0c341923e23ff9ff251cf73245807a6ea9dfe21,36af038cf01b6a595525a90f1afe3a2da8f2910200a18781f467c721dca0d33b,1056.0,1416.0,ehs-TAH-teh
d'estate,False,estate,summer,noun,in summer,"time,seasons",,,feminine,singular,,,False,False,False,,,,di,elision of di before vowel; idiomatic 'in summer',D'estate andiamo al mare.,In summer we go to the seaside.,3460c3cf003c3783a7e5420bf8ce415b4679abab6bfbc2318c9c9f569eb03753,c0905b39df8eba3187ba8f152bb3b57e90da2cfc1512dcd379a478e5b631ca46,1248.0,1488.0,dehs-TAH-teh
un'estate,False,estate,summer,noun,a summer,"time,seasons",,,feminine,singular,,,False,False,False,indefinite,un',un',,,Ho passato un'estate fantastica.,I had a fantastic summer.,550f81541c0a85077f6d5d9c155852ecfa99f747a3850adbe4530d95d62f6f5b,1319a316b4f77604fa846b9887aa0229575f6e4ff17d21c34c6439a7ca982736,1200.0,1560.0,oo-nehs-TAH-teh
l'estate,False,estate,summer,noun,the summer,"time,seasons",,,feminine,singular,,,False,False,False,definite,l',l',,,L'estate dura tre mesi.,Summer lasts three months.,251e8989230a6c187f550d31d16343523e5dcac33791dc6bec94e29c60d5ce85,928ee70ce2d7d4587457a3d6ee7f0ee1e90995468bfa00a16644af138da8a9e5,1200.0,1488.0,lehs-TAH-teh
estati,False,estate,summer,noun,summers,"time,seasons",,,feminine,plural,,,False,False,False,,,,,regular plural form,Estati recenti sono state caldissime.,Recent summers have been very hot.,9832a1bd47b5f04a7cf7fe4152d0ca08f1f52a2f1f7f23ad3bd32698f29bcac0,d8205a8e31a1fba2dfb518dcdc12af8e4df57b24ced83e05af2efedd49cac3d9,1152.0,1464.0,ehs-TAH-tee
le estati,False,estate,summer,noun,the summers,"time,seasons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le estati in città sono afose.,Summers in the city are muggy.,1d3a8f153049609c487994473c5f0f3436fbd0c4fcfc496715f272bb4012c9d7,82c64b5706ff58f636559f5af5dc61719604e5d2b98728d7e15268f0104d7412,1320.0,1632.0,LEH ehs-TAH-tee
delle estati,False,estate,summer,noun,some summers,"time,seasons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ricordo delle estati tranquille.,I remember some quiet summers.,18523b5d4a2a7a5ff921dca126ae1fa39a349376d636a16ea5c7853ef84a4bea,a4a8e1a80e756736335755d6a17fc3630297dbb7711e29af52b696cf0bb0b12a,1464.0,1824.0,DEH-lleh ehs-TAH-tee
dell'estate,False,estate,summer,noun,of the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Ricordo i colori dell'estate.,I remember the colors of summer.,bdb3bac2931c3bbb09808ea9918bbe6b29e69f8ec3780beeb93d7475e70e6dda,e7b51506927da4bcae7b97c02e82c65729fb3b762c73a724ef10c55fbb72b6a0,1320.0,1680.0,deh-llehs-TAH-teh
all'estate,False,estate,summer,noun,to the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Brindiamo all'estate.,We toast to summer.,54c1b362c210313d89a7306227dac1e929a13a8e6b2a20f9beaafb86c0cd03e0,35e5ca14ca0c21af0f684eab3db2063f6a01b063d6b69b6456fad89ba41d2b1c,1320.0,1608.0,ah-llehs-TAH-teh
dall'estate,False,estate,summer,noun,from the summer,"time,seasons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',È chiuso dall'estate scorsa.,It has been closed since last summer.,e7b985ab2857411dc7db394b4411154f499c7185873f5aec8943faea4262904b,65fb83db3a5d197b19e875aef9fde02f53075af2d28c54a615ace94f1eeea984,1392.0,1704.0,dah-llehs-TAH-teh
