term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
mancia,True,mancia,tip,noun,tip,"money,service",,,feminine,singular,,,False,False,False,,,,,base lemma,Pago senza mancia.,I pay without a tip.,7822bb73c7950d235c0d5071aed101127d8dd0630ad84cd1715c28cb80a6daf8,936.0,914f687859c7723e8d56eb01278fbeb676ebabb20088e36a886499d07ded1775,1344.0,MAHN-chah
una mancia,False,mancia,tip,noun,a tip,"money,service",indefinite,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho lasciato una mancia.,I left a tip.,85f08bd718108856739ed1fee1a982db7c29345a858d43bc1acd8280ca0393de,1104.0,428795e5e08643dc850226e2b6d45932cc4cf440b67eafa8e1c98e8589e362e4,1560.0,OO-nah MAHN-chah
la mancia,False,mancia,tip,noun,the tip,"money,service",,,feminine,singular,,,False,False,False,definite,la,la,,,La mancia è nel portafoglio.,The tip is in the wallet.,525b4d06a0dd6eb790df944d8caf0c406c6c9c15289235fc5b30b82eaf6f35d8,1128.0,f3a73d6bdac6634f2a1a22927a6df77cc87396ef81162cab5baa36d918b0295c,1512.0,LAH MAHN-chah
mance,False,mancia,tip,noun,tips,"money,service",,,feminine,plural,,,False,False,False,,,,,plurale irregolare: mancia → mance,Ricevo molte mance.,I receive many tips.,4a4bfc62200dd8b625c84295cec4052b8624e12d9b707d5f5e8f1916bc388c7d,1080.0,7860a0bd79f6595b3b28ae3ebb2b1b2cdf28eb4814c9969c9e42e4b2c0152765,1320.0,MAHN-cheh
le mance,False,mancia,tip,noun,the tips,"money,service",,,feminine,plural,,,False,False,False,definite,le,le,,,Le mance sono state divise.,The tips were split.,e64d852247d492f20738cd17df84a480d1959311300ba2ff27ecf778127a355a,1248.0,53dde11d8bd774de5d0ea2af4a9dc28be93d1a694a867f4d8f265d09ac0cded1,1464.0,LEH MAHN-cheh
delle mance,False,mancia,tip,noun,some tips,"money,service",indefinite,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho dato delle mance ai camerieri.,I gave some tips to the waiters.,ca2fce28fac2fb96442337a12bc0299f83bff45adec7cc2ea50e88f44cd7229d,1392.0,386e1f6c46579014a5486bb6e04b0088959f331def10e7e8290051985f0dcbb8,1680.0,DEH-lleh MAHN-cheh
della mancia,False,mancia,tip,noun,of the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il valore della mancia è basso.,The amount of the tip is low.,fc3ba7882d624acde479689e30ad79c8dbfac7417b34a6253760b88052571035,1248.0,53a96d59b88b2d9413f6f5d145a04a34661ed337064a57bf2545841e61c7ea90,1680.0,DEH-llah MAHN-chah
alla mancia,False,mancia,tip,noun,to the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Non ho pensato di aggiungere qualcosa alla mancia.,I did not think to add anything to the tip.,4882fcd0c504035f87a5743e8fca19a4584a1db748ced1e213b7b8c55e67e5a4,1248.0,3b2d74be4e26130839ab7d77ebd01b641a074096b05f1fc787f411510c7011f6,1584.0,AH-llah MAHN-chah
alle mance,False,mancia,tip,noun,to the tips,"money,service",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Hanno contribuito alle mance.,They contributed to the tips.,eb32e12809bc4cb096f9e9955e965fa1fcb50ab47bbc741cede5cf1904397242,1368.0,e28d5723879f00ed51babdd8b81ede98debca76abf2cd7b3dc6ad004b9629cf1,1584.0,AH-lleh MAHN-cheh
dalla mancia,False,mancia,tip,noun,from the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Non prendo nulla dalla mancia.,I take nothing from the tip.,0fac33021d7b93be2cdaabe67a041d02be5d332796ca0a641faa9d5e77e5bec1,1320.0,828e49b1b25a19b350754179332196231b25c1c6311dc889d968f3325dab4467,1680.0,DAH-llah MAHN-chah
dalle mance,False,mancia,tip,noun,from the tips,"money,service",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Le spese sono state tolte dalle mance.,The expenses were taken from the tips.,b07ad3c2f54838bf6be25566f97568574cace7ed9f1d6b7424efe8c960d980ec,1440.0,da75e83841b97809a27c6f8af944d1d95340b1a7ee7cbbc19cb4ec355e7785cb,1680.0,DAH-lleh MAHN-cheh
nella mancia,False,mancia,tip,noun,in the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,La tassa è inclusa nella mancia?,Is the tax included in the tip?,709aa65731662055b9c8cdd4880ec4c5bbad60ea80b365eda892cd3b0daa41bc,1248.0,59cf5fc5c1a44dcb109ca0f2875d752791886f7e3dd34cbc3d5b8ca9af52abda,1680.0,NEH-llah MAHN-chah
nelle mance,False,mancia,tip,noun,in the tips,"money,service",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Ho letto errori nelle mance registrate.,I read errors in the recorded tips.,507e0ccd3a88be85c93d2c95cf36956e21b8ea9d4471dc2396a248455daccbce,1368.0,b3c7665a6d5af4195cfac75813546536f1a0226ca809a9f8c13b2a561f7782b1,1704.0,NEH-lleh MAHN-cheh
sulla mancia,False,mancia,tip,noun,about the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Ho scritto una nota sulla mancia.,I wrote a note about the tip.,2c1fa50a94e6fdb149f8cfd6652dd82d9ba82f4e276ab6dbfbdba4a6dfea494e,1416.0,82b7259f8aa25ce3deda568ca3e9e86cb83632a59ce083b2095d1b6cc7816df4,1728.0,SOO-llah MAHN-chah
sulle mance,False,mancia,tip,noun,about the tips,"money,service",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ho delle osservazioni sulle mance.,I have some remarks about the tips.,f42697e9fe6256bf69394922947b8be0191206bbe4e9fe5611e60a221fda7911,1536.0,b665d00618b434c617e9c3cee5f43d0d365e5be0d0e95fe981a772c9554b0f8a,1752.0,SOO-lleh MAHN-cheh
con la mancia,False,mancia,tip,noun,with the tip,"money,service",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con," ""no contraction with con + la""",Sono andato via con la mancia.,I left with the tip.,9435b849d632f217cc00ceb46de31afac10c9c75a799a4e122a408ab1744d1c8,1296.0,b244a316656a9dd75b59fe08a5ac24085eb08996ae3e1c6b416c44dd23ad265f,1680.0,KOHN LAH MAHN-chah
con le mance,False,mancia,tip,noun,with the tips,"money,service",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction with con + le,Porto la busta con le mance.,I carry the envelope with the tips.,dd8f86df40fd80fb13604462a3da57c1fa0ec213f675ec386c23fca4312915c8,1440.0,22349132dec1996be06b88727502f32ed579f0d42ac81da00814caa20efaebbb,1680.0,KOHN LEH MAHN-cheh
