term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
contro,True,contro,against/cons,noun,con,"core,debate",,,masculine,singular,,,False,False,False,,,,,base lemma; invariable plural,Valuto pro e contro.,I weigh pros and cons.,7ab8fd0abce4e788a5061f445ce2d45fdeb0b53016000ebdcbe05285e72f8069,1032.0,1b25d9e559579355832e21e5a4554e350f0780cd60498df5d6f1ef7417b41127,1320.0,KOHN-troh
un contro,False,contro,against/cons,noun,a con,"core,debate",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Un contro è il costo.,A con is the cost.,2165a229c38524c75e8df42976dd7f45dfaf500d744ee874c3a55b34eb9da9a0,1200.0,b2e04156e79eadd08bf98ddf41b9a56f357935913c9b2af961297b202909173d,1512.0,OON KOHN-troh
il contro,False,contro,against/cons,noun,the con,"core,debate",,,masculine,singular,,,False,False,False,definite,il,il,,,Il contro principale è il costo.,The main con is the cost.,a00cd6a8c4209c55f4a17eda71dc0e862e8f3b479bcbf00a0b06b265f9e4ccfd,1200.0,e70cf66c28be77fa0856a36fcf179e3d6edf8cd2fa3a358ad1fea1e43c80b719,1536.0,EEL KOHN-troh
contro,False,contro,against/cons,noun,cons,"core,debate",,,masculine,plural,,,False,False,False,,,,,invariable plural,Discutiamo pro e contro.,We discuss pros and cons.,e170cb6aaa7f261f8c9fb660df546c6586b036f090c46b07aad4a607cfe9a99c,1176.0,1b25d9e559579355832e21e5a4554e350f0780cd60498df5d6f1ef7417b41127,1320.0,KOHN-troh
i contro,False,contro,against/cons,noun,the cons,"core,debate",,,masculine,plural,,,False,False,False,definite,i,i,,,Abbiamo elencato i contro.,We listed the cons.,12c5c358860a00eb01794e44932892efd2bf7b6c8a013fdd184220ae642894f1,1320.0,1bfced83aa38aee0d20688c02e9e827e85149b24fb5ac8214d6cc06d179f7681,1440.0,EE KOHN-troh
dei contro,False,contro,against/cons,noun,some cons,"core,debate",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form; invariable plural,Ci sono dei contro da considerare.,There are some cons to consider.,d637383f6887fe7093d007032117505d0f7c28a12f32bae5f7c71ed2517772c5,1440.0,eb93cd061b8dc7571f872c4547d16186cfcdc513b93a0f15111b6ce239abecff,1584.0,DAY KOHN-troh
del contro,False,contro,against/cons,noun,of the con,"core,debate",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del contro principale.,We talk about the main con.,793e81d4594bf640ae4275cbe4a9dcec512e5a8984504dcd9d3c2d4829bf1356,1296.0,bfcc8e9104f15c2838f6987ddcc103e9ce94c8f4f09171eea43faf4a022be343,1584.0,DEHL KOHN-troh
al contro,False,contro,against/cons,noun,to the con,"core,debate",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Arriviamo al contro più evidente.,We get to the most evident con.,6229321242880bfde14670524fb7320fbbaaaf16ec5028731d20a52698357831,1296.0,6cd450c496bcbf0d167d35b8ba4916f1c223f1f1030c79f2d6928d0bb7dd3589,1512.0,AHL KOHN-troh
ai contro,False,contro,against/cons,noun,to the cons,"core,debate",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Diamo peso ai contro.,We give weight to the cons.,80adcdc445e37b98b9e5a3dccc8b0ffbd0573a27428553579bed4365a5f73550,1416.0,fc2a0e1e2dbd2334159b87a725d74e921ee18cbe1e7e93feb459a86105478255,1512.0,EYE KOHN-troh
dal contro,False,contro,against/cons,noun,from the con,"core,debate",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Parto dal contro più serio.,I start from the most serious con.,6ee6600e0d892e6bafc67877c7fce3219492b1d51235b35f72b901f978e97506,1368.0,becdef8ac625d166c48f85566f8678877c59b2e9d7137128cd23adeed1f39d16,1608.0,DAHL KOHN-troh
dai contro,False,contro,against/cons,noun,from the cons,"core,debate",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Partiamo dai contro e poi dai pro.,We start from the cons and then from the pros.,a060b5b003ccb83cb7138a6d97ac8fcd53183293d1a8a88577963e22999f5de0,1488.0,6cddc06530bfdc6cdb19e9f6d85141899c03551fd5a4e7989f8797d98443d41f,1608.0,DEYE KOHN-troh
