term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
perché,True,perché,why/because,noun,reason/why,"reason,questions",,,masculine,singular,,,False,False,False,,,,,invariable noun,Non c'è perché.,There is no reason.,733f1a7508cb23f761a077436a5b58af04e13b18825e025b7e38cb0a1ce4bdec,01f72e09210045fc419572fd61caaaadfcccc57e2ab15b13ae55617560f8a107,2040.0,1200.0,pehr-KEH
un perché,False,perché,why/because,noun,a reason/why,"reason,questions",,,masculine,singular,,,False,False,False,indefinite,un,un,,,C'è un perché.,There is a reason.,14526bf8500740faae53323ee02bebb8c7f08d38c305233270f6e91e1463f6ce,87f44552e6feb0c280c3756f5469d517ab05e0e88fda47017448afb15c3d2876,2160.0,1392.0,OON pehr-KEH
il perché,False,perché,why/because,noun,the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,definite,il,il,,,Capisco il perché.,I understand the reason.,84a9428a3b1b01015af9f7f30b1d22390558ff5b721ca8905e6888851f207f3a,e259c393224e69ceab3148b437f0ac014b3b3ce755751b52fe996b1591b3249c,2184.0,1416.0,EEL pehr-KEH
perché,False,perché,why/because,noun,reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,,,,,invariable noun; same form in plural,Ho sentito molti perché.,I have heard many reasons.,733f1a7508cb23f761a077436a5b58af04e13b18825e025b7e38cb0a1ce4bdec,73854f4077fdb60c5b19a3bc8db0d337ce62a38da86e48ca01fbe3e84803e87c,2304.0,1200.0,pehr-KEH
i perché,False,perché,why/because,noun,the reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,definite,i,i,,,Non capisco i perché della decisione.,I do not understand the reasons for the decision.,433f6872ecf103e09702f2dd296a9bcc293e8bf3641a7fd00ffe181d3d735e9d,58977a0ca26408016ffbb130abf286055579969b7644fe85a6aa6c7596fc95ad,2448.0,1344.0,EE pehr-KEH
dei perché,False,perché,why/because,noun,some reasons/whys,"reason,questions",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ci sono dei perché validi.,There are some valid reasons.,0edb8857ac47518986cc5fbad34ddf58b9795cebb785fdee50bd92bbf692fe49,ff152d33fcf34440d9b67110d72080fccf49f5efb834ca3af7a61c6d8d58ca70,2520.0,1488.0,DAY pehr-KEH
del perché,False,perché,why/because,noun,of the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del perché del cambiamento.,We talk about the reason for the change.,b703c7df544c76192272063612d0690346a4bb728fd049208fffbe7d4e0fa300,955ae4bd54478829ce5b30d1c15bf4a189f699ae81081dac8c3aa3a51ce52498,2304.0,1512.0,DEHL pehr-KEH
al perché,False,perché,why/because,noun,to the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Arrivo al perché subito.,I get to the reason right away.,c64a4598b0fb1048a7e765c86c9e5ba3a9882eac14343f49f5999b498b3acf78,06ba3320325a80763fdcfb1c5d7c2ca2e8d286b941ab0b4b715cea6e966d154e,2304.0,1416.0,AHL pehr-KEH
dal perché,False,perché,why/because,noun,from the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Parto dal perché della scelta.,I start from the reason for the choice.,17ef3427dac74a28a1c37041730a1d8172145444f36ca87484167b8facb1b355,ef6b1e3df726c3bb048b9e16933bbf4285df897fa91e929311a03989f0bebf61,2376.0,1512.0,DAHL pehr-KEH
nel perché,False,perché,why/because,noun,in the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Entro nel perché del problema.,I go into the reason for the problem.,d72238e841c34e66ba705a4c7ab078c52a396623df233f8091fcf4c3545e49a7,7612b3ca617e85e2615a5984d2f88de455e2e21ca4cae9fb231aaaa2d8091718,2304.0,1512.0,NEHL pehr-KEH
sul perché,False,perché,why/because,noun,about the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo un articolo sul perché.,I read an article about the reason.,a4783a8509177d40f189e7c350b016c7ec63031f592087f9a9815c8d4a24196e,239eceb5e827327a1a23ccad4af9d7a9e48c5145fc01ce204def8a435b47378c,2448.0,1584.0,SOOL pehr-KEH
col perché,False,perché,why/because,noun,with the reason/why,"reason,questions",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Sono d'accordo col perché.,I agree with the reason.,51bd712570046ff473c4ac3178206add1904c15c92596d4e14cbde8fe76ef96d,003d334912d494732bd076995fd258e3c5a415550cb18205a560f181cfd6ca09,2352.0,1488.0,KOHL pehr-KEH
